"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CAL,"8/4/2020 1 p.m. PDT",3215,12278,817,678,89,9867,1148,2257
CAL,"8/4/2020 2 p.m. PDT",3571,12331,986,737,89,10826,1172,2260
CAL,"8/4/2020 3 p.m. PDT",4087,12086,1114,773,89,12021,1237,2261
CAL,"8/4/2020 4 p.m. PDT",4400,11249,1522,760,89,13911,1256,2259
CAL,"8/4/2020 5 p.m. PDT",4593,9955,1713,771,89,14523,1268,2257
CAL,"8/4/2020 6 p.m. PDT",4731,7182,2052,755,89,15827,1290,2256
CAL,"8/4/2020 7 p.m. PDT",4867,1877,2176,773,89,18011,1534,2254
CAL,"8/4/2020 8 p.m. PDT",5051,33,2149,771,89,17609,1469,2256
CAL,"8/4/2020 9 p.m. PDT",4946,1,1968,759,89,17007,1261,2259
CAL,"8/4/2020 10 p.m. PDT",5037,4,1403,766,89,14642,898,2258
CAL,"8/4/2020 11 p.m. PDT",5019,4,1249,779,89,11752,566,2262
CAL,"8/5/2020 12 a.m. PDT",4861,4,840,799,88,10106,552,2260
CAL,"8/5/2020 1 a.m. PDT",4804,5,711,763,89,8226,555,2258
CAL,"8/5/2020 2 a.m. PDT",4708,5,610,728,89,7172,554,2257
CAL,"8/5/2020 3 a.m. PDT",4584,5,593,722,89,6564,554,2257
CAL,"8/5/2020 4 a.m. PDT",4400,4,482,718,87,6444,554,2257
CAL,"8/5/2020 5 a.m. PDT",4418,4,485,720,89,6690,555,2258
CAL,"8/5/2020 6 a.m. PDT",4322,4,509,752,89,7448,555,2254
CAL,"8/5/2020 7 a.m. PDT",4176,2667,681,765,90,7243,576,2254
CAL,"8/5/2020 8 a.m. PDT",4080,8175,594,713,89,7051,598,2254
CAL,"8/5/2020 9 a.m. PDT",3861,10844,591,678,89,6851,599,2255
CAL,"8/5/2020 10 a.m. PDT",3982,11939,670,673,89,6764,599,2258
CAL,"8/5/2020 11 a.m. PDT",4057,12485,697,682,89,6774,601,2255
CAL,"8/5/2020 12 p.m. PDT",4223,12725,717,683,89,6848,696,2255
CAL,"8/5/2020 1 p.m. PDT",4354,12716,805,727,89,7244,845,2257
CAL,"8/5/2020 2 p.m. PDT",4583,12637,872,735,89,8470,1146,2258
CAL,"8/5/2020 3 p.m. PDT",4465,12354,1209,722,89,9505,1305,2258
CAL,"8/5/2020 4 p.m. PDT",4472,11776,1318,746,89,10749,1287,2257
CAL,"8/5/2020 5 p.m. PDT",4396,10636,1388,764,89,11286,1278,2265
CAL,"8/5/2020 6 p.m. PDT",4489,7721,1550,761,90,12582,1289,2265
CAL,"8/5/2020 7 p.m. PDT",4449,2141,1771,770,89,14150,1299,2265
CAL,"8/5/2020 8 p.m. PDT",4264,44,2088,784,89,14151,1463,2265
CAL,"8/5/2020 9 p.m. PDT",4228,8,1925,791,88,13902,1228,2267
CAL,"8/5/2020 10 p.m. PDT",4041,4,1571,792,88,12101,848,2266
CAL,"8/5/2020 11 p.m. PDT",4223,4,1257,821,89,10736,563,2267
CAL,"8/6/2020 12 a.m. PDT",3877,4,897,816,88,9192,554,2268
CAL,"8/6/2020 1 a.m. PDT",3789,5,708,761,88,7867,553,2267
CAL,"8/6/2020 2 a.m. PDT",3662,5,759,741,89,6824,551,2269
CAL,"8/6/2020 3 a.m. PDT",3070,5,693,748,90,7008,551,2268
CAL,"8/6/2020 4 a.m. PDT",2687,4,675,755,89,7137,551,2269
CAL,"8/6/2020 5 a.m. PDT",2615,4,615,764,89,7386,554,2269
CAL,"8/6/2020 6 a.m. PDT",2638,4,789,798,51,7922,553,2268
CAL,"8/6/2020 7 a.m. PDT",2403,2768,932,815,71,7481,556,2264
CAL,"8/6/2020 8 a.m. PDT",1863,8048,690,784,89,7368,557,2266
CAL,"8/6/2020 9 a.m. PDT",1768,10907,579,761,88,7165,558,2267
CAL,"8/6/2020 10 a.m. PDT",1578,11934,592,763,88,7189,556,2268
CAL,"8/6/2020 11 a.m. PDT",1395,12535,610,758,74,6843,555,2266
CAL,"8/6/2020 12 p.m. PDT",1668,12688,657,765,89,6853,562,2265
CAL,"8/6/2020 1 p.m. PDT",2019,12706,691,761,89,6877,684,2267
CAL,"8/6/2020 2 p.m. PDT",2435,12651,877,765,89,6994,932,2268
CAL,"8/6/2020 3 p.m. PDT",3033,12398,1080,762,89,8057,1005,2268
CAL,"8/6/2020 4 p.m. PDT",3482,11783,1445,778,89,8614,1013,2270
CAL,"8/6/2020 5 p.m. PDT",3652,10622,1440,805,88,9540,1066,2271
CAL,"8/6/2020 6 p.m. PDT",4171,7616,1598,845,88,11141,1065,2269
CAL,"8/6/2020 7 p.m. PDT",4565,2094,1852,868,89,12808,1067,2265
CAL,"8/6/2020 8 p.m. PDT",4728,49,2007,869,87,13064,1268,2260
CAL,"8/6/2020 9 p.m. PDT",4577,19,1747,859,88,12610,1024,2262
CAL,"8/6/2020 10 p.m. PDT",4595,3,1493,854,88,11590,776,2264
CAL,"8/6/2020 11 p.m. PDT",4648,3,1027,841,88,9889,554,2268
CAL,"8/7/2020 12 a.m. PDT",4615,3,779,835,88,8076,553,2269
CAL,"8/7/2020 1 a.m. PDT",4242,4,764,780,89,6703,553,2267
CAL,"8/7/2020 2 a.m. PDT",3925,4,750,781,89,5994,549,2268
CAL,"8/7/2020 3 a.m. PDT",3684,4,544,786,88,5643,546,2268
CAL,"8/7/2020 4 a.m. PDT",3479,4,505,781,89,5535,551,2268
CAL,"8/7/2020 5 a.m. PDT",3434,4,497,790,88,5653,553,2267
CAL,"8/7/2020 6 a.m. PDT",2904,4,618,818,89,6733,580,2267
CAL,"8/7/2020 7 a.m. PDT",2615,2635,816,813,88,6310,686,2266
CAL,"8/7/2020 8 a.m. PDT",1906,8141,721,752,88,6500,686,2265
CAL,"8/7/2020 9 a.m. PDT",1360,10805,632,761,89,6295,687,2265
CAL,"8/7/2020 10 a.m. PDT",1006,11836,615,752,88,6088,688,2265
CAL,"8/7/2020 11 a.m. PDT",587,12334,623,754,88,6393,696,2266
CAL,"8/7/2020 12 p.m. PDT",472,12540,676,761,89,6615,812,2266
CAL,"8/7/2020 1 p.m. PDT",548,12597,756,774,88,7388,1140,2264
CAL,"8/7/2020 2 p.m. PDT",691,12524,826,777,88,8588,1395,2264
CAL,"8/7/2020 3 p.m. PDT",889,12226,1053,805,88,9823,1395,2267
CAL,"8/7/2020 4 p.m. PDT",1189,11662,1483,858,88,11001,1397,2269
CAL,"8/7/2020 5 p.m. PDT",1533,10456,1426,888,88,12112,1398,2269
CAL,"8/7/2020 6 p.m. PDT",2071,7472,1734,896,89,13923,1398,2269
CAL,"8/7/2020 7 p.m. PDT",2285,2021,2016,864,89,16274,1406,2266
CAL,"8/7/2020 8 p.m. PDT",2650,58,2148,863,88,16515,1552,2263
CAL,"8/7/2020 9 p.m. PDT",2846,24,1882,866,89,15861,1287,2266
CAL,"8/7/2020 10 p.m. PDT",2997,9,1559,864,89,13995,887,2269
CAL,"8/7/2020 11 p.m. PDT",2846,9,1256,863,89,12196,573,2267
CAL,"8/8/2020 12 a.m. PDT",2764,9,802,864,89,11343,554,2265
CAL,"8/8/2020 1 a.m. PDT",2686,4,510,844,89,9885,557,2266
CAL,"8/8/2020 2 a.m. PDT",2486,4,486,845,89,8401,562,2266
CAL,"8/8/2020 3 a.m. PDT",2420,4,464,833,89,7513,564,2266
CAL,"8/8/2020 4 a.m. PDT",2297,3,459,829,89,7109,564,2269
CAL,"8/8/2020 5 a.m. PDT",2012,3,465,834,89,7233,563,2271
CAL,"8/8/2020 6 a.m. PDT",1673,3,493,835,88,7140,570,2270
CAL,"8/8/2020 7 a.m. PDT",1551,2675,592,823,88,5976,703,2271
CAL,"8/8/2020 8 a.m. PDT",1129,8071,589,788,89,5523,684,2271
CAL,"8/8/2020 9 a.m. PDT",989,10321,576,758,89,5423,670,2270
CAL,"8/8/2020 10 a.m. PDT",762,11688,579,750,88,5427,665,2267
CAL,"8/8/2020 11 a.m. PDT",685,12330,577,755,89,5549,684,2266
CAL,"8/8/2020 12 p.m. PDT",583,12524,633,752,88,6188,813,2263
CAL,"8/8/2020 1 p.m. PDT",782,12547,693,765,88,6588,1082,2265
CAL,"8/8/2020 2 p.m. PDT",987,12419,718,771,87,7734,1353,2265
CAL,"8/8/2020 3 p.m. PDT",1197,12121,843,823,87,9355,1389,2269
CAL,"8/8/2020 4 p.m. PDT",1502,11408,1101,836,88,11026,1394,2270
CAL,"8/8/2020 5 p.m. PDT",1802,10330,1124,856,87,13011,1396,2268
CAL,"8/8/2020 6 p.m. PDT",2044,7339,1396,855,88,15019,1396,2269
CAL,"8/8/2020 7 p.m. PDT",2270,1950,1864,868,88,16935,1587,2265
CAL,"8/8/2020 8 p.m. PDT",3038,88,1968,879,86,16696,1664,2262
CAL,"8/8/2020 9 p.m. PDT",3157,23,1744,855,88,15966,1272,2261
CAL,"8/8/2020 10 p.m. PDT",2988,24,1700,856,87,14875,910,2263
CAL,"8/8/2020 11 p.m. PDT",2948,24,1192,835,88,12686,641,2264
CAL,"8/9/2020 12 a.m. PDT",2915,24,688,844,89,11537,578,2265
CAL,"8/9/2020 1 a.m. PDT",2672,21,557,823,89,10673,554,2267
CAL,"8/9/2020 2 a.m. PDT",2308,4,494,812,89,9259,552,2268
CAL,"8/9/2020 3 a.m. PDT",2122,4,495,817,88,8329,555,2268
CAL,"8/9/2020 4 a.m. PDT",1794,3,499,819,88,7949,554,2270
CAL,"8/9/2020 5 a.m. PDT",1688,3,505,825,89,7977,555,2270
CAL,"8/9/2020 6 a.m. PDT",1311,3,538,830,88,8164,557,2270
CAL,"8/9/2020 7 a.m. PDT",1097,2562,537,822,88,6580,557,2272
CAL,"8/9/2020 8 a.m. PDT",880,8013,529,779,89,5914,555,2273
CAL,"8/9/2020 9 a.m. PDT",660,10564,583,755,88,5619,555,2267
CAL,"8/9/2020 10 a.m. PDT",494,11703,605,748,88,5710,554,2267
CAL,"8/9/2020 11 a.m. PDT",456,12198,620,753,88,5855,560,2267
CAL,"8/9/2020 12 p.m. PDT",429,12372,659,757,88,6842,653,2267
CAL,"8/9/2020 1 p.m. PDT",386,12376,715,778,88,7996,969,2269
CAL,"8/9/2020 2 p.m. PDT",476,12272,755,799,88,9841,1100,2267
CAL,"8/9/2020 3 p.m. PDT",524,12020,1079,854,88,11608,1107,2268
CAL,"8/9/2020 4 p.m. PDT",918,11427,1315,852,88,13603,1166,2269
CAL,"8/9/2020 5 p.m. PDT",1213,10249,1464,858,88,15259,1168,2266
CAL,"8/9/2020 6 p.m. PDT",1698,7270,1705,872,88,19137,1169,2265
CAL,"8/9/2020 7 p.m. PDT",2218,1941,1773,869,88,21879,1388,2266
CAL,"8/9/2020 8 p.m. PDT",2861,50,1779,856,88,20290,1460,2265
CAL,"8/9/2020 9 p.m. PDT",3246,16,1663,844,86,18789,1137,2265
CAL,"8/9/2020 10 p.m. PDT",3031,21,1549,863,88,17150,780,2266
CAL,"8/9/2020 11 p.m. PDT",3352,21,1270,846,88,14392,576,2268
CAL,"8/10/2020 12 a.m. PDT",3129,21,748,837,88,12577,550,2267
CAL,"8/10/2020 1 a.m. PDT",3102,4,558,824,89,10927,553,2269
CAL,"8/10/2020 2 a.m. PDT",2825,4,537,827,89,9677,553,2268
CAL,"8/10/2020 3 a.m. PDT",2763,4,505,821,88,9294,550,2266
CAL,"8/10/2020 4 a.m. PDT",2475,3,507,795,89,9430,549,2267
CAL,"8/10/2020 5 a.m. PDT",2459,3,495,809,88,9607,550,2268
CAL,"8/10/2020 6 a.m. PDT",2083,3,503,834,88,10379,551,2266
CAL,"8/10/2020 7 a.m. PDT",2025,2640,601,825,88,10034,552,2267
CAL,"8/10/2020 8 a.m. PDT",1501,8052,627,794,88,9130,551,2265
CAL,"8/10/2020 9 a.m. PDT",978,10693,615,750,87,8789,551,2263
CAL,"8/10/2020 10 a.m. PDT",712,11701,619,752,88,8926,550,2264
CAL,"8/10/2020 11 a.m. PDT",744,12191,677,767,87,9722,564,2265
CAL,"8/10/2020 12 p.m. PDT",870,12358,730,814,88,10274,720,2268
CAL,"8/10/2020 1 p.m. PDT",1070,12376,803,837,88,11979,1160,2270
CAL,"8/10/2020 2 p.m. PDT",1255,12325,1114,848,88,12990,1436,2270
CAL,"8/10/2020 3 p.m. PDT",1241,12308,1474,857,88,13326,1430,2270
CAL,"8/10/2020 4 p.m. PDT",1849,11421,1210,853,88,16878,1455,2268
CAL,"8/10/2020 5 p.m. PDT",1953,10218,1221,838,88,17872,1460,2266
CAL,"8/10/2020 6 p.m. PDT",2436,7048,1366,827,88,20054,1469,2265
CAL,"8/10/2020 7 p.m. PDT",2753,1854,1787,832,88,22769,1612,2267
CAL,"8/10/2020 8 p.m. PDT",2939,33,2048,825,88,21529,1568,2266
CAL,"8/10/2020 9 p.m. PDT",3281,11,1894,829,88,19562,1207,2266
CAL,"8/10/2020 10 p.m. PDT",3382,9,1708,831,86,16988,757,2266
CAL,"8/10/2020 11 p.m. PDT",3208,9,1153,834,89,14624,555,2268
CAL,"8/11/2020 12 a.m. PDT",3033,9,865,825,89,12690,553,2268
CAL,"8/11/2020 1 a.m. PDT",2989,4,895,783,89,10413,552,2268
CAL,"8/11/2020 2 a.m. PDT",2965,4,906,752,89,9070,551,2267
CAL,"8/11/2020 3 a.m. PDT",2782,4,876,759,89,8141,553,2266
CAL,"8/11/2020 4 a.m. PDT",2489,3,877,759,85,8149,553,2266
CAL,"8/11/2020 5 a.m. PDT",2472,3,886,759,89,8573,554,2269
CAL,"8/11/2020 6 a.m. PDT",2640,3,895,753,89,9259,554,2267
CAL,"8/11/2020 7 a.m. PDT",2404,2176,787,787,89,9554,553,2264
CAL,"8/11/2020 8 a.m. PDT",2210,7237,759,770,88,8841,552,2263
CAL,"8/11/2020 9 a.m. PDT",1918,10048,667,748,89,8666,551,2265
CAL,"8/11/2020 10 a.m. PDT",1754,11361,650,762,88,9055,553,2267
CAL,"8/11/2020 11 a.m. PDT",1722,12119,680,768,87,9084,551,2269
CAL,"8/11/2020 12 p.m. PDT",1813,12339,707,773,88,9078,584,2269
CAL,"8/11/2020 1 p.m. PDT",1909,12302,728,765,88,10027,814,2267
CAL,"8/11/2020 2 p.m. PDT",2141,12173,824,780,88,11835,933,2269
CAL,"8/11/2020 3 p.m. PDT",2584,12025,740,766,88,13474,960,2267
CAL,"8/11/2020 4 p.m. PDT",2711,11376,1041,761,88,14629,1032,2269
CAL,"8/11/2020 5 p.m. PDT",2759,10181,1205,823,88,16130,1036,2267
CAL,"8/11/2020 6 p.m. PDT",2748,7045,1444,847,88,18396,1046,2267
CAL,"8/11/2020 7 p.m. PDT",2658,1639,1798,851,88,21374,1317,2269
CAL,"8/11/2020 8 p.m. PDT",2928,99,1860,847,89,20212,1364,2267
CAL,"8/11/2020 9 p.m. PDT",3190,79,1887,840,89,18531,1060,2268
CAL,"8/11/2020 10 p.m. PDT",3242,9,1442,818,86,16311,679,2267
CAL,"8/11/2020 11 p.m. PDT",3077,9,1069,811,88,14105,553,2275
CAL,"8/12/2020 12 a.m. PDT",3154,9,829,802,89,11647,555,2273
CAL,"8/12/2020 1 a.m. PDT",3093,5,753,788,89,10724,553,2271
CAL,"8/12/2020 2 a.m. PDT",2746,5,703,805,88,9950,552,2271
CAL,"8/12/2020 3 a.m. PDT",2661,5,720,789,89,8588,553,2270
CAL,"8/12/2020 4 a.m. PDT",2447,4,745,750,89,8453,555,2270
CAL,"8/12/2020 5 a.m. PDT",2295,4,780,749,88,8573,554,2272
CAL,"8/12/2020 6 a.m. PDT",1961,4,857,791,89,9808,555,2270
CAL,"8/12/2020 7 a.m. PDT",1365,2423,726,806,89,10340,555,2269
CAL,"8/12/2020 8 a.m. PDT",981,7882,637,771,89,9224,553,2269
CAL,"8/12/2020 9 a.m. PDT",694,10532,612,726,88,9690,555,2270
CAL,"8/12/2020 10 a.m. PDT",510,11637,619,739,87,9900,552,2267
CAL,"8/12/2020 11 a.m. PDT",489,12210,636,734,88,10239,560,2268
CAL,"8/12/2020 12 p.m. PDT",640,12392,683,795,88,12220,672,2268
CAL,"8/12/2020 1 p.m. PDT",749,12346,753,791,88,13780,980,2272
CAL,"8/12/2020 2 p.m. PDT",1123,12212,889,827,88,15689,1149,2272
CAL,"8/12/2020 3 p.m. PDT",1086,11878,1090,843,88,18265,1152,2272
CAL,"8/12/2020 4 p.m. PDT",1452,11146,1460,852,88,19933,1181,2274
CAL,"8/12/2020 5 p.m. PDT",1697,9086,1467,858,88,21233,1221,2274
CAL,"8/12/2020 6 p.m. PDT",1698,5937,1592,859,88,24120,1477,2274
CAL,"8/12/2020 7 p.m. PDT",2054,1446,1893,851,88,26050,1517,2274
CAL,"8/12/2020 8 p.m. PDT",2285,109,1928,854,87,25352,1440,2273
CAL,"8/12/2020 9 p.m. PDT",2417,76,1924,816,87,23506,1143,2271
CAL,"8/12/2020 10 p.m. PDT",2446,7,1583,824,87,20923,822,2270
CAL,"8/12/2020 11 p.m. PDT",2434,7,1245,841,57,17436,575,2275
CAL,"8/13/2020 12 a.m. PDT",2416,7,953,849,56,14781,554,2273
CAL,"8/13/2020 1 a.m. PDT",2461,4,812,800,56,12947,554,2270
CAL,"8/13/2020 2 a.m. PDT",2493,4,816,770,57,11371,553,2269
CAL,"8/13/2020 3 a.m. PDT",2022,4,806,747,56,11153,554,2271
CAL,"8/13/2020 4 a.m. PDT",1715,3,759,749,56,10943,554,2271
CAL,"8/13/2020 5 a.m. PDT",1657,3,809,747,56,10979,554,2271
CAL,"8/13/2020 6 a.m. PDT",1530,3,824,750,56,12493,556,2272
CAL,"8/13/2020 7 a.m. PDT",938,927,816,799,55,13317,555,2272
CAL,"8/13/2020 8 a.m. PDT",544,3320,630,815,56,13559,556,2271
CAL,"8/13/2020 9 a.m. PDT",858,5034,701,806,56,13845,599,2272
CAL,"8/13/2020 10 a.m. PDT",255,6043,707,810,56,15021,618,2270
CAL,"8/13/2020 11 a.m. PDT",327,7299,824,829,55,16211,637,2268
CAL,"8/13/2020 12 p.m. PDT",342,7527,1039,845,55,18971,731,2270
CAL,"8/13/2020 1 p.m. PDT",622,8418,1224,834,55,20589,1022,2271
CAL,"8/13/2020 2 p.m. PDT",1667,9005,1242,827,56,22553,1478,2270
CAL,"8/13/2020 3 p.m. PDT",2425,8811,1143,845,56,24551,1620,2271
CAL,"8/13/2020 4 p.m. PDT",3034,8165,1384,854,55,26188,1666,2272
CAL,"8/13/2020 5 p.m. PDT",3097,6292,1426,863,56,27453,1782,2268
CAL,"8/13/2020 6 p.m. PDT",3522,4053,1629,857,56,28557,1786,2269
CAL,"8/13/2020 7 p.m. PDT",3528,810,1998,845,55,28448,1785,2270
CAL,"8/13/2020 8 p.m. PDT",3269,492,1979,836,56,25782,1644,2271
CAL,"8/13/2020 9 p.m. PDT",3133,5,1893,827,55,24590,1513,2270
CAL,"8/13/2020 10 p.m. PDT",2887,5,1742,846,56,22090,1226,2268
CAL,"8/13/2020 11 p.m. PDT",2639,5,1497,842,56,18775,840,2267
CAL,"8/14/2020 12 a.m. PDT",2354,5,1260,844,65,16816,581,2266
CAL,"8/14/2020 1 a.m. PDT",1537,4,883,812,78,15899,555,2266
CAL,"8/14/2020 2 a.m. PDT",1204,4,783,787,77,14558,556,2267
CAL,"8/14/2020 3 a.m. PDT",909,4,726,748,77,14148,557,2267
CAL,"8/14/2020 4 a.m. PDT",811,3,747,743,77,13936,559,2269
CAL,"8/14/2020 5 a.m. PDT",744,3,742,743,78,14045,560,2270
CAL,"8/14/2020 6 a.m. PDT",622,3,762,749,78,15365,560,2270
CAL,"8/14/2020 7 a.m. PDT",263,1688,952,752,78,14916,930,2270
CAL,"8/14/2020 8 a.m. PDT",192,6020,793,757,77,14695,942,2271
CAL,"8/14/2020 9 a.m. PDT",251,8932,829,755,77,15013,607,2272
CAL,"8/14/2020 10 a.m. PDT",303,10399,838,768,77,16693,576,2270
CAL,"8/14/2020 11 a.m. PDT",321,11132,669,790,77,18101,864,2268
CAL,"8/14/2020 12 p.m. PDT",240,11606,951,831,79,21073,1456,2267
CAL,"8/14/2020 1 p.m. PDT",348,11636,899,857,80,23432,1783,2265
