"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CAL,"9/5/2020 3 p.m. PDT",439,9625,3749,640,86,24789,1788,2260
CAL,"9/5/2020 4 p.m. PDT",333,8015,5154,707,86,26923,1789,2261
CAL,"9/5/2020 5 p.m. PDT",319,6389,5744,736,85,28729,1794,2262
CAL,"9/5/2020 6 p.m. PDT",335,2991,6599,891,86,30229,1801,2259
CAL,"9/5/2020 7 p.m. PDT",463,168,7034,689,85,30707,1802,2253
CAL,"9/5/2020 8 p.m. PDT",699,74,6542,671,86,29486,1799,2254
CAL,"9/5/2020 9 p.m. PDT",825,7,5214,661,86,28879,1793,2256
CAL,"9/5/2020 10 p.m. PDT",859,7,4507,659,86,25907,1793,2256
CAL,"9/5/2020 11 p.m. PDT",792,7,3635,629,86,22456,1794,2257
CAL,"9/6/2020 12 a.m. PDT",823,7,2447,610,86,19840,1791,2257
CAL,"9/6/2020 1 a.m. PDT",624,7,1814,607,86,17465,1795,2260
CAL,"9/6/2020 2 a.m. PDT",495,5,1587,627,87,15533,1792,2260
CAL,"9/6/2020 3 a.m. PDT",445,5,1422,628,87,14461,1769,2259
CAL,"9/6/2020 4 a.m. PDT",393,6,1479,613,87,13514,1719,2255
CAL,"9/6/2020 5 a.m. PDT",586,6,1674,605,87,13023,1719,2253
CAL,"9/6/2020 6 a.m. PDT",342,6,1620,615,87,12981,1593,2250
CAL,"9/6/2020 7 a.m. PDT",378,988,1771,617,86,12887,1676,2248
CAL,"9/6/2020 8 a.m. PDT",292,5581,1264,633,86,13465,1301,2247
CAL,"9/6/2020 9 a.m. PDT",255,8945,1251,668,86,13545,1121,2248
CAL,"9/6/2020 10 a.m. PDT",205,10393,1162,858,86,14869,1172,2249
CAL,"9/6/2020 11 a.m. PDT",335,10980,1668,795,86,16837,1634,2251
CAL,"9/6/2020 12 p.m. PDT",423,11139,2401,774,87,19312,1789,2252
CAL,"9/6/2020 1 p.m. PDT",432,11173,2817,841,85,22902,1798,2256
CAL,"9/6/2020 2 p.m. PDT",324,11012,3494,1026,85,25871,1791,2257
CAL,"9/6/2020 3 p.m. PDT",481,10556,3807,855,85,26241,1789,2257
CAL,"9/6/2020 4 p.m. PDT",800,9568,4961,892,85,26667,1790,2253
CAL,"9/6/2020 5 p.m. PDT",1070,7359,5535,904,85,27313,1754,2251
CAL,"9/6/2020 6 p.m. PDT",1046,3004,7439,1023,86,30494,1746,2250
CAL,"9/6/2020 7 p.m. PDT",1545,295,7908,1190,86,31005,1796,2250
CAL,"9/6/2020 8 p.m. PDT",2076,-3,6805,972,87,30028,1790,2250
CAL,"9/6/2020 9 p.m. PDT",2358,-3,6105,900,87,27767,1735,2254
CAL,"9/6/2020 10 p.m. PDT",2330,6,4551,1031,87,23786,1742,2253
CAL,"9/6/2020 11 p.m. PDT",2246,6,3738,1006,87,21218,1788,2256
CAL,"9/7/2020 12 a.m. PDT",2256,6,2908,894,87,18141,1788,2258
CAL,"9/7/2020 1 a.m. PDT",2162,6,2178,819,87,16481,1740,2259
CAL,"9/7/2020 2 a.m. PDT",2218,6,1699,825,87,14528,1733,2259
CAL,"9/7/2020 3 a.m. PDT",2308,5,1431,898,87,13296,1728,2248
CAL,"9/7/2020 4 a.m. PDT",1952,4,1177,844,87,13136,1743,2245
CAL,"9/7/2020 5 a.m. PDT",1528,4,1269,840,87,13277,1747,2246
CAL,"9/7/2020 6 a.m. PDT",1237,4,1376,841,86,13686,1738,2242
CAL,"9/7/2020 7 a.m. PDT",929,619,1610,819,86,14260,1758,2240
CAL,"9/7/2020 8 a.m. PDT",722,3415,1659,784,87,13852,1667,2239
CAL,"9/7/2020 9 a.m. PDT",589,6165,1712,773,88,14105,1476,2241
CAL,"9/7/2020 10 a.m. PDT",652,7737,1763,727,87,14740,1441,2243
CAL,"9/7/2020 11 a.m. PDT",868,8406,2111,723,87,16014,1470,2248
CAL,"9/7/2020 12 p.m. PDT",1660,8942,2561,768,86,16809,1687,2249
CAL,"9/7/2020 1 p.m. PDT",2436,9407,3305,771,86,17430,1778,2249
CAL,"9/7/2020 2 p.m. PDT",2277,9091,3688,795,86,19250,1790,2251
CAL,"9/7/2020 3 p.m. PDT",2600,7998,4505,801,86,21488,1794,2252
CAL,"9/7/2020 4 p.m. PDT",3380,6583,4874,795,86,22706,1791,2253
CAL,"9/7/2020 5 p.m. PDT",3594,4295,5425,796,86,23697,1796,2255
CAL,"9/7/2020 6 p.m. PDT",3619,1494,5783,900,86,24472,1796,2246
CAL,"9/7/2020 7 p.m. PDT",3883,1227,6323,878,86,23799,1786,2246
CAL,"9/7/2020 8 p.m. PDT",3390,-2,6192,856,87,22622,1763,2246
CAL,"9/7/2020 9 p.m. PDT",3165,7,5510,761,86,21767,1761,2249
CAL,"9/7/2020 10 p.m. PDT",3764,7,3920,826,87,18064,1773,2251
CAL,"9/7/2020 11 p.m. PDT",4112,7,2358,809,87,15262,1776,2255
CAL,"9/8/2020 12 a.m. PDT",4050,7,1392,759,86,13254,1741,2256
CAL,"9/8/2020 1 a.m. PDT",3765,7,758,745,87,12671,1677,2255
CAL,"9/8/2020 2 a.m. PDT",3490,6,560,725,87,12228,1651,2257
CAL,"9/8/2020 3 a.m. PDT",3667,5,897,738,87,12455,1534,2257
CAL,"9/8/2020 4 a.m. PDT",2923,6,759,773,87,12226,1291,2250
CAL,"9/8/2020 5 a.m. PDT",3629,6,770,742,87,12611,1076,2246
CAL,"9/8/2020 6 a.m. PDT",3894,6,1141,778,88,13208,824,2246
CAL,"9/8/2020 7 a.m. PDT",3346,206,1508,793,87,14420,712,2246
CAL,"9/8/2020 8 a.m. PDT",2627,1937,1907,1035,86,15938,711,2246
CAL,"9/8/2020 9 a.m. PDT",2276,4584,1344,1026,86,16154,601,2245
CAL,"9/8/2020 10 a.m. PDT",2318,6919,1334,746,87,15036,560,2240
CAL,"9/8/2020 11 a.m. PDT",2287,8297,1317,741,87,15109,657,2241
CAL,"9/8/2020 12 p.m. PDT",2743,8968,1368,743,87,14988,668,2243
CAL,"9/8/2020 1 p.m. PDT",2223,9228,1553,759,87,16194,724,2245
CAL,"9/8/2020 2 p.m. PDT",2164,8901,2137,776,87,16396,726,2245
CAL,"9/8/2020 3 p.m. PDT",2215,8179,2485,754,87,16928,725,2246
CAL,"9/8/2020 4 p.m. PDT",2519,7066,3348,754,87,17546,725,2246
CAL,"9/8/2020 5 p.m. PDT",2112,4922,4024,755,87,18572,725,2245
CAL,"9/8/2020 6 p.m. PDT",1840,1776,4735,842,87,19460,726,2246
CAL,"9/8/2020 7 p.m. PDT",1361,1501,5250,751,87,20793,726,2249
CAL,"9/8/2020 8 p.m. PDT",1125,8,4987,760,87,20312,727,2244
CAL,"9/8/2020 9 p.m. PDT",969,5,4169,804,88,19636,770,2243
CAL,"9/8/2020 10 p.m. PDT",1204,5,2687,804,88,17707,817,2245
CAL,"9/8/2020 11 p.m. PDT",994,5,2077,779,87,15901,743,2249
CAL,"9/9/2020 12 a.m. PDT",842,5,1617,824,87,14083,674,2247
CAL,"9/9/2020 1 a.m. PDT",901,5,707,837,88,13628,463,2246
CAL,"9/9/2020 2 a.m. PDT",1041,5,380,795,89,12697,285,2248
CAL,"9/9/2020 3 a.m. PDT",916,4,457,805,88,12099,260,2248
CAL,"9/9/2020 4 a.m. PDT",850,4,378,770,88,12105,263,2246
CAL,"9/9/2020 5 a.m. PDT",879,5,517,754,88,12516,264,2245
CAL,"9/9/2020 6 a.m. PDT",792,5,1390,781,88,12249,264,2246
CAL,"9/9/2020 7 a.m. PDT",583,948,1601,853,88,12492,267,2247
CAL,"9/9/2020 8 a.m. PDT",458,4723,515,881,88,13389,270,2246
CAL,"9/9/2020 9 a.m. PDT",603,7645,530,876,87,12570,270,2241
CAL,"9/9/2020 10 a.m. PDT",661,8503,1267,872,88,12475,269,2242
CAL,"9/9/2020 11 a.m. PDT",658,9824,1156,751,88,11688,269,2244
CAL,"9/9/2020 12 p.m. PDT",814,10241,1212,800,88,12257,284,2246
CAL,"9/9/2020 1 p.m. PDT",950,10099,1457,798,89,13201,413,2246
CAL,"9/9/2020 2 p.m. PDT",842,9952,1819,791,88,15060,425,2247
CAL,"9/9/2020 3 p.m. PDT",925,9448,2095,796,88,16664,515,2248
CAL,"9/9/2020 4 p.m. PDT",976,8532,2577,821,88,17267,708,2248
CAL,"9/9/2020 5 p.m. PDT",832,6295,3308,779,88,18200,711,2244
CAL,"9/9/2020 6 p.m. PDT",712,2536,4160,789,88,19280,710,2242
CAL,"9/9/2020 7 p.m. PDT",710,170,4379,802,87,20088,709,2242
CAL,"9/9/2020 8 p.m. PDT",666,65,4412,820,85,19548,704,2241
CAL,"9/9/2020 9 p.m. PDT",595,4,3898,825,88,18695,561,2243
CAL,"9/9/2020 10 p.m. PDT",558,4,2931,798,89,16747,430,2245
CAL,"9/9/2020 11 p.m. PDT",506,4,2374,814,88,14711,419,2247
CAL,"9/10/2020 12 a.m. PDT",420,4,1724,802,89,13897,383,2245
CAL,"9/10/2020 1 a.m. PDT",485,4,1487,837,88,12065,269,2245
CAL,"9/10/2020 2 a.m. PDT",404,4,1383,838,89,10922,272,2244
CAL,"9/10/2020 3 a.m. PDT",444,4,1474,826,88,10576,271,2247
CAL,"9/10/2020 4 a.m. PDT",388,5,1484,816,88,10534,272,2246
CAL,"9/10/2020 5 a.m. PDT",580,5,1470,849,89,11074,275,2245
CAL,"9/10/2020 6 a.m. PDT",579,5,1629,848,88,11139,284,2245
CAL,"9/10/2020 7 a.m. PDT",548,742,1757,836,89,11482,368,2246
CAL,"9/10/2020 8 a.m. PDT",291,2913,1500,864,87,11906,370,2243
CAL,"9/10/2020 9 a.m. PDT",226,5565,1747,860,89,11451,371,2240
CAL,"9/10/2020 10 a.m. PDT",226,7083,1637,829,89,11180,369,2241
CAL,"9/10/2020 11 a.m. PDT",235,8122,1671,827,89,11271,389,2243
CAL,"9/10/2020 12 p.m. PDT",329,8764,1552,815,89,11621,416,2241
CAL,"9/10/2020 1 p.m. PDT",370,8712,1647,759,88,12208,419,2242
CAL,"9/10/2020 2 p.m. PDT",356,8047,1703,727,89,13368,393,2243
CAL,"9/10/2020 3 p.m. PDT",326,6969,1986,761,89,15078,383,2242
CAL,"9/10/2020 4 p.m. PDT",407,4911,2936,781,89,15323,441,2245
CAL,"9/10/2020 5 p.m. PDT",442,2389,4148,797,89,16153,404,2246
CAL,"9/10/2020 6 p.m. PDT",414,610,4701,818,79,17063,460,2245
CAL,"9/10/2020 7 p.m. PDT",563,449,4754,852,88,17459,481,2239
CAL,"9/10/2020 8 p.m. PDT",629,11,4770,824,88,16629,490,2239
CAL,"9/10/2020 9 p.m. PDT",553,8,4133,819,88,16594,483,2239
CAL,"9/10/2020 10 p.m. PDT",430,8,2879,813,88,15759,462,2238
CAL,"9/10/2020 11 p.m. PDT",516,8,2277,899,88,13751,320,2242
CAL,"9/11/2020 12 a.m. PDT",534,8,1421,927,88,13269,275,2243
CAL,"9/11/2020 1 a.m. PDT",562,6,1597,830,88,13007,277,2242
CAL,"9/11/2020 2 a.m. PDT",600,5,1515,890,88,12698,278,2241
CAL,"9/11/2020 3 a.m. PDT",405,5,1564,904,88,12110,277,2241
CAL,"9/11/2020 4 a.m. PDT",423,5,1584,870,88,11957,277,2240
CAL,"9/11/2020 5 a.m. PDT",457,6,1661,857,88,11833,277,2243
CAL,"9/11/2020 6 a.m. PDT",423,6,1884,868,89,13039,280,2243
CAL,"9/11/2020 7 a.m. PDT",413,247,2122,866,89,12636,385,2242
CAL,"9/11/2020 8 a.m. PDT",226,1657,2038,852,89,12352,403,2239
CAL,"9/11/2020 9 a.m. PDT",251,3594,1904,853,89,11699,388,2239
CAL,"9/11/2020 10 a.m. PDT",189,5611,1712,829,77,10930,376,2242
CAL,"9/11/2020 11 a.m. PDT",168,7196,1607,818,90,10223,377,2239
CAL,"9/11/2020 12 p.m. PDT",90,8016,1074,820,89,11205,402,2240
CAL,"9/11/2020 1 p.m. PDT",284,8271,1096,805,89,11506,700,2241
CAL,"9/11/2020 2 p.m. PDT",320,8077,1529,807,90,12275,762,2240
CAL,"9/11/2020 3 p.m. PDT",352,6988,2096,813,89,13705,760,2241
CAL,"9/11/2020 4 p.m. PDT",328,5387,2992,825,89,14448,760,2241
CAL,"9/11/2020 5 p.m. PDT",309,3423,4376,824,89,15494,761,2241
CAL,"9/11/2020 6 p.m. PDT",257,1225,5323,791,89,16788,847,2240
CAL,"9/11/2020 7 p.m. PDT",353,1008,4703,677,89,16660,867,2242
CAL,"9/11/2020 8 p.m. PDT",439,7,5240,622,89,16502,867,2239
CAL,"9/11/2020 9 p.m. PDT",498,5,4246,612,88,15734,869,2239
CAL,"9/11/2020 10 p.m. PDT",556,4,3788,607,89,14930,761,2237
CAL,"9/11/2020 11 p.m. PDT",563,5,2561,611,89,14182,630,2239
CAL,"9/12/2020 12 a.m. PDT",618,4,1729,627,88,13462,517,2238
CAL,"9/12/2020 1 a.m. PDT",503,5,1446,618,88,12259,341,2239
CAL,"9/12/2020 2 a.m. PDT",391,4,1159,636,89,11530,271,2240
CAL,"9/12/2020 3 a.m. PDT",349,4,1119,635,88,11050,272,2238
CAL,"9/12/2020 4 a.m. PDT",280,5,1023,642,89,11165,271,2239
CAL,"9/12/2020 5 a.m. PDT",311,4,1000,612,89,11278,301,2242
CAL,"9/12/2020 6 a.m. PDT",288,4,1132,614,88,11336,314,2240
CAL,"9/12/2020 7 a.m. PDT",95,490,1074,614,89,10968,323,2243
CAL,"9/12/2020 8 a.m. PDT",41,3071,875,609,87,9799,326,2243
CAL,"9/12/2020 9 a.m. PDT",41,6353,718,608,89,8970,324,2242
CAL,"9/12/2020 10 a.m. PDT",24,8644,715,606,88,7554,318,2244
CAL,"9/12/2020 11 a.m. PDT",62,10007,790,602,89,7540,339,2246
CAL,"9/12/2020 12 p.m. PDT",94,10563,886,609,88,7755,374,2245
CAL,"9/12/2020 1 p.m. PDT",108,10841,1033,610,88,8120,620,2242
CAL,"9/12/2020 2 p.m. PDT",284,10725,1524,611,88,9195,759,2241
CAL,"9/12/2020 3 p.m. PDT",359,9938,1746,609,88,10454,845,2241
CAL,"9/12/2020 4 p.m. PDT",396,8279,2386,633,89,12422,814,2240
CAL,"9/12/2020 5 p.m. PDT",375,5490,3636,644,88,13863,725,2241
CAL,"9/12/2020 6 p.m. PDT",314,2008,4792,603,88,16179,709,2240
CAL,"9/12/2020 7 p.m. PDT",298,1635,5026,611,87,16926,781,2241
CAL,"9/12/2020 8 p.m. PDT",259,7,4854,592,88,16196,797,2243
CAL,"9/12/2020 9 p.m. PDT",320,8,4192,596,76,15009,615,2243
CAL,"9/12/2020 10 p.m. PDT",383,8,3239,602,88,14414,566,2242
CAL,"9/12/2020 11 p.m. PDT",464,7,2430,610,88,14298,562,2243
CAL,"9/13/2020 12 a.m. PDT",389,7,1906,611,88,13695,564,2243
CAL,"9/13/2020 1 a.m. PDT",371,8,1775,640,88,12151,563,2243
CAL,"9/13/2020 2 a.m. PDT",347,6,1602,615,87,11118,562,2243
CAL,"9/13/2020 3 a.m. PDT",365,6,1500,635,88,10696,567,2244
CAL,"9/13/2020 4 a.m. PDT",285,6,1460,616,88,10544,567,2242
CAL,"9/13/2020 5 a.m. PDT",409,5,1502,609,88,10232,569,2244
CAL,"9/13/2020 6 a.m. PDT",511,5,1393,619,88,10426,567,2245
CAL,"9/13/2020 7 a.m. PDT",178,654,1291,613,89,9952,569,2245
CAL,"9/13/2020 8 a.m. PDT",211,4302,879,609,88,8546,567,2245
CAL,"9/13/2020 9 a.m. PDT",153,7795,684,623,89,7831,565,2244
CAL,"9/13/2020 10 a.m. PDT",176,9544,701,619,89,7424,567,2246
CAL,"9/13/2020 11 a.m. PDT",208,10432,759,609,88,7414,566,2245
CAL,"9/13/2020 12 p.m. PDT",236,10709,779,609,88,7387,563,2244
CAL,"9/13/2020 1 p.m. PDT",432,10800,892,604,87,7703,564,2241
CAL,"9/13/2020 2 p.m. PDT",517,10594,1519,602,87,8877,565,2240
CAL,"9/13/2020 3 p.m. PDT",466,9803,1854,595,88,10612,602,2240
CAL,"9/13/2020 4 p.m. PDT",687,8360,2279,634,87,12851,592,2242
CAL,"9/13/2020 5 p.m. PDT",837,5675,3315,615,87,14496,568,2243
CAL,"9/13/2020 6 p.m. PDT",797,1895,4176,606,87,16720,595,2244
CAL,"9/13/2020 7 p.m. PDT",783,1447,4724,597,88,16943,839,2247
CAL,"9/13/2020 8 p.m. PDT",1243,10,4481,593,88,16581,829,2243
CAL,"9/13/2020 9 p.m. PDT",1496,9,3700,594,88,15999,716,2244
CAL,"9/13/2020 10 p.m. PDT",1610,10,2675,600,88,15116,572,2246
CAL,"9/13/2020 11 p.m. PDT",1557,10,2074,624,88,14218,565,2248
CAL,"9/14/2020 12 a.m. PDT",1148,9,1919,629,88,12781,565,2247
CAL,"9/14/2020 1 a.m. PDT",1121,11,1250,598,88,12104,564,2247
CAL,"9/14/2020 2 a.m. PDT",1072,10,1171,600,89,11273,564,2245
CAL,"9/14/2020 3 a.m. PDT",1065,7,1130,623,88,10861,563,2246
CAL,"9/14/2020 4 a.m. PDT",1036,9,1206,609,88,10952,567,2245
CAL,"9/14/2020 5 a.m. PDT",953,6,1395,606,88,11543,568,2246
CAL,"9/14/2020 6 a.m. PDT",1126,9,1870,611,88,11281,568,2245
CAL,"9/14/2020 7 a.m. PDT",1053,565,2022,638,88,11800,566,2247
CAL,"9/14/2020 8 a.m. PDT",896,3694,1438,648,87,11963,564,2251
CAL,"9/14/2020 9 a.m. PDT",620,7161,1071,648,89,11637,563,2253
CAL,"9/14/2020 10 a.m. PDT",384,9196,1298,665,88,10538,561,2247
CAL,"9/14/2020 11 a.m. PDT",267,10313,1342,822,88,10206,561,2245
CAL,"9/14/2020 12 p.m. PDT",495,10485,1370,839,88,10910,561,2246
