"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"8/3/2020 2 a.m. EDT",515,32,261,715,0,7699,0,3313
NE,"8/3/2020 3 a.m. EDT",514,32,262,708,3,7493,0,3300
NE,"8/3/2020 4 a.m. EDT",441,32,262,710,18,7494,0,3324
NE,"8/3/2020 5 a.m. EDT",407,32,260,713,71,7580,0,3326
NE,"8/3/2020 6 a.m. EDT",409,32,263,719,10,8075,0,3341
NE,"8/3/2020 7 a.m. EDT",467,38,276,714,0,8815,0,3343
NE,"8/3/2020 8 a.m. EDT",477,66,302,654,0,9436,0,3340
NE,"8/3/2020 9 a.m. EDT",460,108,319,663,0,9820,0,3337
NE,"8/3/2020 10 a.m. EDT",452,155,432,710,7,10183,1,3336
NE,"8/3/2020 11 a.m. EDT",490,187,439,706,48,10596,0,3325
NE,"8/3/2020 12 p.m. EDT",546,196,384,703,33,11065,0,3324
NE,"8/3/2020 1 p.m. EDT",652,199,360,705,55,11537,2,3336
NE,"8/3/2020 2 p.m. EDT",712,198,316,700,187,12012,7,3328
NE,"8/3/2020 3 p.m. EDT",728,196,786,706,346,12214,9,3339
NE,"8/3/2020 4 p.m. EDT",785,164,1219,708,496,12346,6,3330
NE,"8/3/2020 5 p.m. EDT",753,150,1622,699,564,12417,6,3321
NE,"8/3/2020 6 p.m. EDT",700,106,1726,688,565,12781,9,3314
NE,"8/3/2020 7 p.m. EDT",611,62,1525,697,525,12787,7,3294
NE,"8/3/2020 8 p.m. EDT",581,22,1047,685,370,12568,8,3291
NE,"8/3/2020 9 p.m. EDT",531,8,466,695,230,12418,6,3296
NE,"8/3/2020 10 p.m. EDT",511,0,293,702,46,11893,6,3282
NE,"8/3/2020 11 p.m. EDT",408,0,289,696,14,10034,3,3259
NE,"8/4/2020 12 a.m. EDT",390,0,281,705,11,8623,3,3288
NE,"8/4/2020 1 a.m. EDT",332,0,272,703,8,7379,3,3287
NE,"8/4/2020 2 a.m. EDT",331,0,277,712,7,7102,0,3326
NE,"8/4/2020 3 a.m. EDT",298,0,280,704,7,7113,0,3330
NE,"8/4/2020 4 a.m. EDT",220,0,278,702,7,7041,1,3319
NE,"8/4/2020 5 a.m. EDT",172,0,278,695,7,7068,0,3320
NE,"8/4/2020 6 a.m. EDT",117,0,281,698,7,7493,0,3345
NE,"8/4/2020 7 a.m. EDT",143,2,289,683,7,7976,0,3334
NE,"8/4/2020 8 a.m. EDT",129,11,298,685,7,8675,0,3346
NE,"8/4/2020 9 a.m. EDT",113,30,296,686,12,9488,0,3339
NE,"8/4/2020 10 a.m. EDT",114,42,304,690,8,10156,0,3346
NE,"8/4/2020 11 a.m. EDT",167,57,425,687,7,10801,0,3333
NE,"8/4/2020 12 p.m. EDT",193,63,625,645,7,11007,0,3330
NE,"8/4/2020 1 p.m. EDT",221,68,832,637,8,11076,0,3334
NE,"8/4/2020 2 p.m. EDT",238,52,917,624,10,11161,0,3317
NE,"8/4/2020 3 p.m. EDT",319,35,903,594,12,10784,0,3314
NE,"8/4/2020 4 p.m. EDT",349,28,811,606,12,10157,0,3298
NE,"8/4/2020 5 p.m. EDT",379,30,756,593,12,9725,0,3243
NE,"8/4/2020 6 p.m. EDT",468,22,1087,570,14,9006,0,2872
NE,"8/4/2020 7 p.m. EDT",588,15,858,572,17,9065,0,2507
NE,"8/4/2020 8 p.m. EDT",685,12,611,572,17,8594,0,2373
NE,"8/4/2020 9 p.m. EDT",774,11,563,574,17,8093,0,2210
NE,"8/4/2020 10 p.m. EDT",851,11,446,547,17,7717,0,2195
NE,"8/4/2020 11 p.m. EDT",879,11,397,553,17,6690,0,2202
NE,"8/5/2020 12 a.m. EDT",860,11,354,543,13,5770,0,2190
NE,"8/5/2020 1 a.m. EDT",887,11,360,537,9,5427,0,2218
NE,"8/5/2020 2 a.m. EDT",854,11,350,537,7,5101,0,2247
NE,"8/5/2020 3 a.m. EDT",816,11,349,551,7,5098,0,2317
NE,"8/5/2020 4 a.m. EDT",821,11,351,555,7,5130,0,2331
NE,"8/5/2020 5 a.m. EDT",626,11,351,573,7,5319,0,2348
NE,"8/5/2020 6 a.m. EDT",555,11,350,565,7,5319,0,2321
NE,"8/5/2020 7 a.m. EDT",489,14,380,570,7,5920,0,2349
NE,"8/5/2020 8 a.m. EDT",401,31,397,585,7,6556,0,2410
NE,"8/5/2020 9 a.m. EDT",318,54,410,580,7,7212,0,2441
NE,"8/5/2020 10 a.m. EDT",246,90,416,599,7,7975,0,2410
NE,"8/5/2020 11 a.m. EDT",280,111,478,612,8,8802,0,2439
NE,"8/5/2020 12 p.m. EDT",330,109,474,609,11,9734,0,2437
NE,"8/5/2020 1 p.m. EDT",396,103,483,602,8,10517,0,2431
NE,"8/5/2020 2 p.m. EDT",425,110,469,599,7,10882,0,2477
NE,"8/5/2020 3 p.m. EDT",415,113,604,599,7,11181,0,2541
NE,"8/5/2020 4 p.m. EDT",436,105,833,600,7,11162,0,2570
NE,"8/5/2020 5 p.m. EDT",471,88,1169,600,7,11461,0,2635
NE,"8/5/2020 6 p.m. EDT",466,61,1242,597,8,11520,0,2688
NE,"8/5/2020 7 p.m. EDT",401,25,1135,599,16,11603,0,2746
NE,"8/5/2020 8 p.m. EDT",379,5,715,598,12,11103,0,2800
NE,"8/5/2020 9 p.m. EDT",405,0,560,598,10,10381,0,2859
NE,"8/5/2020 10 p.m. EDT",401,0,490,605,10,9281,0,2911
NE,"8/5/2020 11 p.m. EDT",466,0,478,620,10,7602,0,2980
NE,"8/6/2020 12 a.m. EDT",496,0,450,621,10,6461,0,3034
NE,"8/6/2020 1 a.m. EDT",528,0,428,619,0,5537,0,3079
NE,"8/6/2020 2 a.m. EDT",553,0,403,607,0,5018,0,3098
NE,"8/6/2020 3 a.m. EDT",488,0,381,610,0,4621,0,3132
NE,"8/6/2020 4 a.m. EDT",426,0,373,605,0,4030,0,3177
NE,"8/6/2020 5 a.m. EDT",432,0,371,613,0,3979,0,3201
NE,"8/6/2020 6 a.m. EDT",489,0,370,624,0,4067,0,3225
NE,"8/6/2020 7 a.m. EDT",526,5,381,635,0,4980,0,3242
NE,"8/6/2020 8 a.m. EDT",427,26,365,631,0,5417,0,3243
NE,"8/6/2020 9 a.m. EDT",347,57,422,657,0,5922,0,3268
NE,"8/6/2020 10 a.m. EDT",432,95,430,632,0,5877,0,3223
NE,"8/6/2020 11 a.m. EDT",451,110,441,636,0,6369,0,3234
NE,"8/6/2020 12 p.m. EDT",430,118,405,641,3,6879,0,3251
NE,"8/6/2020 1 p.m. EDT",426,126,440,632,9,7442,0,3230
NE,"8/6/2020 2 p.m. EDT",484,118,410,638,21,7729,0,3229
NE,"8/6/2020 3 p.m. EDT",493,123,376,721,2,7852,0,3209
NE,"8/6/2020 4 p.m. EDT",495,138,772,707,0,7806,0,3233
NE,"8/6/2020 5 p.m. EDT",429,112,1180,634,15,7951,0,3235
NE,"8/6/2020 6 p.m. EDT",422,68,1433,643,33,8431,0,3243
NE,"8/6/2020 7 p.m. EDT",324,29,1099,647,5,8714,0,3212
NE,"8/6/2020 8 p.m. EDT",253,5,894,665,5,8502,0,3216
NE,"8/6/2020 9 p.m. EDT",235,0,538,670,5,8400,0,3224
NE,"8/6/2020 10 p.m. EDT",263,0,421,657,5,7815,0,3154
NE,"8/6/2020 11 p.m. EDT",273,0,365,624,5,6808,0,3020
NE,"8/7/2020 12 a.m. EDT",378,0,357,667,0,5553,0,3230
NE,"8/7/2020 1 a.m. EDT",402,0,352,645,0,4710,1,3243
NE,"8/7/2020 2 a.m. EDT",418,0,325,657,0,4787,0,3253
NE,"8/7/2020 3 a.m. EDT",377,0,319,668,0,4648,0,3257
NE,"8/7/2020 4 a.m. EDT",322,0,322,679,0,4570,0,3276
NE,"8/7/2020 5 a.m. EDT",295,0,321,695,0,4784,0,3300
NE,"8/7/2020 6 a.m. EDT",248,0,317,707,0,5084,0,3297
NE,"8/7/2020 7 a.m. EDT",181,3,320,704,0,5195,0,3282
NE,"8/7/2020 8 a.m. EDT",96,19,329,714,0,5542,0,3319
NE,"8/7/2020 9 a.m. EDT",35,33,314,723,0,6328,0,3314
NE,"8/7/2020 10 a.m. EDT",17,41,381,725,6,6817,0,3314
NE,"8/7/2020 11 a.m. EDT",14,71,436,710,13,6994,0,3297
NE,"8/7/2020 12 p.m. EDT",25,129,374,712,0,7075,0,3277
NE,"8/7/2020 1 p.m. EDT",30,138,413,734,9,7635,0,3337
NE,"8/7/2020 2 p.m. EDT",48,128,721,733,4,8272,0,3307
NE,"8/7/2020 3 p.m. EDT",36,113,615,737,26,8204,0,3274
NE,"8/7/2020 4 p.m. EDT",39,120,841,752,3,8663,0,3309
NE,"8/7/2020 5 p.m. EDT",44,109,1040,742,0,8739,0,3297
NE,"8/7/2020 6 p.m. EDT",59,62,1180,730,0,8738,0,3285
NE,"8/7/2020 7 p.m. EDT",64,23,807,735,5,8840,0,3278
NE,"8/7/2020 8 p.m. EDT",71,3,602,733,5,8811,0,3265
NE,"8/7/2020 9 p.m. EDT",146,0,559,729,5,8599,0,3276
NE,"8/7/2020 10 p.m. EDT",202,0,553,727,4,7752,0,3262
NE,"8/7/2020 11 p.m. EDT",204,0,338,722,3,6792,0,3243
NE,"8/8/2020 12 a.m. EDT",160,0,284,731,3,5900,0,3263
NE,"8/8/2020 1 a.m. EDT",117,0,286,726,1,5660,0,3286
NE,"8/8/2020 2 a.m. EDT",80,0,283,735,0,5222,0,3292
NE,"8/8/2020 3 a.m. EDT",56,0,280,741,0,4817,0,3292
NE,"8/8/2020 4 a.m. EDT",43,0,278,742,0,4795,0,3325
NE,"8/8/2020 5 a.m. EDT",16,0,274,740,0,4919,0,3323
NE,"8/8/2020 6 a.m. EDT",10,0,273,745,0,5139,0,3321
NE,"8/8/2020 7 a.m. EDT",23,3,279,743,0,5422,0,3334
NE,"8/8/2020 8 a.m. EDT",16,23,275,742,0,5347,0,3304
NE,"8/8/2020 9 a.m. EDT",7,63,272,740,0,5750,0,3327
NE,"8/8/2020 10 a.m. EDT",6,110,286,747,0,6208,0,3346
NE,"8/8/2020 11 a.m. EDT",5,147,425,739,0,6331,0,3321
NE,"8/8/2020 12 p.m. EDT",7,172,400,739,0,6497,0,3330
NE,"8/8/2020 1 p.m. EDT",11,191,345,740,0,7422,0,3341
NE,"8/8/2020 2 p.m. EDT",21,187,453,739,0,7783,0,3324
NE,"8/8/2020 3 p.m. EDT",36,175,605,733,0,8325,0,3325
NE,"8/8/2020 4 p.m. EDT",40,143,720,734,0,8415,0,3324
NE,"8/8/2020 5 p.m. EDT",41,117,957,744,0,8739,0,3337
NE,"8/8/2020 6 p.m. EDT",52,72,1513,750,0,9106,0,3329
NE,"8/8/2020 7 p.m. EDT",60,29,1589,732,5,9198,0,3300
NE,"8/8/2020 8 p.m. EDT",97,6,1012,726,5,8982,0,3300
NE,"8/8/2020 9 p.m. EDT",181,0,638,737,5,8827,0,3306
NE,"8/8/2020 10 p.m. EDT",235,0,517,730,5,8076,0,3299
NE,"8/8/2020 11 p.m. EDT",230,0,425,732,4,7328,0,3309
NE,"8/9/2020 12 a.m. EDT",216,0,256,732,0,6923,0,3305
NE,"8/9/2020 1 a.m. EDT",235,0,252,730,0,5880,0,3294
NE,"8/9/2020 2 a.m. EDT",202,0,253,736,0,5611,0,3313
NE,"8/9/2020 3 a.m. EDT",162,0,254,734,0,5423,0,3306
NE,"8/9/2020 4 a.m. EDT",157,0,256,733,0,5689,0,3319
NE,"8/9/2020 5 a.m. EDT",145,0,254,733,0,5189,0,3308
NE,"8/9/2020 6 a.m. EDT",123,0,257,728,0,5206,0,3314
NE,"8/9/2020 7 a.m. EDT",157,6,265,736,0,5222,0,3327
NE,"8/9/2020 8 a.m. EDT",128,31,271,744,0,5936,0,3351
NE,"8/9/2020 9 a.m. EDT",86,72,261,751,0,6631,0,3323
NE,"8/9/2020 10 a.m. EDT",59,124,270,741,0,7119,0,3344
NE,"8/9/2020 11 a.m. EDT",53,177,308,743,0,7854,0,3359
NE,"8/9/2020 12 p.m. EDT",50,163,615,741,0,9109,0,3358
NE,"8/9/2020 1 p.m. EDT",80,148,658,735,16,9779,0,3314
NE,"8/9/2020 2 p.m. EDT",90,146,608,725,2,10053,0,3318
NE,"8/9/2020 3 p.m. EDT",110,149,456,726,0,10593,0,3337
NE,"8/9/2020 4 p.m. EDT",133,153,888,717,0,10948,0,3335
NE,"8/9/2020 5 p.m. EDT",158,126,1347,723,73,11080,0,3332
NE,"8/9/2020 6 p.m. EDT",165,76,1640,741,152,11496,0,3326
NE,"8/9/2020 7 p.m. EDT",159,33,1212,724,768,11052,0,3292
NE,"8/9/2020 8 p.m. EDT",161,6,1220,722,676,10626,0,3294
NE,"8/9/2020 9 p.m. EDT",151,0,1189,720,505,10245,0,3284
NE,"8/9/2020 10 p.m. EDT",151,0,1136,724,281,9727,0,3292
NE,"8/9/2020 11 p.m. EDT",135,0,1149,719,22,8767,0,3265
NE,"8/10/2020 12 a.m. EDT",122,0,626,712,2,7870,0,3257
NE,"8/10/2020 1 a.m. EDT",101,0,341,730,0,7417,0,3307
NE,"8/10/2020 2 a.m. EDT",84,0,336,725,0,7301,0,3315
NE,"8/10/2020 3 a.m. EDT",77,0,276,719,0,6752,0,3303
NE,"8/10/2020 4 a.m. EDT",87,0,272,730,0,6519,0,3331
NE,"8/10/2020 5 a.m. EDT",102,0,257,725,0,6799,0,3328
NE,"8/10/2020 6 a.m. EDT",107,0,254,730,0,7119,0,3339
NE,"8/10/2020 7 a.m. EDT",99,3,287,748,0,7849,0,3356
NE,"8/10/2020 8 a.m. EDT",77,27,349,740,0,8500,0,3332
NE,"8/10/2020 9 a.m. EDT",47,79,315,748,0,9277,0,3352
NE,"8/10/2020 10 a.m. EDT",34,137,417,742,0,10195,0,3353
NE,"8/10/2020 11 a.m. EDT",21,167,469,743,0,10971,0,3335
NE,"8/10/2020 12 p.m. EDT",30,180,628,735,0,11880,0,3350
NE,"8/10/2020 1 p.m. EDT",44,182,782,734,9,12649,0,3334
NE,"8/10/2020 2 p.m. EDT",52,172,1019,726,15,13271,3,3321
NE,"8/10/2020 3 p.m. EDT",60,165,1174,732,5,13945,2,3334
NE,"8/10/2020 4 p.m. EDT",76,150,1425,728,18,14251,1,3327
NE,"8/10/2020 5 p.m. EDT",87,125,1621,744,69,14584,3,3334
NE,"8/10/2020 6 p.m. EDT",93,68,1692,778,130,14813,3,3316
NE,"8/10/2020 7 p.m. EDT",95,20,1423,742,107,14485,3,3294
NE,"8/10/2020 8 p.m. EDT",111,3,1063,722,16,14025,1,3307
NE,"8/10/2020 9 p.m. EDT",107,0,533,703,31,13639,0,3297
NE,"8/10/2020 10 p.m. EDT",121,0,356,708,19,12545,0,3297
NE,"8/10/2020 11 p.m. EDT",147,0,309,707,5,11370,0,3307
NE,"8/11/2020 12 a.m. EDT",176,0,285,706,2,10009,0,3308
NE,"8/11/2020 1 a.m. EDT",199,0,283,666,0,9450,0,3314
NE,"8/11/2020 2 a.m. EDT",211,0,274,646,0,8616,0,3293
NE,"8/11/2020 3 a.m. EDT",202,0,272,632,0,7860,0,3294
NE,"8/11/2020 4 a.m. EDT",191,0,271,640,0,7431,0,3306
NE,"8/11/2020 5 a.m. EDT",146,0,276,663,0,7704,0,3321
NE,"8/11/2020 6 a.m. EDT",121,0,279,701,0,7991,0,3325
NE,"8/11/2020 7 a.m. EDT",129,4,286,715,0,8937,0,3346
NE,"8/11/2020 8 a.m. EDT",106,29,282,718,0,10094,0,3346
NE,"8/11/2020 9 a.m. EDT",64,77,260,709,0,11012,0,3344
NE,"8/11/2020 10 a.m. EDT",39,134,269,717,0,11977,0,3333
NE,"8/11/2020 11 a.m. EDT",44,168,308,713,9,12661,0,3345
NE,"8/11/2020 12 p.m. EDT",83,174,311,684,0,13563,7,3325
NE,"8/11/2020 1 p.m. EDT",124,168,450,677,3,13975,5,3328
NE,"8/11/2020 2 p.m. EDT",170,173,612,673,4,14105,4,3313
NE,"8/11/2020 3 p.m. EDT",216,166,1077,650,4,14164,4,3321
NE,"8/11/2020 4 p.m. EDT",275,157,1324,641,51,14249,2,3326
NE,"8/11/2020 5 p.m. EDT",304,125,1565,642,171,14343,3,3316
NE,"8/11/2020 6 p.m. EDT",327,84,1809,651,298,14457,6,3320
NE,"8/11/2020 7 p.m. EDT",317,31,1502,653,294,14359,6,3285
NE,"8/11/2020 8 p.m. EDT",390,4,1011,649,232,13766,6,3277
NE,"8/11/2020 9 p.m. EDT",435,0,563,611,176,13546,7,3293
NE,"8/11/2020 10 p.m. EDT",469,0,292,606,31,12758,6,3282
NE,"8/11/2020 11 p.m. EDT",459,0,270,605,5,11408,0,3269
NE,"8/12/2020 12 a.m. EDT",456,0,269,596,3,9974,0,3282
NE,"8/12/2020 1 a.m. EDT",390,0,265,598,0,9153,0,3309
NE,"8/12/2020 2 a.m. EDT",379,0,268,603,0,8649,0,3301
NE,"8/12/2020 3 a.m. EDT",335,0,265,611,0,8422,0,3305
NE,"8/12/2020 4 a.m. EDT",326,0,267,616,0,8122,0,3301
NE,"8/12/2020 5 a.m. EDT",332,0,263,624,0,8178,0,3317
NE,"8/12/2020 6 a.m. EDT",348,0,263,627,0,8613,0,3326
NE,"8/12/2020 7 a.m. EDT",310,3,276,629,0,9337,0,3326
NE,"8/12/2020 8 a.m. EDT",257,25,348,634,1,9794,0,3330
NE,"8/12/2020 9 a.m. EDT",213,75,466,635,1,10589,0,3333
NE,"8/12/2020 10 a.m. EDT",160,128,435,627,2,11354,0,3334
NE,"8/12/2020 11 a.m. EDT",114,162,343,614,6,12169,0,3324
NE,"8/12/2020 12 p.m. EDT",130,177,349,604,11,12679,0,3322
NE,"8/12/2020 1 p.m. EDT",170,167,371,612,7,13254,1,3318
NE,"8/12/2020 2 p.m. EDT",205,172,823,607,6,13772,4,3323
NE,"8/12/2020 3 p.m. EDT",258,166,1139,608,18,14122,5,3315
NE,"8/12/2020 4 p.m. EDT",300,160,1407,607,12,13916,5,3314
NE,"8/12/2020 5 p.m. EDT",290,119,1737,604,5,14205,7,3327
NE,"8/12/2020 6 p.m. EDT",243,72,1718,590,16,14335,9,3314
NE,"8/12/2020 7 p.m. EDT",220,30,1688,589,13,14328,13,3299
NE,"8/12/2020 8 p.m. EDT",191,6,1073,583,12,13961,12,3286
NE,"8/12/2020 9 p.m. EDT",229,0,700,578,11,13580,4,3295
NE,"8/12/2020 10 p.m. EDT",290,0,541,573,13,12328,0,3240
NE,"8/12/2020 11 p.m. EDT",329,0,406,570,10,10609,0,3218
NE,"8/13/2020 12 a.m. EDT",340,0,290,573,7,9139,0,3238
NE,"8/13/2020 1 a.m. EDT",299,0,292,585,0,8290,0,3292
NE,"8/13/2020 2 a.m. EDT",250,0,286,597,0,7696,0,3320
NE,"8/13/2020 3 a.m. EDT",226,0,288,607,0,7504,0,3309
NE,"8/13/2020 4 a.m. EDT",226,0,284,603,0,7133,1,3296
NE,"8/13/2020 5 a.m. EDT",172,0,284,611,0,7043,1,3321
NE,"8/13/2020 6 a.m. EDT",136,0,284,614,0,7602,0,3349
NE,"8/13/2020 7 a.m. EDT",119,4,285,611,0,8080,0,3330
NE,"8/13/2020 8 a.m. EDT",91,28,278,611,0,8489,0,3321
NE,"8/13/2020 9 a.m. EDT",45,69,339,620,0,9290,0,3348
NE,"8/13/2020 10 a.m. EDT",20,107,608,620,0,9914,0,3338
NE,"8/13/2020 11 a.m. EDT",18,149,493,616,0,10128,0,3328
NE,"8/13/2020 12 p.m. EDT",16,136,454,628,3,10883,0,3343
NE,"8/13/2020 1 p.m. EDT",20,144,538,622,5,11301,0,3332
NE,"8/13/2020 2 p.m. EDT",27,128,741,616,5,11692,0,3321
NE,"8/13/2020 3 p.m. EDT",50,119,973,612,5,11853,0,3329
NE,"8/13/2020 4 p.m. EDT",67,86,960,630,5,12196,0,3321
NE,"8/13/2020 5 p.m. EDT",85,56,1166,636,5,12222,0,3319
NE,"8/13/2020 6 p.m. EDT",75,37,1192,633,5,12085,0,3314
NE,"8/13/2020 7 p.m. EDT",66,16,893,613,5,12079,0,3302
NE,"8/13/2020 8 p.m. EDT",91,5,307,607,8,11731,0,3307
NE,"8/13/2020 9 p.m. EDT",131,0,298,607,7,11341,0,3303
NE,"8/13/2020 10 p.m. EDT",168,0,278,607,5,10334,0,3294
NE,"8/13/2020 11 p.m. EDT",195,0,258,624,5,8752,0,3285
NE,"8/14/2020 12 a.m. EDT",256,0,257,635,2,7617,0,3298
NE,"8/14/2020 1 a.m. EDT",269,0,254,629,0,6959,0,3294
NE,"8/14/2020 2 a.m. EDT",264,0,252,622,0,6620,0,3294
NE,"8/14/2020 3 a.m. EDT",254,0,252,627,0,5967,0,3302
NE,"8/14/2020 4 a.m. EDT",186,0,248,635,0,6205,0,3329
NE,"8/14/2020 5 a.m. EDT",133,0,244,634,0,6369,0,3317
NE,"8/14/2020 6 a.m. EDT",106,0,244,631,0,6680,0,3332
NE,"8/14/2020 7 a.m. EDT",127,6,249,636,0,7346,0,3340
NE,"8/14/2020 8 a.m. EDT",106,33,248,634,0,8016,0,3326
NE,"8/14/2020 9 a.m. EDT",53,77,245,641,0,8256,0,3317
NE,"8/14/2020 10 a.m. EDT",31,127,254,636,0,8706,0,3338
NE,"8/14/2020 11 a.m. EDT",34,152,288,652,0,9503,0,3351
NE,"8/14/2020 12 p.m. EDT",42,182,297,647,0,10249,0,3343
NE,"8/14/2020 1 p.m. EDT",34,191,429,643,0,10559,0,3330
NE,"8/14/2020 2 p.m. EDT",28,181,447,646,0,10962,0,3332
NE,"8/14/2020 3 p.m. EDT",32,166,672,641,10,11313,0,3349
NE,"8/14/2020 4 p.m. EDT",37,137,794,633,10,11274,0,3315
NE,"8/14/2020 5 p.m. EDT",33,111,1118,635,5,11434,0,3340
NE,"8/14/2020 6 p.m. EDT",45,79,1242,638,5,11405,0,3314
NE,"8/14/2020 7 p.m. EDT",76,30,818,652,5,11080,0,3278
NE,"8/14/2020 8 p.m. EDT",131,7,484,658,9,10495,2,3282
NE,"8/14/2020 9 p.m. EDT",208,0,384,643,8,10202,0,3301
NE,"8/14/2020 10 p.m. EDT",274,0,456,645,5,9465,1,3291
NE,"8/14/2020 11 p.m. EDT",323,0,309,647,2,8241,0,3279
NE,"8/15/2020 12 a.m. EDT",340,0,230,648,0,6846,0,3264
NE,"8/15/2020 1 a.m. EDT",354,0,232,660,0,5616,1,3300
NE,"8/15/2020 2 a.m. EDT",354,0,233,665,0,5162,1,3318
NE,"8/15/2020 3 a.m. EDT",359,0,229,664,0,4598,0,3293
NE,"8/15/2020 4 a.m. EDT",304,0,234,665,0,4477,0,3316
NE,"8/15/2020 5 a.m. EDT",262,0,235,664,0,4378,0,3307
NE,"8/15/2020 6 a.m. EDT",274,0,235,674,0,4264,0,3316
NE,"8/15/2020 7 a.m. EDT",302,5,244,676,0,4434,0,3337
NE,"8/15/2020 8 a.m. EDT",294,28,244,666,0,4967,0,3348
NE,"8/15/2020 9 a.m. EDT",241,58,240,689,0,5576,0,3344
NE,"8/15/2020 10 a.m. EDT",195,73,249,684,0,5977,0,3339
NE,"8/15/2020 11 a.m. EDT",159,85,364,677,0,6376,0,3329
NE,"8/15/2020 12 p.m. EDT",142,91,414,679,0,6599,0,3310
NE,"8/15/2020 1 p.m. EDT",139,79,433,690,0,6621,0,3320
NE,"8/15/2020 2 p.m. EDT",152,86,315,713,0,7003,1,3335
