"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CAL,"5/2/2020 3 a.m. PDT",4568,20,692,540,46,4509,663,2277
CAL,"5/2/2020 4 a.m. PDT",4273,15,639,565,89,4640,663,2278
CAL,"5/2/2020 5 a.m. PDT",4198,17,654,575,46,4516,662,2277
CAL,"5/2/2020 6 a.m. PDT",4028,50,669,591,88,4579,663,2276
CAL,"5/2/2020 7 a.m. PDT",3816,3198,796,565,88,3872,661,2278
CAL,"5/2/2020 8 a.m. PDT",3711,6183,828,578,88,3545,662,2279
CAL,"5/2/2020 9 a.m. PDT",3757,7677,833,566,86,3657,667,2278
CAL,"5/2/2020 10 a.m. PDT",3917,8229,779,575,87,3559,666,2275
CAL,"5/2/2020 11 a.m. PDT",3577,9187,772,565,88,3438,667,2275
CAL,"5/2/2020 12 p.m. PDT",3433,9380,775,566,87,3385,667,2274
CAL,"5/2/2020 1 p.m. PDT",3971,9823,800,562,89,3401,665,2275
CAL,"5/2/2020 2 p.m. PDT",4272,9857,829,571,89,3296,665,2275
CAL,"5/2/2020 3 p.m. PDT",4773,10319,815,598,88,3033,665,2276
CAL,"5/2/2020 4 p.m. PDT",4954,9997,835,604,88,3342,663,2277
CAL,"5/2/2020 5 p.m. PDT",4594,9769,1098,620,49,3785,663,2279
CAL,"5/2/2020 6 p.m. PDT",4499,6628,1247,630,89,4546,666,2278
CAL,"5/2/2020 7 p.m. PDT",4189,1209,1555,626,88,5890,664,2279
CAL,"5/2/2020 8 p.m. PDT",4025,899,1589,658,88,6831,661,2278
CAL,"5/2/2020 9 p.m. PDT",3800,3,1622,666,89,6994,662,2276
CAL,"5/2/2020 10 p.m. PDT",3699,3,1637,664,88,5954,737,2276
CAL,"5/2/2020 11 p.m. PDT",4135,3,1500,665,89,5564,712,2275
CAL,"5/3/2020 12 a.m. PDT",4539,3,1128,635,89,4945,662,2274
CAL,"5/3/2020 1 a.m. PDT",4034,2,915,572,90,4584,662,2276
CAL,"5/3/2020 2 a.m. PDT",3943,2,744,570,46,4239,661,2274
CAL,"5/3/2020 3 a.m. PDT",3786,2,750,572,47,3844,660,2275
CAL,"5/3/2020 4 a.m. PDT",3565,2,745,565,47,3758,662,2275
CAL,"5/3/2020 5 a.m. PDT",3183,2,863,564,55,3659,663,2275
CAL,"5/3/2020 6 a.m. PDT",2902,36,807,566,46,3819,664,2276
CAL,"5/3/2020 7 a.m. PDT",2564,3076,667,570,82,3362,663,2276
CAL,"5/3/2020 8 a.m. PDT",2321,6025,628,562,82,2810,663,2277
CAL,"5/3/2020 9 a.m. PDT",2187,6520,739,557,85,2999,707,2275
CAL,"5/3/2020 10 a.m. PDT",2303,7682,702,553,87,2895,669,2275
CAL,"5/3/2020 11 a.m. PDT",2650,8772,687,546,87,2870,671,2274
CAL,"5/3/2020 12 p.m. PDT",2985,8837,692,545,88,2941,677,2273
CAL,"5/3/2020 1 p.m. PDT",3031,9003,725,559,88,2880,665,2273
CAL,"5/3/2020 2 p.m. PDT",3311,9365,766,555,89,2883,663,2272
CAL,"5/3/2020 3 p.m. PDT",3705,8928,776,574,88,2873,663,2275
CAL,"5/3/2020 4 p.m. PDT",4041,9607,854,583,87,2832,664,2277
CAL,"5/3/2020 5 p.m. PDT",4178,9830,1154,594,88,3143,664,2276
CAL,"5/3/2020 6 p.m. PDT",3915,6717,1173,600,88,3930,663,2275
CAL,"5/3/2020 7 p.m. PDT",3353,1414,1632,632,87,5144,687,2276
CAL,"5/3/2020 8 p.m. PDT",2816,1048,1621,669,89,6501,841,2274
CAL,"5/3/2020 9 p.m. PDT",2808,3,1674,687,89,6820,847,2275
CAL,"5/3/2020 10 p.m. PDT",3934,3,1516,684,89,6523,680,2274
CAL,"5/3/2020 11 p.m. PDT",4080,3,1199,681,89,4778,665,2275
CAL,"5/4/2020 12 a.m. PDT",3685,3,1047,661,90,5236,664,2275
CAL,"5/4/2020 1 a.m. PDT",4126,2,635,615,89,4436,663,2273
CAL,"5/4/2020 2 a.m. PDT",4355,2,692,611,89,3630,662,2275
CAL,"5/4/2020 3 a.m. PDT",4414,2,674,610,46,3691,664,2275
CAL,"5/4/2020 4 a.m. PDT",4551,1,647,613,90,3707,665,2275
CAL,"5/4/2020 5 a.m. PDT",3856,1,684,616,90,3922,666,2277
CAL,"5/4/2020 6 a.m. PDT",3218,46,845,615,89,4422,666,2276
CAL,"5/4/2020 7 a.m. PDT",2250,3668,828,619,89,4431,665,2277
CAL,"5/4/2020 8 a.m. PDT",1193,8798,770,613,88,3904,666,2276
CAL,"5/4/2020 9 a.m. PDT",562,10682,747,592,88,3621,667,2277
CAL,"5/4/2020 10 a.m. PDT",308,11653,751,575,89,3474,666,2275
CAL,"5/4/2020 11 a.m. PDT",483,12205,748,569,89,3085,665,2273
CAL,"5/4/2020 12 p.m. PDT",376,12271,767,570,90,3704,666,2274
CAL,"5/4/2020 1 p.m. PDT",470,12112,790,588,90,3989,662,2273
CAL,"5/4/2020 2 p.m. PDT",706,12236,813,596,90,4167,665,2272
CAL,"5/4/2020 3 p.m. PDT",997,11985,813,597,90,4413,668,2274
CAL,"5/4/2020 4 p.m. PDT",1643,11350,813,615,89,5413,667,2275
CAL,"5/4/2020 5 p.m. PDT",2239,10175,779,623,89,6694,669,2274
CAL,"5/4/2020 6 p.m. PDT",2464,6844,912,651,89,8469,664,2276
CAL,"5/4/2020 7 p.m. PDT",2852,1548,1623,674,89,10630,682,2276
CAL,"5/4/2020 8 p.m. PDT",2890,157,1913,687,40,10964,766,2273
CAL,"5/4/2020 9 p.m. PDT",3043,113,1913,687,-3,10228,767,2272
CAL,"5/4/2020 10 p.m. PDT",2468,113,1752,691,40,8489,666,2274
CAL,"5/4/2020 11 p.m. PDT",1877,5,1459,685,39,7493,660,2274
CAL,"5/5/2020 12 a.m. PDT",1360,5,1153,680,40,6817,661,2275
CAL,"5/5/2020 1 a.m. PDT",1561,3,714,673,40,6126,661,2274
CAL,"5/5/2020 2 a.m. PDT",2226,3,611,653,40,5007,662,2273
CAL,"5/5/2020 3 a.m. PDT",1880,3,585,613,40,4856,660,2274
CAL,"5/5/2020 4 a.m. PDT",1721,2,587,637,40,4973,662,2271
CAL,"5/5/2020 5 a.m. PDT",1630,2,578,657,-3,5011,663,2272
CAL,"5/5/2020 6 a.m. PDT",1516,64,657,670,40,5408,664,2274
CAL,"5/5/2020 7 a.m. PDT",1149,3725,868,646,40,5388,662,2273
CAL,"5/5/2020 8 a.m. PDT",925,8788,717,610,39,4433,667,2270
CAL,"5/5/2020 9 a.m. PDT",946,10633,641,574,5,4315,664,2275
CAL,"5/5/2020 10 a.m. PDT",816,11557,634,565,4,4601,664,2275
CAL,"5/5/2020 11 a.m. PDT",708,11996,635,566,38,4544,664,2276
CAL,"5/5/2020 12 p.m. PDT",594,12102,678,569,88,4826,663,2275
CAL,"5/5/2020 1 p.m. PDT",527,12076,716,578,89,5570,662,2274
CAL,"5/5/2020 2 p.m. PDT",768,12039,751,601,89,6449,660,2274
CAL,"5/5/2020 3 p.m. PDT",1308,11539,786,604,89,7058,662,2271
CAL,"5/5/2020 4 p.m. PDT",2055,10963,794,622,89,7790,662,2270
CAL,"5/5/2020 5 p.m. PDT",2866,9823,1032,619,88,8327,744,2272
CAL,"5/5/2020 6 p.m. PDT",3623,6294,1247,661,90,10013,869,2272
CAL,"5/5/2020 7 p.m. PDT",4034,1333,1393,666,47,11367,1023,2274
CAL,"5/5/2020 8 p.m. PDT",4440,29,1584,668,90,11011,1260,2274
CAL,"5/5/2020 9 p.m. PDT",4490,10,1541,672,89,10119,951,2274
CAL,"5/5/2020 10 p.m. PDT",4415,5,1294,671,89,8188,674,2273
CAL,"5/5/2020 11 p.m. PDT",4549,5,977,669,89,7031,663,2273
CAL,"5/6/2020 12 a.m. PDT",4544,5,719,640,89,5519,659,2273
CAL,"5/6/2020 1 a.m. PDT",4454,4,711,618,89,5218,660,2275
CAL,"5/6/2020 2 a.m. PDT",4120,3,653,599,89,4176,659,2274
CAL,"5/6/2020 3 a.m. PDT",3901,4,647,605,88,3588,658,2274
CAL,"5/6/2020 4 a.m. PDT",3814,4,641,613,89,3653,658,2272
CAL,"5/6/2020 5 a.m. PDT",3555,4,646,613,90,3706,659,2272
CAL,"5/6/2020 6 a.m. PDT",3016,88,811,614,46,3729,662,2273
CAL,"5/6/2020 7 a.m. PDT",2725,3414,849,630,89,3885,661,2274
CAL,"5/6/2020 8 a.m. PDT",2635,7997,755,609,88,4081,661,2275
CAL,"5/6/2020 9 a.m. PDT",2647,9365,646,604,88,4161,663,2275
CAL,"5/6/2020 10 a.m. PDT",2831,10327,611,601,88,4367,663,2273
CAL,"5/6/2020 11 a.m. PDT",2863,11257,646,604,88,4576,663,2274
CAL,"5/6/2020 12 p.m. PDT",2874,11939,662,608,89,4642,662,2273
CAL,"5/6/2020 1 p.m. PDT",2977,11775,667,608,88,5379,663,2275
CAL,"5/6/2020 2 p.m. PDT",3261,11568,694,614,50,6469,673,2274
CAL,"5/6/2020 3 p.m. PDT",3348,10916,823,627,89,7094,665,2274
CAL,"5/6/2020 4 p.m. PDT",3555,10110,919,660,88,7863,814,2275
CAL,"5/6/2020 5 p.m. PDT",3795,8110,1135,683,89,8915,872,2274
CAL,"5/6/2020 6 p.m. PDT",3831,4989,1275,640,90,10083,898,2274
CAL,"5/6/2020 7 p.m. PDT",3880,1348,1586,624,89,11877,911,2276
CAL,"5/6/2020 8 p.m. PDT",3929,987,1889,600,89,11853,909,2274
CAL,"5/6/2020 9 p.m. PDT",3779,32,1911,587,88,11179,884,2273
CAL,"5/6/2020 10 p.m. PDT",3468,32,1548,584,88,9633,666,2273
CAL,"5/6/2020 11 p.m. PDT",3350,31,1025,589,89,7972,660,2276
CAL,"5/7/2020 12 a.m. PDT",3413,31,892,586,88,6680,661,2276
CAL,"5/7/2020 1 a.m. PDT",3002,24,838,564,89,5515,661,2275
CAL,"5/7/2020 2 a.m. PDT",2650,29,790,552,89,4715,661,2274
CAL,"5/7/2020 3 a.m. PDT",2273,26,789,535,89,4709,661,2274
CAL,"5/7/2020 4 a.m. PDT",1689,28,783,531,89,4999,664,2275
CAL,"5/7/2020 5 a.m. PDT",1314,28,787,538,46,4985,666,2275
CAL,"5/7/2020 6 a.m. PDT",1046,96,825,569,89,5025,665,2272
CAL,"5/7/2020 7 a.m. PDT",744,3249,852,595,88,4679,666,2271
CAL,"5/7/2020 8 a.m. PDT",697,7827,732,566,88,4630,663,2272
CAL,"5/7/2020 9 a.m. PDT",949,10036,544,520,89,4916,662,2270
CAL,"5/7/2020 10 a.m. PDT",1218,10795,517,496,89,4793,664,2274
CAL,"5/7/2020 11 a.m. PDT",1114,11556,550,437,88,5227,662,2275
CAL,"5/7/2020 12 p.m. PDT",1146,11874,634,401,89,6299,661,2274
CAL,"5/7/2020 1 p.m. PDT",1003,11941,735,405,89,7124,660,2276
CAL,"5/7/2020 2 p.m. PDT",710,11856,711,433,89,8043,661,2276
CAL,"5/7/2020 3 p.m. PDT",648,11607,782,439,89,8975,662,2275
CAL,"5/7/2020 4 p.m. PDT",768,10539,936,449,47,9410,662,2274
CAL,"5/7/2020 5 p.m. PDT",915,9334,1040,466,89,11026,663,2276
CAL,"5/7/2020 6 p.m. PDT",1160,5999,1107,510,90,12654,700,2272
CAL,"5/7/2020 7 p.m. PDT",1549,1327,1846,536,89,14818,958,2272
CAL,"5/7/2020 8 p.m. PDT",2331,62,1819,522,89,14241,1015,2271
CAL,"5/7/2020 9 p.m. PDT",1827,29,1715,505,89,12538,891,2274
CAL,"5/7/2020 10 p.m. PDT",1564,47,1656,472,89,10586,685,2273
CAL,"5/7/2020 11 p.m. PDT",1404,43,1360,478,88,9699,663,2274
CAL,"5/8/2020 12 a.m. PDT",1302,29,1029,464,77,8318,662,2274
CAL,"5/8/2020 1 a.m. PDT",1191,19,943,457,88,6667,661,2276
CAL,"5/8/2020 2 a.m. PDT",1104,24,867,450,89,6025,662,2274
CAL,"5/8/2020 3 a.m. PDT",1028,26,775,410,88,5128,663,2273
CAL,"5/8/2020 4 a.m. PDT",1035,28,696,401,89,5088,663,2271
CAL,"5/8/2020 5 a.m. PDT",907,28,687,407,88,5388,665,2271
CAL,"5/8/2020 6 a.m. PDT",763,113,729,458,87,5722,663,2271
CAL,"5/8/2020 7 a.m. PDT",482,3645,737,462,87,6049,663,2270
CAL,"5/8/2020 8 a.m. PDT",419,8180,711,434,49,5448,663,2270
CAL,"5/8/2020 9 a.m. PDT",410,10077,532,411,88,4923,663,2271
CAL,"5/8/2020 10 a.m. PDT",427,11561,498,402,89,4906,663,2274
CAL,"5/8/2020 11 a.m. PDT",444,11925,537,400,88,4902,664,2272
CAL,"5/8/2020 12 p.m. PDT",404,12086,560,403,88,5130,663,2273
CAL,"5/8/2020 1 p.m. PDT",343,11995,581,412,89,6059,674,2273
CAL,"5/8/2020 2 p.m. PDT",377,11689,623,418,88,7524,661,2270
CAL,"5/8/2020 3 p.m. PDT",613,11661,748,426,88,7953,662,2267
CAL,"5/8/2020 4 p.m. PDT",1111,11050,941,415,88,8283,660,2269
CAL,"5/8/2020 5 p.m. PDT",1313,9409,1165,467,87,9277,662,2269
CAL,"5/8/2020 6 p.m. PDT",1437,6331,1494,497,88,11088,727,2269
CAL,"5/8/2020 7 p.m. PDT",1566,1232,1691,529,88,13839,964,2272
CAL,"5/8/2020 8 p.m. PDT",1988,949,1727,526,88,14116,997,2273
CAL,"5/8/2020 9 p.m. PDT",2261,7,1632,502,87,12753,909,2272
CAL,"5/8/2020 10 p.m. PDT",2378,25,1437,473,87,11449,676,2272
CAL,"5/8/2020 11 p.m. PDT",2283,21,1256,474,88,9610,661,2274
CAL,"5/9/2020 12 a.m. PDT",2330,7,947,463,87,7784,661,2273
CAL,"5/9/2020 1 a.m. PDT",2571,3,939,461,87,6879,659,2273
CAL,"5/9/2020 2 a.m. PDT",2291,7,800,458,87,5922,662,2272
CAL,"5/9/2020 3 a.m. PDT",2115,7,779,433,88,5654,662,2273
CAL,"5/9/2020 4 a.m. PDT",2059,7,771,405,87,5009,661,2270
CAL,"5/9/2020 5 a.m. PDT",1610,7,771,410,87,4844,662,2268
CAL,"5/9/2020 6 a.m. PDT",1713,92,780,427,87,5043,662,2269
CAL,"5/9/2020 7 a.m. PDT",1719,3113,745,436,87,4188,663,2266
CAL,"5/9/2020 8 a.m. PDT",1271,7563,701,387,87,3740,665,2269
CAL,"5/9/2020 9 a.m. PDT",977,10085,505,380,88,3439,664,2270
CAL,"5/9/2020 10 a.m. PDT",606,10969,509,378,87,3178,665,2270
CAL,"5/9/2020 11 a.m. PDT",566,11613,528,378,87,3637,663,2271
CAL,"5/9/2020 12 p.m. PDT",629,11633,578,375,87,3334,662,2273
CAL,"5/9/2020 1 p.m. PDT",726,11942,611,379,87,3600,663,2273
CAL,"5/9/2020 2 p.m. PDT",1175,11879,660,386,88,3984,662,2272
CAL,"5/9/2020 3 p.m. PDT",1710,11270,781,425,88,4615,662,2273
CAL,"5/9/2020 4 p.m. PDT",1742,10789,828,437,88,5574,663,2271
CAL,"5/9/2020 5 p.m. PDT",1906,9419,1108,429,87,6660,665,2271
CAL,"5/9/2020 6 p.m. PDT",2148,5562,1230,416,87,8747,665,2269
CAL,"5/9/2020 7 p.m. PDT",2322,1420,1421,423,88,11266,689,2271
CAL,"5/9/2020 8 p.m. PDT",2244,1107,1383,415,88,11988,897,2269
CAL,"5/9/2020 9 p.m. PDT",2573,8,1330,430,87,10785,781,2269
CAL,"5/9/2020 10 p.m. PDT",2424,8,1155,460,88,9601,686,2268
CAL,"5/9/2020 11 p.m. PDT",2312,8,1002,459,88,8466,664,2268
CAL,"5/10/2020 12 a.m. PDT",1965,8,971,444,88,7259,665,2267
CAL,"5/10/2020 1 a.m. PDT",1979,4,855,454,87,6287,663,2268
CAL,"5/10/2020 2 a.m. PDT",1945,4,743,454,87,5364,662,2268
CAL,"5/10/2020 3 a.m. PDT",1936,4,640,455,85,5291,664,2269
CAL,"5/10/2020 4 a.m. PDT",1735,3,632,425,88,4731,665,2269
CAL,"5/10/2020 5 a.m. PDT",1661,3,620,424,87,4860,667,2267
CAL,"5/10/2020 6 a.m. PDT",1656,60,674,457,87,4851,667,2266
CAL,"5/10/2020 7 a.m. PDT",1572,3077,721,429,38,3738,666,2267
CAL,"5/10/2020 8 a.m. PDT",1529,7596,695,390,38,3526,665,2268
CAL,"5/10/2020 9 a.m. PDT",1472,9952,614,379,38,3515,667,2267
CAL,"5/10/2020 10 a.m. PDT",1521,11180,607,375,39,3142,667,2266
CAL,"5/10/2020 11 a.m. PDT",1769,11236,604,368,39,3187,669,2267
CAL,"5/10/2020 12 p.m. PDT",2167,11155,637,374,39,3226,667,2269
CAL,"5/10/2020 1 p.m. PDT",2583,11320,657,375,39,3268,665,2270
CAL,"5/10/2020 2 p.m. PDT",2841,10883,743,384,39,3541,669,2267
CAL,"5/10/2020 3 p.m. PDT",2862,10804,723,408,39,3801,659,2266
CAL,"5/10/2020 4 p.m. PDT",3053,10011,743,407,39,3805,661,2267
CAL,"5/10/2020 5 p.m. PDT",3195,8422,843,409,39,4438,663,2269
CAL,"5/10/2020 6 p.m. PDT",3226,6087,1015,413,39,5216,661,2267
CAL,"5/10/2020 7 p.m. PDT",3232,1600,1670,447,39,6101,660,2268
CAL,"5/10/2020 8 p.m. PDT",3266,1271,1678,485,39,7441,714,2269
CAL,"5/10/2020 9 p.m. PDT",3334,5,1693,499,39,7621,665,2270
CAL,"5/10/2020 10 p.m. PDT",3111,5,1655,497,39,7194,662,2270
CAL,"5/10/2020 11 p.m. PDT",3361,5,1118,482,39,6725,662,2272
CAL,"5/11/2020 12 a.m. PDT",3656,5,941,458,39,5492,662,2261
CAL,"5/11/2020 1 a.m. PDT",3819,4,756,434,39,4928,660,2101
CAL,"5/11/2020 2 a.m. PDT",3710,4,704,453,39,4413,662,1935
CAL,"5/11/2020 3 a.m. PDT",3306,4,675,478,39,4123,662,1776
CAL,"5/11/2020 4 a.m. PDT",2819,3,670,474,39,4333,661,1681
CAL,"5/11/2020 5 a.m. PDT",2576,3,688,486,39,4533,664,1618
CAL,"5/11/2020 6 a.m. PDT",2299,109,712,511,39,4883,663,1614
CAL,"5/11/2020 7 a.m. PDT",2219,3475,759,522,39,4612,664,1613
CAL,"5/11/2020 8 a.m. PDT",2466,8596,654,473,39,4945,664,1614
CAL,"5/11/2020 9 a.m. PDT",2567,10434,662,448,39,4488,665,1614
CAL,"5/11/2020 10 a.m. PDT",2014,11271,654,445,39,3829,664,1613
CAL,"5/11/2020 11 a.m. PDT",2417,11723,660,443,39,3892,665,1614
CAL,"5/11/2020 12 p.m. PDT",2841,11915,690,449,39,4237,664,1612
CAL,"5/11/2020 1 p.m. PDT",3762,12209,712,453,40,4299,665,1612
CAL,"5/11/2020 2 p.m. PDT",3809,12214,706,450,40,4214,669,1610
CAL,"5/11/2020 3 p.m. PDT",3472,12117,759,454,40,4309,663,1613
CAL,"5/11/2020 4 p.m. PDT",3855,11280,793,456,40,4319,662,1612
CAL,"5/11/2020 5 p.m. PDT",4245,10166,815,478,40,4883,664,1616
CAL,"5/11/2020 6 p.m. PDT",3782,7037,840,487,40,5973,664,1614
CAL,"5/11/2020 7 p.m. PDT",3555,1709,1622,534,40,7633,674,1617
CAL,"5/11/2020 8 p.m. PDT",3128,116,1825,542,40,8362,770,1617
CAL,"5/11/2020 9 p.m. PDT",3663,93,1869,545,40,8222,678,1616
CAL,"5/11/2020 10 p.m. PDT",3749,29,1883,529,40,7279,661,1615
CAL,"5/11/2020 11 p.m. PDT",3681,29,1550,536,40,6221,661,1617
CAL,"5/12/2020 12 a.m. PDT",3698,29,1014,532,40,5720,663,1616
CAL,"5/12/2020 1 a.m. PDT",3379,27,848,532,40,4969,662,1614
CAL,"5/12/2020 2 a.m. PDT",3124,25,862,525,40,4638,661,1613
CAL,"5/12/2020 3 a.m. PDT",2763,25,816,496,40,4606,660,1615
CAL,"5/12/2020 4 a.m. PDT",2757,25,795,474,40,4467,662,1613
CAL,"5/12/2020 5 a.m. PDT",2908,25,853,475,40,4607,664,1612
CAL,"5/12/2020 6 a.m. PDT",3298,141,913,527,40,4934,664,1612
CAL,"5/12/2020 7 a.m. PDT",2899,3446,812,519,40,4699,666,1615
CAL,"5/12/2020 8 a.m. PDT",2305,7652,763,474,40,4958,664,1614
CAL,"5/12/2020 9 a.m. PDT",2355,9542,651,465,40,4741,666,1613
CAL,"5/12/2020 10 a.m. PDT",3043,10435,636,460,40,4272,667,1610
CAL,"5/12/2020 11 a.m. PDT",3678,10596,703,456,40,4066,666,1608
CAL,"5/12/2020 12 p.m. PDT",3905,10494,724,456,40,4065,669,1612
CAL,"5/12/2020 1 p.m. PDT",3962,10491,686,452,40,4171,669,1612
CAL,"5/12/2020 2 p.m. PDT",4133,10292,652,449,41,3809,664,1612
CAL,"5/12/2020 3 p.m. PDT",4556,10117,680,449,41,3851,662,1614
CAL,"5/12/2020 4 p.m. PDT",4592,9394,693,445,41,3954,663,1616
CAL,"5/12/2020 5 p.m. PDT",4682,7874,760,461,41,4311,665,1608
CAL,"5/12/2020 6 p.m. PDT",4420,5456,816,467,41,4837,663,1608
CAL,"5/12/2020 7 p.m. PDT",4330,1780,1651,514,41,5376,658,1611
CAL,"5/12/2020 8 p.m. PDT",3770,1437,2071,548,41,6284,704,1611
CAL,"5/12/2020 9 p.m. PDT",3633,17,2179,562,41,6743,749,1613
CAL,"5/12/2020 10 p.m. PDT",3979,17,1918,553,41,5877,673,1612
CAL,"5/12/2020 11 p.m. PDT",3561,17,1659,549,41,5251,662,1612
CAL,"5/13/2020 12 a.m. PDT",3562,17,1203,521,41,4940,662,1614
CAL,"5/13/2020 1 a.m. PDT",3679,17,1072,483,41,4423,661,1616
CAL,"5/13/2020 2 a.m. PDT",3783,16,1065,470,41,3437,659,1614
CAL,"5/13/2020 3 a.m. PDT",3930,15,1035,470,41,3121,661,1615
CAL,"5/13/2020 4 a.m. PDT",3808,13,947,477,41,3217,662,1617
CAL,"5/13/2020 5 a.m. PDT",3682,14,918,469,41,3593,662,1615
CAL,"5/13/2020 6 a.m. PDT",3825,166,877,494,42,3968,667,1614
CAL,"5/13/2020 7 a.m. PDT",3835,3955,760,505,42,3777,692,1615
CAL,"5/13/2020 8 a.m. PDT",3619,8280,675,472,42,3822,763,1615
CAL,"5/13/2020 9 a.m. PDT",3374,9336,584,458,42,4117,762,1613
CAL,"5/13/2020 10 a.m. PDT",3458,9464,627,454,42,4164,757,1612
CAL,"5/13/2020 11 a.m. PDT",3338,10037,647,452,42,3826,746,1612
CAL,"5/13/2020 12 p.m. PDT",3507,9570,677,451,42,3946,660,1611
CAL,"5/13/2020 1 p.m. PDT",3407,10685,666,445,42,3605,659,1611
CAL,"5/13/2020 2 p.m. PDT",3899,10863,657,447,42,3707,659,1613
CAL,"5/13/2020 3 p.m. PDT",4110,10341,662,440,42,3724,656,1615
CAL,"5/13/2020 4 p.m. PDT",4194,9894,738,456,42,3485,656,1613
CAL,"5/13/2020 5 p.m. PDT",4116,9591,765,465,42,3965,656,1613
CAL,"5/13/2020 6 p.m. PDT",4311,6939,811,469,42,3805,656,1613
CAL,"5/13/2020 7 p.m. PDT",3995,1800,1200,501,42,5095,656,1614
CAL,"5/13/2020 8 p.m. PDT",3589,251,1551,532,42,6707,659,1613
CAL,"5/13/2020 9 p.m. PDT",3495,226,1753,546,42,6418,718,1612
CAL,"5/13/2020 10 p.m. PDT",3453,6,1595,560,42,5900,658,1613
CAL,"5/13/2020 11 p.m. PDT",3466,6,1300,550,42,5223,661,1614
CAL,"5/14/2020 12 a.m. PDT",3397,6,1085,536,42,5162,660,1616
CAL,"5/14/2020 1 a.m. PDT",3252,6,1163,497,42,4122,658,1620
CAL,"5/14/2020 2 a.m. PDT",3187,6,979,466,42,3960,658,1616
CAL,"5/14/2020 3 a.m. PDT",3049,4,937,465,42,3638,659,1615
CAL,"5/14/2020 4 a.m. PDT",2812,2,907,465,42,3627,661,1650
CAL,"5/14/2020 5 a.m. PDT",2702,2,960,474,42,3657,661,1658
CAL,"5/14/2020 6 a.m. PDT",2807,196,952,527,42,4200,661,1656
CAL,"5/14/2020 7 a.m. PDT",2698,3700,960,527,42,3789,728,1624
CAL,"5/14/2020 8 a.m. PDT",2742,7222,704,493,42,3375,753,1625
CAL,"5/14/2020 9 a.m. PDT",3030,9428,639,457,42,3458,711,1625
CAL,"5/14/2020 10 a.m. PDT",2901,10590,605,447,42,3612,709,1626
CAL,"5/14/2020 11 a.m. PDT",3023,10965,572,443,42,3723,650,1626
CAL,"5/14/2020 12 p.m. PDT",3279,11042,583,449,42,3860,562,1626
CAL,"5/14/2020 1 p.m. PDT",3392,11017,583,456,42,3752,560,1627
CAL,"5/14/2020 2 p.m. PDT",3776,11240,600,475,42,3649,558,1623
CAL,"5/14/2020 3 p.m. PDT",4064,11012,746,480,42,3502,558,1623
CAL,"5/14/2020 4 p.m. PDT",4127,10228,770,498,42,3812,558,1623
