"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CAL,"4/3/2020 12 p.m. PDT",1918,9722,431,666,46,3867,342,2272
CAL,"4/3/2020 1 p.m. PDT",2328,9238,436,673,46,3728,341,2272
CAL,"4/3/2020 2 p.m. PDT",2897,9004,442,672,46,3553,340,2270
CAL,"4/3/2020 3 p.m. PDT",3138,8816,457,664,46,3769,340,2273
CAL,"4/3/2020 4 p.m. PDT",2904,8150,467,675,47,3835,334,2273
CAL,"4/3/2020 5 p.m. PDT",3040,7498,662,698,46,3964,342,2273
CAL,"4/3/2020 6 p.m. PDT",3698,4886,703,712,46,4901,342,2273
CAL,"4/3/2020 7 p.m. PDT",3655,364,765,753,46,6971,340,2273
CAL,"4/3/2020 8 p.m. PDT",3727,159,1113,781,46,7686,340,2272
CAL,"4/3/2020 9 p.m. PDT",3841,5,1100,786,46,7706,340,2273
CAL,"4/3/2020 10 p.m. PDT",3827,5,598,801,46,6771,341,2273
CAL,"4/3/2020 11 p.m. PDT",3422,5,746,803,46,6323,322,2274
CAL,"4/4/2020 12 a.m. PDT",3681,6,654,789,46,6618,117,2274
CAL,"4/4/2020 1 a.m. PDT",3769,5,676,796,46,6105,-6,2273
CAL,"4/4/2020 2 a.m. PDT",3625,5,625,785,46,6273,14,2270
CAL,"4/4/2020 3 a.m. PDT",3713,3,607,777,46,6445,15,2272
CAL,"4/4/2020 4 a.m. PDT",3698,3,608,770,46,6093,15,2273
CAL,"4/4/2020 5 a.m. PDT",3280,3,616,772,46,6119,15,2274
CAL,"4/4/2020 6 a.m. PDT",3082,3,696,767,46,6872,15,2274
CAL,"4/4/2020 7 a.m. PDT",2806,987,935,783,46,7003,16,2276
CAL,"4/4/2020 8 a.m. PDT",2589,6703,760,758,46,5590,17,2275
CAL,"4/4/2020 9 a.m. PDT",2395,10085,430,693,46,4844,18,2276
CAL,"4/4/2020 10 a.m. PDT",2196,10648,495,682,46,4797,17,2274
CAL,"4/4/2020 11 a.m. PDT",2290,10258,515,669,46,5151,19,2274
CAL,"4/4/2020 12 p.m. PDT",2219,9864,535,673,46,4735,20,2272
CAL,"4/4/2020 1 p.m. PDT",2649,9263,526,674,52,4609,19,2272
CAL,"4/4/2020 2 p.m. PDT",3489,8271,517,671,76,4367,19,2268
CAL,"4/4/2020 3 p.m. PDT",3866,8232,525,674,89,4276,18,2272
CAL,"4/4/2020 4 p.m. PDT",3511,8667,546,672,89,4378,19,2271
CAL,"4/4/2020 5 p.m. PDT",3630,7032,602,679,90,5003,19,2273
CAL,"4/4/2020 6 p.m. PDT",3405,4166,859,703,90,6209,18,2273
CAL,"4/4/2020 7 p.m. PDT",2550,327,881,722,90,8324,18,2273
CAL,"4/4/2020 8 p.m. PDT",1907,160,1291,780,90,9739,18,2274
CAL,"4/4/2020 9 p.m. PDT",1589,6,1222,783,90,9798,19,2271
CAL,"4/4/2020 10 p.m. PDT",1525,6,984,789,90,9239,19,2271
CAL,"4/4/2020 11 p.m. PDT",1549,6,720,786,90,8578,19,2273
CAL,"4/5/2020 12 a.m. PDT",1347,6,558,776,90,8722,20,2270
CAL,"4/5/2020 1 a.m. PDT",1430,5,427,763,90,8787,19,2269
CAL,"4/5/2020 2 a.m. PDT",1491,4,441,749,90,9114,19,2269
CAL,"4/5/2020 3 a.m. PDT",1502,4,413,739,90,8704,19,2270
CAL,"4/5/2020 4 a.m. PDT",1680,4,403,740,90,8402,20,2271
CAL,"4/5/2020 5 a.m. PDT",1525,4,407,746,89,8346,20,2273
CAL,"4/5/2020 6 a.m. PDT",1649,4,426,734,90,8323,19,2271
CAL,"4/5/2020 7 a.m. PDT",1562,669,501,743,90,8252,17,2273
CAL,"4/5/2020 8 a.m. PDT",1339,3578,514,725,46,6622,20,2274
CAL,"4/5/2020 9 a.m. PDT",1714,5530,408,716,90,6189,21,2272
CAL,"4/5/2020 10 a.m. PDT",1310,6065,557,701,90,5701,21,2269
CAL,"4/5/2020 11 a.m. PDT",1157,7325,585,710,46,5626,20,2270
CAL,"4/5/2020 12 p.m. PDT",1096,6954,584,704,90,5726,18,2268
CAL,"4/5/2020 1 p.m. PDT",1581,7440,485,712,90,6252,18,2268
CAL,"4/5/2020 2 p.m. PDT",1529,7037,434,694,89,6030,18,2268
CAL,"4/5/2020 3 p.m. PDT",1670,6520,466,680,90,6291,18,2268
CAL,"4/5/2020 4 p.m. PDT",1947,5583,457,711,90,6178,17,2267
CAL,"4/5/2020 5 p.m. PDT",1994,3629,533,695,90,8018,18,2267
CAL,"4/5/2020 6 p.m. PDT",1752,1473,632,722,90,8987,17,2268
CAL,"4/5/2020 7 p.m. PDT",1957,115,863,750,46,9762,16,2269
CAL,"4/5/2020 8 p.m. PDT",1985,68,1064,750,89,10575,17,2269
CAL,"4/5/2020 9 p.m. PDT",1870,5,1079,757,89,9845,18,2269
CAL,"4/5/2020 10 p.m. PDT",1529,5,941,755,90,9262,18,2269
CAL,"4/5/2020 11 p.m. PDT",1603,5,791,758,90,9284,18,2268
CAL,"4/6/2020 12 a.m. PDT",1589,5,644,757,89,8761,20,2269
CAL,"4/6/2020 1 a.m. PDT",1474,3,557,757,90,9104,17,2268
CAL,"4/6/2020 2 a.m. PDT",1621,3,404,732,89,9049,18,2268
CAL,"4/6/2020 3 a.m. PDT",1594,3,393,730,90,9261,23,2267
CAL,"4/6/2020 4 a.m. PDT",1101,3,404,730,89,9607,21,2267
CAL,"4/6/2020 5 a.m. PDT",1056,3,415,733,90,9574,22,2267
CAL,"4/6/2020 6 a.m. PDT",977,3,573,716,89,10309,18,2267
CAL,"4/6/2020 7 a.m. PDT",710,524,832,723,90,10949,17,2268
CAL,"4/6/2020 8 a.m. PDT",511,2887,632,714,88,10236,19,2269
CAL,"4/6/2020 9 a.m. PDT",451,4079,415,713,89,10201,19,2271
CAL,"4/6/2020 10 a.m. PDT",716,5508,476,706,89,9479,18,2268
CAL,"4/6/2020 11 a.m. PDT",805,6443,511,687,89,8911,18,2269
CAL,"4/6/2020 12 p.m. PDT",863,7292,514,689,90,8717,18,2268
CAL,"4/6/2020 1 p.m. PDT",900,7333,500,691,90,8725,18,2266
CAL,"4/6/2020 2 p.m. PDT",875,7776,485,689,90,7894,17,2264
CAL,"4/6/2020 3 p.m. PDT",1331,7404,478,674,90,7733,17,2265
CAL,"4/6/2020 4 p.m. PDT",1688,6956,492,657,90,8605,17,2265
CAL,"4/6/2020 5 p.m. PDT",1316,5725,455,684,90,8569,17,2266
CAL,"4/6/2020 6 p.m. PDT",1117,3450,472,692,89,9639,16,2266
CAL,"4/6/2020 7 p.m. PDT",1042,364,588,717,87,11416,16,2265
CAL,"4/6/2020 8 p.m. PDT",945,164,934,724,87,12040,16,2267
CAL,"4/6/2020 9 p.m. PDT",960,16,1093,723,87,11233,16,2266
CAL,"4/6/2020 10 p.m. PDT",863,16,969,724,87,11219,18,2265
CAL,"4/6/2020 11 p.m. PDT",702,16,671,720,87,11150,18,2268
CAL,"4/7/2020 12 a.m. PDT",615,16,479,708,87,10022,18,2267
CAL,"4/7/2020 1 a.m. PDT",714,11,366,693,87,9680,17,2267
CAL,"4/7/2020 2 a.m. PDT",693,3,341,692,46,9343,17,2267
CAL,"4/7/2020 3 a.m. PDT",610,3,331,689,88,9341,18,2265
CAL,"4/7/2020 4 a.m. PDT",564,3,332,688,88,9110,19,2264
CAL,"4/7/2020 5 a.m. PDT",515,3,335,689,87,10063,18,2263
CAL,"4/7/2020 6 a.m. PDT",327,4,403,690,87,10653,18,2263
CAL,"4/7/2020 7 a.m. PDT",248,755,780,685,88,10825,18,2266
CAL,"4/7/2020 8 a.m. PDT",134,4024,652,692,87,9652,17,2267
CAL,"4/7/2020 9 a.m. PDT",106,6629,512,676,48,8186,16,2269
CAL,"4/7/2020 10 a.m. PDT",159,8759,608,639,87,7835,9,2268
CAL,"4/7/2020 11 a.m. PDT",171,8265,566,617,87,8049,14,2267
CAL,"4/7/2020 12 p.m. PDT",363,9122,570,566,88,7773,19,2266
CAL,"4/7/2020 1 p.m. PDT",368,8055,634,524,49,7751,17,2264
CAL,"4/7/2020 2 p.m. PDT",532,6309,765,518,46,8438,16,2264
CAL,"4/7/2020 3 p.m. PDT",418,6912,729,538,73,8345,17,2262
CAL,"4/7/2020 4 p.m. PDT",391,5618,746,531,90,8949,16,2264
CAL,"4/7/2020 5 p.m. PDT",619,3904,668,523,90,9478,11,2265
CAL,"4/7/2020 6 p.m. PDT",930,1744,522,563,90,10138,6,2264
CAL,"4/7/2020 7 p.m. PDT",1200,138,614,600,88,11131,4,2264
CAL,"4/7/2020 8 p.m. PDT",2328,59,950,592,90,11361,4,2267
CAL,"4/7/2020 9 p.m. PDT",1416,6,1002,590,88,10829,4,2267
CAL,"4/7/2020 10 p.m. PDT",1239,6,708,584,87,10889,3,2267
CAL,"4/7/2020 11 p.m. PDT",1584,6,466,588,87,9916,3,2268
CAL,"4/8/2020 12 a.m. PDT",1171,6,391,589,89,9276,3,2268
CAL,"4/8/2020 1 a.m. PDT",1438,6,276,585,89,9211,3,2266
CAL,"4/8/2020 2 a.m. PDT",1321,6,245,579,88,9036,3,2267
CAL,"4/8/2020 3 a.m. PDT",1299,6,283,587,89,8948,2,2265
CAL,"4/8/2020 4 a.m. PDT",1318,4,290,587,89,8787,4,2265
CAL,"4/8/2020 5 a.m. PDT",911,5,328,593,89,9285,2,2264
CAL,"4/8/2020 6 a.m. PDT",880,5,425,598,89,10190,3,2263
CAL,"4/8/2020 7 a.m. PDT",626,453,611,592,90,10359,4,2264
CAL,"4/8/2020 8 a.m. PDT",595,1624,514,586,46,10167,5,2264
CAL,"4/8/2020 9 a.m. PDT",697,2785,363,595,89,10093,4,2264
CAL,"4/8/2020 10 a.m. PDT",741,3815,441,591,90,9788,4,2265
CAL,"4/8/2020 11 a.m. PDT",853,5207,416,594,89,9284,5,2266
CAL,"4/8/2020 12 p.m. PDT",773,5462,415,588,88,8911,5,2264
CAL,"4/8/2020 1 p.m. PDT",761,5347,403,585,89,8867,5,2264
CAL,"4/8/2020 2 p.m. PDT",807,5488,398,573,89,8929,5,2263
CAL,"4/8/2020 3 p.m. PDT",926,4954,394,552,90,8248,6,2264
CAL,"4/8/2020 4 p.m. PDT",872,3872,405,569,47,8724,6,2265
CAL,"4/8/2020 5 p.m. PDT",920,2814,423,600,90,8795,5,2265
CAL,"4/8/2020 6 p.m. PDT",1011,1171,450,601,90,9582,6,2265
CAL,"4/8/2020 7 p.m. PDT",1325,97,633,620,88,10237,5,2267
CAL,"4/8/2020 8 p.m. PDT",1822,28,1188,633,89,10906,5,2266
CAL,"4/8/2020 9 p.m. PDT",1727,4,1161,638,89,10357,6,2267
CAL,"4/8/2020 10 p.m. PDT",1647,4,569,639,89,9902,7,2266
CAL,"4/8/2020 11 p.m. PDT",1470,4,298,629,89,9610,6,2266
CAL,"4/9/2020 12 a.m. PDT",1645,3,252,622,89,9157,6,2266
CAL,"4/9/2020 1 a.m. PDT",1397,3,237,615,46,9090,6,2264
CAL,"4/9/2020 2 a.m. PDT",985,4,231,614,89,9568,8,2262
CAL,"4/9/2020 3 a.m. PDT",643,4,239,610,89,9503,7,2264
CAL,"4/9/2020 4 a.m. PDT",460,4,236,605,89,9459,6,2263
CAL,"4/9/2020 5 a.m. PDT",375,4,234,608,46,9471,6,2262
CAL,"4/9/2020 6 a.m. PDT",393,4,322,610,45,9792,6,2262
CAL,"4/9/2020 7 a.m. PDT",383,629,679,607,46,9663,5,2263
CAL,"4/9/2020 8 a.m. PDT",378,2143,494,612,46,9644,4,2264
CAL,"4/9/2020 9 a.m. PDT",354,3077,388,608,46,10013,4,2264
CAL,"4/9/2020 10 a.m. PDT",384,4258,526,611,46,10324,6,2263
CAL,"4/9/2020 11 a.m. PDT",420,5564,614,594,46,10423,7,2264
CAL,"4/9/2020 12 p.m. PDT",310,6590,487,603,46,9954,7,2264
CAL,"4/9/2020 1 p.m. PDT",267,6204,502,601,46,9866,7,2263
CAL,"4/9/2020 2 p.m. PDT",280,5609,475,604,48,9466,7,2266
CAL,"4/9/2020 3 p.m. PDT",268,5029,488,585,51,9915,8,2265
CAL,"4/9/2020 4 p.m. PDT",481,4272,536,585,55,9601,7,2264
CAL,"4/9/2020 5 p.m. PDT",566,3875,507,601,46,9480,6,2266
CAL,"4/9/2020 6 p.m. PDT",582,1653,481,622,47,10004,3,2265
CAL,"4/9/2020 7 p.m. PDT",652,210,849,633,46,10715,4,2266
CAL,"4/9/2020 8 p.m. PDT",498,4,1388,633,46,10899,5,2265
CAL,"4/9/2020 9 p.m. PDT",579,5,1455,630,88,10530,4,2266
CAL,"4/9/2020 10 p.m. PDT",722,5,789,617,89,9969,5,2265
CAL,"4/9/2020 11 p.m. PDT",1039,5,642,611,46,9319,4,2266
CAL,"4/10/2020 12 a.m. PDT",815,4,530,603,89,9221,1,2265
CAL,"4/10/2020 1 a.m. PDT",773,7,593,608,90,9835,1,2263
CAL,"4/10/2020 2 a.m. PDT",765,7,496,613,90,9587,1,2263
CAL,"4/10/2020 3 a.m. PDT",747,5,437,611,90,9084,0,2263
CAL,"4/10/2020 4 a.m. PDT",866,5,447,608,46,9161,1,2263
CAL,"4/10/2020 5 a.m. PDT",793,5,460,610,90,9132,2,2262
CAL,"4/10/2020 6 a.m. PDT",846,5,596,613,88,9133,2,2261
CAL,"4/10/2020 7 a.m. PDT",564,427,795,613,89,10028,1,2262
CAL,"4/10/2020 8 a.m. PDT",357,2602,711,616,84,9664,3,2264
CAL,"4/10/2020 9 a.m. PDT",533,4270,629,611,90,8534,4,2263
CAL,"4/10/2020 10 a.m. PDT",671,5482,660,617,89,7886,5,2263
CAL,"4/10/2020 11 a.m. PDT",651,6536,625,623,90,7181,7,2262
CAL,"4/10/2020 12 p.m. PDT",1057,6958,386,621,90,7229,7,2262
CAL,"4/10/2020 1 p.m. PDT",1344,7202,354,571,90,6703,6,2263
CAL,"4/10/2020 2 p.m. PDT",1090,6951,351,573,89,6331,5,2262
CAL,"4/10/2020 3 p.m. PDT",961,5859,356,570,90,6414,5,2260
CAL,"4/10/2020 4 p.m. PDT",1189,5167,354,569,47,6637,6,2259
CAL,"4/10/2020 5 p.m. PDT",1067,3574,394,561,89,7550,6,2260
CAL,"4/10/2020 6 p.m. PDT",998,2247,549,627,90,8061,6,2260
CAL,"4/10/2020 7 p.m. PDT",1192,211,849,649,89,9036,3,2261
CAL,"4/10/2020 8 p.m. PDT",1256,111,1085,650,89,9772,2,2261
CAL,"4/10/2020 9 p.m. PDT",1364,4,1199,627,90,9710,1,2262
CAL,"4/10/2020 10 p.m. PDT",1216,4,956,587,91,9691,2,2261
CAL,"4/10/2020 11 p.m. PDT",1601,4,686,588,46,9409,2,2264
CAL,"4/11/2020 12 a.m. PDT",1768,7,485,602,89,8515,4,2261
CAL,"4/11/2020 1 a.m. PDT",2056,7,373,589,90,7585,3,2264
CAL,"4/11/2020 2 a.m. PDT",2606,6,395,587,90,6570,2,2262
CAL,"4/11/2020 3 a.m. PDT",2642,6,408,581,90,6389,4,2264
CAL,"4/11/2020 4 a.m. PDT",2608,5,396,581,90,6087,3,2261
CAL,"4/11/2020 5 a.m. PDT",2480,5,374,583,90,6321,3,2261
CAL,"4/11/2020 6 a.m. PDT",2429,5,403,586,90,6726,2,2260
CAL,"4/11/2020 7 a.m. PDT",2360,1011,568,597,89,6579,-3,2259
CAL,"4/11/2020 8 a.m. PDT",2490,5109,507,576,46,4830,1,2260
CAL,"4/11/2020 9 a.m. PDT",2386,7478,368,524,90,3908,3,2260
CAL,"4/11/2020 10 a.m. PDT",2354,7702,442,517,90,3473,3,2259
CAL,"4/11/2020 11 a.m. PDT",1603,8568,477,511,89,3505,5,2262
CAL,"4/11/2020 12 p.m. PDT",1087,9370,481,510,90,3749,6,2262
CAL,"4/11/2020 1 p.m. PDT",1318,9680,439,508,89,3543,-2,2263
CAL,"4/11/2020 2 p.m. PDT",1689,8499,512,508,90,3542,-3,2261
CAL,"4/11/2020 3 p.m. PDT",2442,7611,352,513,89,3872,-3,2262
CAL,"4/11/2020 4 p.m. PDT",3221,7523,435,519,46,3907,-4,2263
CAL,"4/11/2020 5 p.m. PDT",3373,6607,384,524,90,4243,-3,2265
CAL,"4/11/2020 6 p.m. PDT",3785,4968,545,536,89,5125,-4,2263
CAL,"4/11/2020 7 p.m. PDT",4034,604,755,581,89,5976,-5,2263
CAL,"4/11/2020 8 p.m. PDT",3805,348,947,613,88,7067,-6,2261
CAL,"4/11/2020 9 p.m. PDT",3974,5,1246,609,89,7255,-9,2262
CAL,"4/11/2020 10 p.m. PDT",3602,5,1194,610,46,7158,-8,2263
CAL,"4/11/2020 11 p.m. PDT",3832,5,653,601,46,6855,-9,2263
CAL,"4/12/2020 12 a.m. PDT",3623,5,514,590,90,7004,-8,2262
CAL,"4/12/2020 1 a.m. PDT",4067,5,375,597,89,6780,-5,2262
CAL,"4/12/2020 2 a.m. PDT",3373,5,370,609,90,7005,-4,2263
CAL,"4/12/2020 3 a.m. PDT",3430,5,411,621,89,6793,-4,2264
CAL,"4/12/2020 4 a.m. PDT",3492,5,392,631,90,6607,-4,2263
CAL,"4/12/2020 5 a.m. PDT",3137,5,383,627,90,6818,-6,2262
CAL,"4/12/2020 6 a.m. PDT",2887,5,399,632,89,6951,-7,2262
CAL,"4/12/2020 7 a.m. PDT",2735,1420,526,633,90,5190,-8,2262
CAL,"4/12/2020 8 a.m. PDT",2587,6257,621,613,46,4136,-9,2263
CAL,"4/12/2020 9 a.m. PDT",2194,8537,583,540,89,3683,-8,2260
CAL,"4/12/2020 10 a.m. PDT",2387,8561,613,522,89,3476,-9,2262
CAL,"4/12/2020 11 a.m. PDT",2138,9923,454,518,90,3712,-9,2261
CAL,"4/12/2020 12 p.m. PDT",2062,8960,504,513,89,3801,-9,2260
CAL,"4/12/2020 1 p.m. PDT",2496,9400,450,508,89,3601,-9,2261
CAL,"4/12/2020 2 p.m. PDT",2648,8877,392,516,89,3882,-10,2262
CAL,"4/12/2020 3 p.m. PDT",2593,8833,444,526,90,4150,-8,2263
CAL,"4/12/2020 4 p.m. PDT",2273,8596,378,536,89,4823,-8,2265
CAL,"4/12/2020 5 p.m. PDT",2519,7478,565,542,90,5083,-8,2265
CAL,"4/12/2020 6 p.m. PDT",2560,4159,712,569,90,5957,-10,2263
CAL,"4/12/2020 7 p.m. PDT",2328,474,990,608,88,7457,-12,2262
CAL,"4/12/2020 8 p.m. PDT",2335,291,1160,650,90,8251,-14,2260
CAL,"4/12/2020 9 p.m. PDT",2257,7,1396,646,90,8125,-11,2260
CAL,"4/12/2020 10 p.m. PDT",2270,7,1090,641,90,8424,4,2259
CAL,"4/12/2020 11 p.m. PDT",2545,7,881,636,90,8191,5,2262
CAL,"4/13/2020 12 a.m. PDT",2499,6,766,629,90,8042,7,2260
CAL,"4/13/2020 1 a.m. PDT",2854,6,714,631,90,7927,7,2261
CAL,"4/13/2020 2 a.m. PDT",3989,4,455,637,89,6994,24,2261
CAL,"4/13/2020 3 a.m. PDT",4075,4,464,652,90,6488,53,2260
CAL,"4/13/2020 4 a.m. PDT",4200,4,490,664,90,6595,67,2262
CAL,"4/13/2020 5 a.m. PDT",3666,5,498,686,90,7099,105,2261
CAL,"4/13/2020 6 a.m. PDT",3391,5,520,696,91,7638,254,2259
CAL,"4/13/2020 7 a.m. PDT",2895,1495,722,685,88,7726,324,2260
CAL,"4/13/2020 8 a.m. PDT",2835,5977,626,685,90,6277,323,2259
CAL,"4/13/2020 9 a.m. PDT",2464,9033,426,654,90,5337,323,2261
CAL,"4/13/2020 10 a.m. PDT",2605,10299,431,622,90,4555,320,2258
CAL,"4/13/2020 11 a.m. PDT",2482,10470,409,611,90,4250,318,2261
CAL,"4/13/2020 12 p.m. PDT",2483,10700,435,615,91,4238,320,2259
CAL,"4/13/2020 1 p.m. PDT",2317,11605,490,617,90,4217,318,2260
CAL,"4/13/2020 2 p.m. PDT",2329,11494,560,620,90,4222,315,2260
CAL,"4/13/2020 3 p.m. PDT",2847,11205,438,639,47,4131,315,2264
CAL,"4/13/2020 4 p.m. PDT",3001,10108,428,643,90,4668,316,2264
CAL,"4/13/2020 5 p.m. PDT",3175,9070,473,650,90,5245,313,2263
CAL,"4/13/2020 6 p.m. PDT",3150,5245,514,681,91,6531,316,2263
CAL,"4/13/2020 7 p.m. PDT",3278,631,623,713,89,9584,311,2260
CAL,"4/13/2020 8 p.m. PDT",3325,388,1111,742,91,10538,311,2262
CAL,"4/13/2020 9 p.m. PDT",3788,28,1174,757,46,9509,312,2262
CAL,"4/13/2020 10 p.m. PDT",3881,28,995,749,91,8890,312,2262
CAL,"4/13/2020 11 p.m. PDT",3713,28,576,741,90,8704,311,2263
CAL,"4/14/2020 12 a.m. PDT",2777,28,593,713,90,7767,312,2263
CAL,"4/14/2020 1 a.m. PDT",2099,8,528,688,89,7639,310,2264
CAL,"4/14/2020 2 a.m. PDT",1581,6,534,672,90,8092,310,2264
CAL,"4/14/2020 3 a.m. PDT",1244,6,596,668,90,8176,311,2263
CAL,"4/14/2020 4 a.m. PDT",1058,5,547,689,90,7884,310,2264
CAL,"4/14/2020 5 a.m. PDT",1240,5,553,726,91,7937,311,2263
CAL,"4/14/2020 6 a.m. PDT",1109,5,575,729,90,8200,309,2262
CAL,"4/14/2020 7 a.m. PDT",1257,1853,1090,732,89,8216,310,2263
CAL,"4/14/2020 8 a.m. PDT",932,7609,865,721,91,5844,308,2260
CAL,"4/14/2020 9 a.m. PDT",1165,10213,596,698,90,4930,318,2260
CAL,"4/14/2020 10 a.m. PDT",1282,10523,542,656,47,4504,331,2260
CAL,"4/14/2020 11 a.m. PDT",1086,10085,595,645,49,4096,349,2258
CAL,"4/14/2020 12 p.m. PDT",924,10131,579,645,90,4198,359,2255
CAL,"4/14/2020 1 p.m. PDT",649,10885,613,637,90,4061,384,2261
CAL,"4/14/2020 2 p.m. PDT",484,10524,582,641,90,3983,366,2264
CAL,"4/14/2020 3 p.m. PDT",369,10848,639,641,48,4027,364,2264
CAL,"4/14/2020 4 p.m. PDT",286,10200,612,644,90,4532,363,2261
CAL,"4/14/2020 5 p.m. PDT",277,8815,652,652,90,5522,364,2261
CAL,"4/14/2020 6 p.m. PDT",230,5952,813,673,91,6948,380,2260
CAL,"4/14/2020 7 p.m. PDT",382,747,892,711,91,9928,465,2263
