"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"12/2/2020 9 p.m. EST",495,1,1310,567,0,5923,2,3326
NE,"12/2/2020 10 p.m. EST",541,1,1144,564,0,5086,2,3299
NE,"12/2/2020 11 p.m. EST",621,1,1091,579,0,3755,3,3296
NE,"12/3/2020 12 a.m. EST",631,1,975,586,0,3147,2,3310
NE,"12/3/2020 1 a.m. EST",610,1,919,604,0,3020,5,3351
NE,"12/3/2020 2 a.m. EST",654,1,948,602,0,2905,3,3333
NE,"12/3/2020 3 a.m. EST",670,1,967,621,0,2665,3,3331
NE,"12/3/2020 4 a.m. EST",699,1,971,634,0,2637,1,3353
NE,"12/3/2020 5 a.m. EST",669,1,960,655,0,2943,1,3399
NE,"12/3/2020 6 a.m. EST",639,1,950,667,0,3705,0,3434
NE,"12/3/2020 7 a.m. EST",635,1,1499,650,0,4516,0,3376
NE,"12/3/2020 8 a.m. EST",617,13,2003,652,9,5018,0,3356
NE,"12/3/2020 9 a.m. EST",520,73,1650,653,39,5014,0,3331
NE,"12/3/2020 10 a.m. EST",433,148,1153,675,39,4741,1,3324
NE,"12/3/2020 11 a.m. EST",407,194,1016,622,38,4634,0,3338
NE,"12/3/2020 12 p.m. EST",360,213,990,627,13,4353,0,3331
NE,"12/3/2020 1 p.m. EST",338,205,1018,661,39,4047,0,3355
NE,"12/3/2020 2 p.m. EST",290,182,1001,671,41,4403,0,3354
NE,"12/3/2020 3 p.m. EST",221,116,1019,684,41,5100,2,3358
NE,"12/3/2020 4 p.m. EST",246,47,1046,674,41,5479,2,3360
NE,"12/3/2020 5 p.m. EST",341,1,1570,682,17,6171,0,3365
NE,"12/3/2020 6 p.m. EST",429,0,1930,688,0,6690,3,3352
NE,"12/3/2020 7 p.m. EST",466,0,1667,679,0,6657,0,3330
NE,"12/3/2020 8 p.m. EST",509,0,1418,682,0,6370,0,3334
NE,"12/3/2020 9 p.m. EST",512,0,1275,679,0,5741,0,3316
NE,"12/3/2020 10 p.m. EST",543,0,1096,681,0,5037,0,3327
NE,"12/3/2020 11 p.m. EST",577,0,1009,676,0,4165,0,3332
NE,"12/4/2020 12 a.m. EST",568,0,1015,680,0,3667,0,3302
NE,"12/4/2020 1 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/4/2020 2 a.m. EST",511,0,943,661,0,3366,0,3240
NE,"12/4/2020 3 a.m. EST",479,0,854,678,0,3112,0,3334
NE,"12/4/2020 4 a.m. EST",506,0,853,684,0,3074,0,3345
NE,"12/4/2020 5 a.m. EST",465,0,890,687,0,3267,1,3353
NE,"12/4/2020 6 a.m. EST",458,0,896,684,0,3402,0,3359
NE,"12/4/2020 7 a.m. EST",450,0,1011,689,0,4150,0,3389
NE,"12/4/2020 8 a.m. EST",531,4,1312,683,6,4759,0,3358
NE,"12/4/2020 9 a.m. EST",541,26,1262,673,37,4891,2,3348
NE,"12/4/2020 10 a.m. EST",509,63,1210,673,37,4655,3,3338
NE,"12/4/2020 11 a.m. EST",423,129,946,681,37,4616,0,3346
NE,"12/4/2020 12 p.m. EST",377,156,928,674,23,4739,2,3342
NE,"12/4/2020 1 p.m. EST",375,150,971,651,1,4221,0,3335
NE,"12/4/2020 2 p.m. EST",333,111,945,623,38,4594,4,3364
NE,"12/4/2020 3 p.m. EST",254,53,941,616,52,5154,1,3350
NE,"12/4/2020 4 p.m. EST",230,11,1048,618,53,5478,0,3355
NE,"12/4/2020 5 p.m. EST",235,0,1271,623,24,6000,0,3361
NE,"12/4/2020 6 p.m. EST",220,0,1647,617,0,6219,0,3351
NE,"12/4/2020 7 p.m. EST",220,0,1529,617,0,5993,0,3333
NE,"12/4/2020 8 p.m. EST",213,0,1384,618,0,5610,0,3330
NE,"12/4/2020 9 p.m. EST",175,0,1070,611,0,5515,0,3336
NE,"12/4/2020 10 p.m. EST",227,0,953,616,0,5024,0,3334
NE,"12/4/2020 11 p.m. EST",258,0,938,620,0,4079,0,3341
NE,"12/5/2020 12 a.m. EST",205,0,930,622,0,3564,0,3339
NE,"12/5/2020 1 a.m. EST",157,0,874,612,0,2987,0,3318
NE,"12/5/2020 2 a.m. EST",94,0,865,629,0,2799,0,3348
NE,"12/5/2020 3 a.m. EST",54,0,838,652,0,2857,0,3334
NE,"12/5/2020 4 a.m. EST",29,0,826,681,0,2806,3,3337
NE,"12/5/2020 5 a.m. EST",35,0,861,682,0,2939,2,3354
NE,"12/5/2020 6 a.m. EST",57,0,864,686,0,2939,1,3337
NE,"12/5/2020 7 a.m. EST",72,0,899,696,0,3260,0,3375
NE,"12/5/2020 8 a.m. EST",109,0,927,691,0,3973,0,3386
NE,"12/5/2020 9 a.m. EST",176,1,1067,677,0,4612,1,3341
NE,"12/5/2020 10 a.m. EST",227,2,1156,685,0,4903,1,3360
NE,"12/5/2020 11 a.m. EST",311,4,1218,685,0,5311,5,3377
NE,"12/5/2020 12 p.m. EST",410,4,1357,680,0,5574,7,3361
NE,"12/5/2020 1 p.m. EST",516,4,1437,685,0,5691,1,3351
NE,"12/5/2020 2 p.m. EST",614,3,1377,685,0,5697,1,3341
NE,"12/5/2020 3 p.m. EST",767,2,1269,688,0,5585,0,3342
NE,"12/5/2020 4 p.m. EST",905,1,1318,694,0,5582,1,3367
NE,"12/5/2020 5 p.m. EST",992,0,1503,702,0,5970,1,3375
NE,"12/5/2020 6 p.m. EST",1069,0,1698,698,0,6031,0,3336
NE,"12/5/2020 7 p.m. EST",1067,0,1502,686,0,5732,0,3320
NE,"12/5/2020 8 p.m. EST",1053,0,1153,683,0,5300,1,3308
NE,"12/5/2020 9 p.m. EST",1011,0,885,688,0,4880,4,3327
NE,"12/5/2020 10 p.m. EST",916,0,791,693,0,4214,2,3320
NE,"12/5/2020 11 p.m. EST",875,0,797,700,0,3579,0,3317
NE,"12/6/2020 12 a.m. EST",905,0,789,696,0,3175,0,3273
NE,"12/6/2020 1 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 2 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 3 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 4 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 5 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 6 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 7 a.m. EST",0,0,0,0,0,0,0,0
NE,"12/6/2020 8 a.m. EST",880,2,801,685,0,3065,0,3250
NE,"12/6/2020 9 a.m. EST",827,26,996,695,0,2959,2,3350
NE,"12/6/2020 10 a.m. EST",829,60,980,693,0,3178,5,3359
NE,"12/6/2020 11 a.m. EST",815,102,977,687,0,3268,4,3352
NE,"12/6/2020 12 p.m. EST",805,118,934,692,0,3204,7,3340
NE,"12/6/2020 1 p.m. EST",786,124,824,692,0,3360,3,3349
NE,"12/6/2020 2 p.m. EST",766,105,822,701,0,3669,8,3370
NE,"12/6/2020 3 p.m. EST",735,58,854,706,0,4277,4,3369
NE,"12/6/2020 4 p.m. EST",713,18,1097,703,0,4970,4,3361
NE,"12/6/2020 5 p.m. EST",704,1,1739,702,0,5536,7,3364
NE,"12/6/2020 6 p.m. EST",729,0,2155,683,0,6000,4,3340
NE,"12/6/2020 7 p.m. EST",729,0,2105,686,0,5945,5,3334
NE,"12/6/2020 8 p.m. EST",747,0,1708,696,0,5785,9,3335
NE,"12/6/2020 9 p.m. EST",745,0,1384,696,0,5471,8,3336
NE,"12/6/2020 10 p.m. EST",752,0,1240,697,0,4725,3,3327
NE,"12/6/2020 11 p.m. EST",752,0,1002,686,0,3933,2,3304
NE,"12/7/2020 12 a.m. EST",735,0,822,682,0,3511,2,3281
NE,"12/7/2020 1 a.m. EST",711,0,808,704,0,3274,0,3350
NE,"12/7/2020 2 a.m. EST",730,0,779,693,0,3258,0,3350
NE,"12/7/2020 3 a.m. EST",696,0,774,694,0,3286,1,3356
NE,"12/7/2020 4 a.m. EST",680,0,750,693,0,3549,2,3354
NE,"12/7/2020 5 a.m. EST",679,0,702,670,0,4090,1,3356
NE,"12/7/2020 6 a.m. EST",642,0,732,629,0,4444,2,3370
NE,"12/7/2020 7 a.m. EST",599,0,998,644,0,5343,4,3365
NE,"12/7/2020 8 a.m. EST",598,4,1142,650,0,5841,7,3373
NE,"12/7/2020 9 a.m. EST",544,41,1224,623,0,6053,4,3348
NE,"12/7/2020 10 a.m. EST",474,81,1094,638,0,6116,4,3339
NE,"12/7/2020 11 a.m. EST",412,98,918,621,0,5793,1,3299
NE,"12/7/2020 12 p.m. EST",351,103,846,611,0,5948,2,3347
NE,"12/7/2020 1 p.m. EST",302,88,873,610,0,6090,0,3358
NE,"12/7/2020 2 p.m. EST",244,64,852,613,0,6188,6,3338
NE,"12/7/2020 3 p.m. EST",226,55,886,637,0,6198,4,3353
NE,"12/7/2020 4 p.m. EST",217,17,1084,639,1,6624,5,3410
NE,"12/7/2020 5 p.m. EST",183,1,1700,658,0,7315,2,3393
NE,"12/7/2020 6 p.m. EST",162,0,2276,688,0,7628,3,3351
NE,"12/7/2020 7 p.m. EST",131,0,2077,690,0,7520,4,3320
NE,"12/7/2020 8 p.m. EST",111,0,1921,697,0,7099,5,3316
NE,"12/7/2020 9 p.m. EST",116,0,1419,691,0,6826,4,3325
NE,"12/7/2020 10 p.m. EST",109,0,1189,678,0,6200,7,3292
NE,"12/7/2020 11 p.m. EST",102,0,1027,646,0,5056,7,3250
NE,"12/8/2020 12 a.m. EST",109,0,899,650,0,4419,10,3333
NE,"12/8/2020 1 a.m. EST",137,0,794,648,1,4227,15,3321
NE,"12/8/2020 2 a.m. EST",135,0,767,664,16,4116,72,3347
NE,"12/8/2020 3 a.m. EST",119,0,707,658,33,4283,145,3355
NE,"12/8/2020 4 a.m. EST",110,0,684,650,41,4321,249,3352
NE,"12/8/2020 5 a.m. EST",140,0,698,660,53,4505,270,3361
NE,"12/8/2020 6 a.m. EST",106,0,713,685,63,5112,233,3379
NE,"12/8/2020 7 a.m. EST",100,0,799,686,86,6062,132,3388
NE,"12/8/2020 8 a.m. EST",135,1,1025,685,105,7196,193,3396
NE,"12/8/2020 9 a.m. EST",144,11,1055,671,113,7549,339,3358
NE,"12/8/2020 10 a.m. EST",149,25,1073,672,113,7609,342,3349
NE,"12/8/2020 11 a.m. EST",155,35,959,676,113,7677,340,3338
NE,"12/8/2020 12 p.m. EST",171,38,998,661,106,7573,331,3340
NE,"12/8/2020 1 p.m. EST",199,43,955,651,76,7595,190,3342
NE,"12/8/2020 2 p.m. EST",225,39,983,669,38,7644,128,3352
NE,"12/8/2020 3 p.m. EST",227,23,977,681,48,7796,129,3350
NE,"12/8/2020 4 p.m. EST",236,8,887,701,31,8159,144,3369
NE,"12/8/2020 5 p.m. EST",277,0,1487,780,31,8373,124,3355
NE,"12/8/2020 6 p.m. EST",308,0,1973,868,32,8490,93,3310
NE,"12/8/2020 7 p.m. EST",315,0,1910,734,20,8362,54,3322
NE,"12/8/2020 8 p.m. EST",312,0,1582,702,0,8228,5,3333
NE,"12/8/2020 9 p.m. EST",301,0,1163,693,0,7933,4,3323
NE,"12/8/2020 10 p.m. EST",313,0,851,688,0,7126,4,3334
NE,"12/8/2020 11 p.m. EST",297,0,826,685,0,6073,0,3329
NE,"12/9/2020 12 a.m. EST",267,0,837,696,0,5419,0,3345
NE,"12/9/2020 1 a.m. EST",249,0,762,699,0,5193,0,3344
NE,"12/9/2020 2 a.m. EST",245,0,712,697,0,5050,0,3340
NE,"12/9/2020 3 a.m. EST",271,0,703,698,0,4969,0,3345
NE,"12/9/2020 4 a.m. EST",233,0,698,692,0,5022,0,3348
NE,"12/9/2020 5 a.m. EST",230,0,714,706,0,5138,0,3368
NE,"12/9/2020 6 a.m. EST",240,0,705,700,0,5925,0,3372
NE,"12/9/2020 7 a.m. EST",191,0,826,693,0,6982,0,3362
NE,"12/9/2020 8 a.m. EST",138,3,1047,692,0,7800,0,3361
NE,"12/9/2020 9 a.m. EST",79,20,1217,677,0,7985,0,3346
NE,"12/9/2020 10 a.m. EST",57,42,1188,661,0,8017,0,3353
NE,"12/9/2020 11 a.m. EST",37,53,1258,656,15,7912,0,3343
NE,"12/9/2020 12 p.m. EST",36,56,1051,652,163,7878,0,3342
NE,"12/9/2020 1 p.m. EST",41,56,727,662,530,7680,0,3344
NE,"12/9/2020 2 p.m. EST",36,36,712,658,438,7769,0,3353
NE,"12/9/2020 3 p.m. EST",31,22,963,661,295,7993,0,3347
NE,"12/9/2020 4 p.m. EST",48,6,975,680,330,8231,0,3358
NE,"12/9/2020 5 p.m. EST",48,0,1400,681,0,9009,0,3368
NE,"12/9/2020 6 p.m. EST",55,0,1780,673,0,9385,0,3355
NE,"12/9/2020 7 p.m. EST",63,0,1647,665,0,9330,0,3309
NE,"12/9/2020 8 p.m. EST",63,0,1530,636,0,8917,0,3176
NE,"12/9/2020 9 p.m. EST",74,0,992,675,0,8419,0,3325
NE,"12/9/2020 10 p.m. EST",62,0,775,685,0,7351,0,3322
NE,"12/9/2020 11 p.m. EST",73,0,747,682,0,6161,0,3333
NE,"12/10/2020 12 a.m. EST",78,0,720,692,0,5682,0,3336
NE,"12/10/2020 1 a.m. EST",99,0,683,697,0,5299,0,3348
NE,"12/10/2020 2 a.m. EST",105,0,643,692,0,5010,0,3328
NE,"12/10/2020 3 a.m. EST",114,0,633,702,0,4636,0,3343
NE,"12/10/2020 4 a.m. EST",141,0,634,697,0,4767,0,3346
NE,"12/10/2020 5 a.m. EST",154,0,649,680,0,4824,0,3362
NE,"12/10/2020 6 a.m. EST",193,0,663,682,0,5013,0,3377
NE,"12/10/2020 7 a.m. EST",219,0,1081,682,0,6046,0,3366
NE,"12/10/2020 8 a.m. EST",257,4,1318,675,0,6756,0,3350
NE,"12/10/2020 9 a.m. EST",302,36,1134,674,0,6953,0,3347
NE,"12/10/2020 10 a.m. EST",337,82,966,683,0,6779,0,3337
NE,"12/10/2020 11 a.m. EST",389,110,806,678,0,6411,0,3349
NE,"12/10/2020 12 p.m. EST",405,104,834,647,0,6086,0,3339
NE,"12/10/2020 1 p.m. EST",444,118,770,628,0,5997,0,3344
NE,"12/10/2020 2 p.m. EST",470,125,797,625,0,5943,0,3343
NE,"12/10/2020 3 p.m. EST",464,78,764,627,0,6473,0,3353
NE,"12/10/2020 4 p.m. EST",481,32,780,665,0,7003,0,3393
NE,"12/10/2020 5 p.m. EST",529,9,1075,678,0,7889,0,3420
NE,"12/10/2020 6 p.m. EST",584,0,1635,612,0,8432,1,3350
NE,"12/10/2020 7 p.m. EST",549,0,1405,583,0,8386,7,3324
NE,"12/10/2020 8 p.m. EST",440,0,1193,564,0,8053,2,3318
NE,"12/10/2020 9 p.m. EST",385,0,1068,560,0,7495,0,3319
NE,"12/10/2020 10 p.m. EST",350,0,960,559,0,6654,0,3307
NE,"12/10/2020 11 p.m. EST",262,0,838,562,0,5605,0,3296
NE,"12/11/2020 12 a.m. EST",256,0,792,571,0,4710,0,3315
NE,"12/11/2020 1 a.m. EST",227,0,689,567,0,4581,0,3318
NE,"12/11/2020 2 a.m. EST",237,0,673,576,0,4506,0,3355
NE,"12/11/2020 3 a.m. EST",213,0,662,575,0,4475,0,3354
NE,"12/11/2020 4 a.m. EST",238,0,666,571,0,4529,0,3342
NE,"12/11/2020 5 a.m. EST",201,0,673,577,0,4885,0,3368
NE,"12/11/2020 6 a.m. EST",155,0,748,578,0,5241,0,3370
NE,"12/11/2020 7 a.m. EST",107,0,997,582,0,5908,0,3393
NE,"12/11/2020 8 a.m. EST",98,6,1448,579,0,6288,0,3363
NE,"12/11/2020 9 a.m. EST",128,46,1432,573,6,6227,0,3336
NE,"12/11/2020 10 a.m. EST",192,104,1071,569,35,5893,0,3313
NE,"12/11/2020 11 a.m. EST",222,151,760,584,0,5703,0,3340
NE,"12/11/2020 12 p.m. EST",259,166,810,599,3,5407,0,3352
NE,"12/11/2020 1 p.m. EST",248,149,737,619,33,5523,0,3348
NE,"12/11/2020 2 p.m. EST",241,107,729,625,0,5724,0,3348
NE,"12/11/2020 3 p.m. EST",213,64,731,632,0,6044,0,3360
NE,"12/11/2020 4 p.m. EST",246,23,914,634,0,6135,0,3360
NE,"12/11/2020 5 p.m. EST",279,1,1650,637,0,6490,0,3382
NE,"12/11/2020 6 p.m. EST",310,0,1892,646,0,6894,0,3341
NE,"12/11/2020 7 p.m. EST",283,0,1563,652,0,6852,0,3329
NE,"12/11/2020 8 p.m. EST",277,0,1287,647,0,6627,0,3333
NE,"12/11/2020 9 p.m. EST",281,0,1106,650,0,6292,0,3324
NE,"12/11/2020 10 p.m. EST",249,0,798,653,0,5696,0,3299
NE,"12/11/2020 11 p.m. EST",235,0,687,657,0,5127,0,3315
NE,"12/12/2020 12 a.m. EST",224,0,682,660,0,4588,0,3334
NE,"12/12/2020 1 a.m. EST",211,0,642,640,0,4264,0,3327
NE,"12/12/2020 2 a.m. EST",209,0,603,650,0,4234,0,3349
NE,"12/12/2020 3 a.m. EST",224,0,606,656,0,4248,0,3355
NE,"12/12/2020 4 a.m. EST",181,0,618,658,0,4307,0,3351
NE,"12/12/2020 5 a.m. EST",151,0,619,656,0,4424,0,3351
NE,"12/12/2020 6 a.m. EST",131,0,621,661,0,4509,0,3357
NE,"12/12/2020 7 a.m. EST",162,0,704,660,0,4693,0,3353
NE,"12/12/2020 8 a.m. EST",178,6,726,665,0,5182,0,3362
NE,"12/12/2020 9 a.m. EST",215,24,715,654,0,5279,0,3340
NE,"12/12/2020 10 a.m. EST",234,42,695,665,0,5795,0,3367
NE,"12/12/2020 11 a.m. EST",279,37,704,653,0,6252,0,3353
NE,"12/12/2020 12 p.m. EST",263,25,755,661,0,6625,0,3349
NE,"12/12/2020 1 p.m. EST",294,21,851,659,0,6699,0,3346
NE,"12/12/2020 2 p.m. EST",310,14,841,657,0,6573,0,3343
NE,"12/12/2020 3 p.m. EST",359,7,685,652,0,6563,0,3345
NE,"12/12/2020 4 p.m. EST",409,1,739,659,0,6718,0,3370
NE,"12/12/2020 5 p.m. EST",517,0,1328,648,0,6859,0,3359
NE,"12/12/2020 6 p.m. EST",609,0,1489,654,0,6805,0,3342
NE,"12/12/2020 7 p.m. EST",597,0,1214,651,0,6796,0,3336
NE,"12/12/2020 8 p.m. EST",617,0,963,643,0,6523,0,3321
NE,"12/12/2020 9 p.m. EST",523,0,809,648,0,5965,0,3318
NE,"12/12/2020 10 p.m. EST",486,0,694,655,0,5185,0,3328
NE,"12/12/2020 11 p.m. EST",454,0,674,646,0,4397,0,3311
NE,"12/13/2020 12 a.m. EST",370,0,677,647,0,4007,0,3319
NE,"12/13/2020 1 a.m. EST",349,0,645,647,0,3456,0,3331
NE,"12/13/2020 2 a.m. EST",319,0,630,657,0,3127,0,3328
NE,"12/13/2020 3 a.m. EST",320,0,639,670,0,2785,0,3332
NE,"12/13/2020 4 a.m. EST",295,0,629,691,0,2668,0,3351
NE,"12/13/2020 5 a.m. EST",229,0,634,719,0,3099,0,3371
NE,"12/13/2020 6 a.m. EST",208,0,632,705,0,3077,0,3357
NE,"12/13/2020 7 a.m. EST",219,0,714,720,0,3223,0,3365
NE,"12/13/2020 8 a.m. EST",228,3,795,714,0,3539,0,3354
NE,"12/13/2020 9 a.m. EST",257,30,826,727,0,3422,0,3346
NE,"12/13/2020 10 a.m. EST",261,77,816,721,0,3510,0,3345
NE,"12/13/2020 11 a.m. EST",270,123,697,721,0,3385,0,3342
NE,"12/13/2020 12 p.m. EST",310,143,700,720,0,3445,0,3360
NE,"12/13/2020 1 p.m. EST",302,112,646,714,1,3787,0,3347
NE,"12/13/2020 2 p.m. EST",328,71,646,719,12,3944,0,3357
NE,"12/13/2020 3 p.m. EST",353,51,651,717,0,4191,0,3361
NE,"12/13/2020 4 p.m. EST",499,18,738,721,0,4551,0,3356
NE,"12/13/2020 5 p.m. EST",492,0,1358,732,0,5444,0,3378
NE,"12/13/2020 6 p.m. EST",534,0,1685,722,0,5802,0,3347
NE,"12/13/2020 7 p.m. EST",550,0,1616,710,0,5564,0,3320
NE,"12/13/2020 8 p.m. EST",503,0,1326,725,0,5414,0,3328
NE,"12/13/2020 9 p.m. EST",498,0,1246,724,0,4961,0,3320
NE,"12/13/2020 10 p.m. EST",494,0,1076,718,0,4227,0,3302
NE,"12/13/2020 11 p.m. EST",492,0,778,712,0,3568,0,3293
NE,"12/14/2020 12 a.m. EST",561,0,654,723,0,3107,0,3326
NE,"12/14/2020 1 a.m. EST",580,0,645,729,0,2629,0,3330
NE,"12/14/2020 2 a.m. EST",483,0,642,731,0,2413,0,3339
NE,"12/14/2020 3 a.m. EST",397,0,636,728,0,2524,0,3363
NE,"12/14/2020 4 a.m. EST",382,0,631,730,0,2732,0,3350
NE,"12/14/2020 5 a.m. EST",379,0,637,716,0,3052,0,3353
NE,"12/14/2020 6 a.m. EST",336,0,695,688,0,3719,0,3396
NE,"12/14/2020 7 a.m. EST",256,0,810,667,0,5166,0,3389
NE,"12/14/2020 8 a.m. EST",229,0,846,675,0,6249,0,3399
NE,"12/14/2020 9 a.m. EST",218,5,877,658,4,6605,0,3361
NE,"12/14/2020 10 a.m. EST",161,12,956,662,22,7010,0,3380
NE,"12/14/2020 11 a.m. EST",68,22,976,653,21,7269,3,3353
NE,"12/14/2020 12 p.m. EST",30,26,1013,636,18,7234,1,3343
NE,"12/14/2020 1 p.m. EST",11,32,1047,632,18,7212,0,3346
NE,"12/14/2020 2 p.m. EST",7,24,1085,644,1,7270,0,3349
NE,"12/14/2020 3 p.m. EST",21,15,1085,642,0,7312,0,3347
NE,"12/14/2020 4 p.m. EST",26,4,1221,637,14,7368,0,3358
NE,"12/14/2020 5 p.m. EST",69,0,1536,637,41,7754,1,3376
NE,"12/14/2020 6 p.m. EST",115,0,1821,635,50,8086,2,3356
NE,"12/14/2020 7 p.m. EST",174,0,1759,631,41,7776,3,3316
NE,"12/14/2020 8 p.m. EST",267,0,1338,641,0,7582,6,3321
NE,"12/14/2020 9 p.m. EST",352,0,1041,619,0,7135,2,3306
NE,"12/14/2020 10 p.m. EST",432,0,983,629,0,6221,2,3327
NE,"12/14/2020 11 p.m. EST",551,0,917,638,0,4891,0,3308
NE,"12/15/2020 12 a.m. EST",675,0,772,636,0,3948,2,3334
NE,"12/15/2020 1 a.m. EST",810,0,741,637,0,3943,0,3368
NE,"12/15/2020 2 a.m. EST",878,0,737,635,0,4120,0,3342
NE,"12/15/2020 3 a.m. EST",957,0,726,617,0,3955,0,3349
NE,"12/15/2020 4 a.m. EST",1025,0,725,612,0,4009,0,3350
NE,"12/15/2020 5 a.m. EST",1027,0,728,592,0,4251,0,3366
NE,"12/15/2020 6 a.m. EST",1029,0,728,605,0,4592,0,3362
NE,"12/15/2020 7 a.m. EST",1051,0,942,629,0,5136,0,3380
NE,"12/15/2020 8 a.m. EST",1061,5,1241,625,17,5807,1,3358
NE,"12/15/2020 9 a.m. EST",1053,56,1129,616,63,5684,0,3321
NE,"12/15/2020 10 a.m. EST",1067,133,965,608,85,5283,0,3337
NE,"12/15/2020 11 a.m. EST",1088,195,879,619,89,4791,0,3325
NE,"12/15/2020 12 p.m. EST",1095,227,819,612,114,4479,0,3341
NE,"12/15/2020 1 p.m. EST",1051,227,830,588,131,4103,0,3309
NE,"12/15/2020 2 p.m. EST",1083,198,803,570,116,4315,0,3384
NE,"12/15/2020 3 p.m. EST",1077,124,845,557,80,5088,0,3395
NE,"12/15/2020 4 p.m. EST",1041,35,932,565,109,6032,0,3378
NE,"12/15/2020 5 p.m. EST",1019,2,1350,568,221,6939,1,3379
NE,"12/15/2020 6 p.m. EST",1031,0,1813,568,230,7644,2,3361
NE,"12/15/2020 7 p.m. EST",994,0,1888,556,291,7406,0,3314
NE,"12/15/2020 8 p.m. EST",935,0,1397,569,354,7335,0,3314
NE,"12/15/2020 9 p.m. EST",909,0,1142,569,408,6834,0,3321
