"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"11/2/2020 3 a.m. EST",508,0,418,633,0,4187,0,2113
NE,"11/2/2020 4 a.m. EST",566,0,437,622,0,4263,0,2111
NE,"11/2/2020 5 a.m. EST",735,0,435,638,0,4380,0,2135
NE,"11/2/2020 6 a.m. EST",848,0,446,631,0,5160,2,2122
NE,"11/2/2020 7 a.m. EST",933,1,459,636,0,6184,16,2131
NE,"11/2/2020 8 a.m. EST",854,29,513,625,0,6547,42,2112
NE,"11/2/2020 9 a.m. EST",853,78,610,616,0,6184,77,2111
NE,"11/2/2020 10 a.m. EST",848,99,643,623,0,6114,82,2115
NE,"11/2/2020 11 a.m. EST",886,102,731,633,0,6205,80,2121
NE,"11/2/2020 12 p.m. EST",848,87,522,662,0,6491,80,2122
NE,"11/2/2020 1 p.m. EST",885,95,470,662,0,6574,80,2111
NE,"11/2/2020 2 p.m. EST",844,99,463,671,0,6397,80,2106
NE,"11/2/2020 3 p.m. EST",882,115,483,674,0,6470,82,2125
NE,"11/2/2020 4 p.m. EST",924,59,637,690,0,6944,82,2134
NE,"11/2/2020 5 p.m. EST",971,5,1190,684,0,7461,84,2139
NE,"11/2/2020 6 p.m. EST",902,0,1975,667,0,7856,108,2119
NE,"11/2/2020 7 p.m. EST",790,0,1811,653,0,7669,105,2089
NE,"11/2/2020 8 p.m. EST",801,0,1223,657,0,7663,98,2121
NE,"11/2/2020 9 p.m. EST",762,0,1028,641,0,7189,81,2087
NE,"11/2/2020 10 p.m. EST",831,0,621,646,0,6744,96,2092
NE,"11/2/2020 11 p.m. EST",851,0,495,660,0,5869,81,2084
NE,"11/3/2020 12 a.m. EST",685,0,450,658,0,5318,81,2089
NE,"11/3/2020 1 a.m. EST",484,0,531,640,0,5158,100,2101
NE,"11/3/2020 2 a.m. EST",390,0,454,633,0,5085,90,2098
NE,"11/3/2020 3 a.m. EST",391,0,462,641,0,4829,81,2108
NE,"11/3/2020 4 a.m. EST",380,0,471,649,0,4843,86,2115
NE,"11/3/2020 5 a.m. EST",386,0,480,639,0,5111,107,2127
NE,"11/3/2020 6 a.m. EST",433,0,650,638,0,5518,110,2148
NE,"11/3/2020 7 a.m. EST",454,0,964,647,0,6252,108,2137
NE,"11/3/2020 8 a.m. EST",496,10,1113,649,0,6871,107,2118
NE,"11/3/2020 9 a.m. EST",577,51,1010,643,0,6828,107,2106
NE,"11/3/2020 10 a.m. EST",713,102,801,645,0,6528,107,2104
NE,"11/3/2020 11 a.m. EST",747,153,592,646,0,6275,85,2107
NE,"11/3/2020 12 p.m. EST",787,163,577,645,0,5882,81,2107
NE,"11/3/2020 1 p.m. EST",804,165,584,655,0,5773,81,2115
NE,"11/3/2020 2 p.m. EST",818,165,537,654,0,6141,82,2119
NE,"11/3/2020 3 p.m. EST",823,97,521,652,0,6397,81,2117
NE,"11/3/2020 4 p.m. EST",718,36,744,648,0,7136,103,2116
NE,"11/3/2020 5 p.m. EST",615,4,1386,651,0,7497,107,2122
NE,"11/3/2020 6 p.m. EST",537,0,2059,644,0,7891,112,2118
NE,"11/3/2020 7 p.m. EST",419,0,1919,675,0,7866,108,2099
NE,"11/3/2020 8 p.m. EST",340,0,1610,673,0,7641,108,2087
NE,"11/3/2020 9 p.m. EST",346,0,1063,670,0,7478,107,2085
NE,"11/3/2020 10 p.m. EST",309,0,641,644,0,7128,100,2082
NE,"11/3/2020 11 p.m. EST",267,0,522,637,0,6362,67,2075
NE,"11/4/2020 12 a.m. EST",159,0,613,641,0,5851,12,2123
NE,"11/4/2020 1 a.m. EST",130,0,486,632,0,5728,0,2102
NE,"11/4/2020 2 a.m. EST",107,0,496,632,0,5671,0,2128
NE,"11/4/2020 3 a.m. EST",114,0,486,630,0,5865,0,2117
NE,"11/4/2020 4 a.m. EST",95,0,468,625,0,5789,0,2105
NE,"11/4/2020 5 a.m. EST",79,0,434,616,0,5901,0,2112
NE,"11/4/2020 6 a.m. EST",100,0,488,620,0,6376,1,2139
NE,"11/4/2020 7 a.m. EST",130,1,946,607,0,7215,0,2123
NE,"11/4/2020 8 a.m. EST",157,29,1284,622,0,7362,1,2119
NE,"11/4/2020 9 a.m. EST",172,90,824,626,0,7344,0,2109
NE,"11/4/2020 10 a.m. EST",170,149,599,618,14,6796,0,2105
NE,"11/4/2020 11 a.m. EST",178,177,540,620,6,6458,1,2112
NE,"11/4/2020 12 p.m. EST",182,191,474,631,19,6708,0,2114
NE,"11/4/2020 1 p.m. EST",204,189,470,619,0,6574,0,2111
NE,"11/4/2020 2 p.m. EST",231,170,474,630,0,6902,0,2117
NE,"11/4/2020 3 p.m. EST",270,118,493,627,0,6994,0,2114
NE,"11/4/2020 4 p.m. EST",331,52,546,638,0,7451,0,2118
NE,"11/4/2020 5 p.m. EST",371,5,929,635,0,7840,0,2126
NE,"11/4/2020 6 p.m. EST",472,0,1795,613,0,8036,0,2119
NE,"11/4/2020 7 p.m. EST",527,0,1612,604,0,7971,0,2098
NE,"11/4/2020 8 p.m. EST",581,0,1123,612,0,7619,0,2100
NE,"11/4/2020 9 p.m. EST",616,0,880,596,0,6922,0,2074
NE,"11/4/2020 10 p.m. EST",646,0,664,609,0,6162,0,2096
NE,"11/4/2020 11 p.m. EST",655,0,496,612,0,5686,0,2107
NE,"11/5/2020 12 a.m. EST",629,0,482,618,0,5188,0,2099
NE,"11/5/2020 1 a.m. EST",618,0,421,622,0,4622,0,2100
NE,"11/5/2020 2 a.m. EST",618,0,415,615,0,4283,0,2104
NE,"11/5/2020 3 a.m. EST",599,0,412,614,0,4124,0,2110
NE,"11/5/2020 4 a.m. EST",547,0,402,642,0,4073,0,2113
NE,"11/5/2020 5 a.m. EST",523,0,411,653,0,4496,0,2123
NE,"11/5/2020 6 a.m. EST",524,0,465,653,0,5164,0,2119
NE,"11/5/2020 7 a.m. EST",528,1,594,637,0,5920,0,2127
NE,"11/5/2020 8 a.m. EST",488,26,663,631,0,6298,0,2110
NE,"11/5/2020 9 a.m. EST",461,91,528,619,11,6029,0,2096
NE,"11/5/2020 10 a.m. EST",416,168,502,642,34,5437,0,2100
NE,"11/5/2020 11 a.m. EST",381,212,468,663,34,5377,0,2124
NE,"11/5/2020 12 p.m. EST",364,221,456,658,15,5566,0,2114
NE,"11/5/2020 1 p.m. EST",357,222,427,660,0,5659,0,2119
NE,"11/5/2020 2 p.m. EST",400,182,426,664,181,5765,0,2119
NE,"11/5/2020 3 p.m. EST",427,121,447,667,0,6127,0,2117
NE,"11/5/2020 4 p.m. EST",554,51,483,673,0,6462,0,2124
NE,"11/5/2020 5 p.m. EST",627,5,870,682,0,6733,0,2138
NE,"11/5/2020 6 p.m. EST",700,0,1395,671,0,7168,0,2120
NE,"11/5/2020 7 p.m. EST",748,0,1211,662,0,6994,0,2096
NE,"11/5/2020 8 p.m. EST",776,0,643,657,0,6911,0,2101
NE,"11/5/2020 9 p.m. EST",771,0,530,657,0,6280,0,2101
NE,"11/5/2020 10 p.m. EST",753,0,471,668,0,5488,0,2102
NE,"11/5/2020 11 p.m. EST",730,0,461,676,0,4862,0,2109
NE,"11/6/2020 12 a.m. EST",696,0,469,684,0,4860,0,2107
NE,"11/6/2020 1 a.m. EST",631,0,381,663,0,4500,0,2080
NE,"11/6/2020 2 a.m. EST",564,0,382,675,0,4280,0,2108
NE,"11/6/2020 3 a.m. EST",547,0,375,681,0,4141,0,2102
NE,"11/6/2020 4 a.m. EST",570,0,365,682,0,4063,0,2112
NE,"11/6/2020 5 a.m. EST",539,0,375,698,0,4146,0,2120
NE,"11/6/2020 6 a.m. EST",486,0,413,710,0,4295,0,2123
NE,"11/6/2020 7 a.m. EST",467,0,434,715,0,5191,0,2132
NE,"11/6/2020 8 a.m. EST",441,14,428,716,0,5904,0,2132
NE,"11/6/2020 9 a.m. EST",387,46,431,715,0,6143,0,2113
NE,"11/6/2020 10 a.m. EST",304,98,443,707,0,5810,0,2104
NE,"11/6/2020 11 a.m. EST",236,156,440,700,0,5534,0,2090
NE,"11/6/2020 12 p.m. EST",275,212,434,698,0,5206,0,2105
NE,"11/6/2020 1 p.m. EST",360,214,395,700,0,5155,0,2117
NE,"11/6/2020 2 p.m. EST",412,187,405,712,0,5359,0,2130
NE,"11/6/2020 3 p.m. EST",437,134,429,704,0,5848,0,2132
NE,"11/6/2020 4 p.m. EST",470,60,477,703,0,6327,0,2133
NE,"11/6/2020 5 p.m. EST",603,5,888,696,0,6491,0,2143
NE,"11/6/2020 6 p.m. EST",749,0,1537,685,0,6599,0,2122
NE,"11/6/2020 7 p.m. EST",831,0,1268,675,0,6396,0,2088
NE,"11/6/2020 8 p.m. EST",867,0,743,658,0,6222,0,2097
NE,"11/6/2020 9 p.m. EST",883,0,611,630,0,5797,0,2086
NE,"11/6/2020 10 p.m. EST",906,0,564,638,0,4938,0,2097
NE,"11/6/2020 11 p.m. EST",942,0,518,626,0,4056,0,2074
NE,"11/7/2020 12 a.m. EST",937,0,426,622,0,3377,0,2092
NE,"11/7/2020 1 a.m. EST",936,0,393,629,0,3252,0,2112
NE,"11/7/2020 2 a.m. EST",901,0,382,626,0,3073,0,2109
NE,"11/7/2020 3 a.m. EST",911,0,376,606,0,2853,0,2101
NE,"11/7/2020 4 a.m. EST",914,0,380,615,0,2949,0,2117
NE,"11/7/2020 5 a.m. EST",879,0,385,615,0,3214,0,2127
NE,"11/7/2020 6 a.m. EST",884,0,420,632,0,3403,0,2123
NE,"11/7/2020 7 a.m. EST",883,1,467,616,0,4018,0,2127
NE,"11/7/2020 8 a.m. EST",792,32,438,602,0,4179,0,2113
NE,"11/7/2020 9 a.m. EST",623,102,434,598,0,4305,0,2107
NE,"11/7/2020 10 a.m. EST",480,169,439,592,0,4330,0,2112
NE,"11/7/2020 11 a.m. EST",374,202,431,594,0,4579,0,2100
NE,"11/7/2020 12 p.m. EST",302,214,401,601,58,4583,0,2111
NE,"11/7/2020 1 p.m. EST",297,208,386,611,54,4710,0,2139
NE,"11/7/2020 2 p.m. EST",313,185,389,600,0,5022,0,2131
NE,"11/7/2020 3 p.m. EST",328,139,396,603,0,5333,0,2143
NE,"11/7/2020 4 p.m. EST",315,52,494,604,0,6097,0,2134
NE,"11/7/2020 5 p.m. EST",366,6,877,607,0,6243,0,2120
NE,"11/7/2020 6 p.m. EST",436,0,1609,603,0,6376,0,2119
NE,"11/7/2020 7 p.m. EST",463,0,1435,621,0,6218,0,2093
NE,"11/7/2020 8 p.m. EST",473,0,933,620,0,6117,0,2095
NE,"11/7/2020 9 p.m. EST",453,0,612,593,0,5894,0,2072
NE,"11/7/2020 10 p.m. EST",446,0,452,602,0,5471,0,2095
NE,"11/7/2020 11 p.m. EST",472,0,412,604,0,5038,0,2092
NE,"11/8/2020 12 a.m. EST",464,0,400,615,0,4260,0,2091
NE,"11/8/2020 1 a.m. EST",436,0,377,591,0,3936,0,2102
NE,"11/8/2020 2 a.m. EST",412,0,367,586,0,3767,0,2111
NE,"11/8/2020 3 a.m. EST",421,0,369,581,0,3855,0,2110
NE,"11/8/2020 4 a.m. EST",411,0,361,595,0,3792,0,2113
NE,"11/8/2020 5 a.m. EST",370,0,369,608,0,3853,0,2116
NE,"11/8/2020 6 a.m. EST",325,0,414,619,0,4133,0,2134
NE,"11/8/2020 7 a.m. EST",273,2,460,625,0,4362,0,2119
NE,"11/8/2020 8 a.m. EST",219,32,437,636,0,4831,0,2124
NE,"11/8/2020 9 a.m. EST",147,110,417,633,0,4822,0,2114
NE,"11/8/2020 10 a.m. EST",87,174,413,637,0,4910,0,2100
NE,"11/8/2020 11 a.m. EST",58,199,397,634,0,4550,0,2093
NE,"11/8/2020 12 p.m. EST",47,215,388,641,0,4554,0,2121
NE,"11/8/2020 1 p.m. EST",53,213,373,621,0,4787,0,2125
NE,"11/8/2020 2 p.m. EST",74,184,365,612,0,5000,0,2112
NE,"11/8/2020 3 p.m. EST",75,133,421,621,0,5476,0,2139
NE,"11/8/2020 4 p.m. EST",73,57,807,628,0,5883,0,2136
NE,"11/8/2020 5 p.m. EST",113,4,1434,655,0,6173,0,2137
NE,"11/8/2020 6 p.m. EST",182,0,1904,645,5,6591,0,2116
NE,"11/8/2020 7 p.m. EST",254,0,1694,634,21,6291,0,2092
NE,"11/8/2020 8 p.m. EST",287,0,1157,631,0,6260,0,2082
NE,"11/8/2020 9 p.m. EST",306,0,655,625,0,6033,0,2098
NE,"11/8/2020 10 p.m. EST",338,0,612,623,0,5386,0,2089
NE,"11/8/2020 11 p.m. EST",333,0,552,622,0,5019,0,2093
NE,"11/9/2020 12 a.m. EST",336,0,397,624,0,4609,0,2095
NE,"11/9/2020 1 a.m. EST",357,0,360,623,0,4220,0,2096
NE,"11/9/2020 2 a.m. EST",387,0,350,618,0,4037,0,2106
NE,"11/9/2020 3 a.m. EST",388,0,344,627,0,3960,0,2119
NE,"11/9/2020 4 a.m. EST",377,0,354,621,0,4148,0,2122
NE,"11/9/2020 5 a.m. EST",359,0,387,628,0,4355,0,2140
NE,"11/9/2020 6 a.m. EST",360,0,411,625,0,4841,0,2135
NE,"11/9/2020 7 a.m. EST",374,1,379,618,0,5599,0,2127
NE,"11/9/2020 8 a.m. EST",322,24,513,614,0,6206,0,2119
NE,"11/9/2020 9 a.m. EST",273,89,519,609,0,6162,0,2101
NE,"11/9/2020 10 a.m. EST",244,157,561,606,0,5695,0,2110
NE,"11/9/2020 11 a.m. EST",208,196,407,612,0,5890,0,2106
NE,"11/9/2020 12 p.m. EST",180,199,412,620,0,5855,0,2112
NE,"11/9/2020 1 p.m. EST",153,208,385,617,0,6050,0,2117
NE,"11/9/2020 2 p.m. EST",110,187,363,619,19,6540,0,2120
NE,"11/9/2020 3 p.m. EST",95,130,394,627,0,6878,0,2123
NE,"11/9/2020 4 p.m. EST",103,62,923,621,0,7064,0,2119
NE,"11/9/2020 5 p.m. EST",170,5,1353,622,0,7168,0,2119
NE,"11/9/2020 6 p.m. EST",277,0,2032,644,0,7269,0,2117
NE,"11/9/2020 7 p.m. EST",360,0,1620,631,0,7175,0,2090
NE,"11/9/2020 8 p.m. EST",435,0,990,627,0,7064,0,2087
NE,"11/9/2020 9 p.m. EST",467,0,632,623,0,6625,0,2093
NE,"11/9/2020 10 p.m. EST",458,0,573,615,0,5766,0,2086
NE,"11/9/2020 11 p.m. EST",441,0,470,609,0,5122,0,2086
NE,"11/10/2020 12 a.m. EST",461,0,437,631,0,4749,0,2112
NE,"11/10/2020 1 a.m. EST",489,0,387,595,0,4289,0,2077
NE,"11/10/2020 2 a.m. EST",466,0,379,601,0,4257,0,2117
NE,"11/10/2020 3 a.m. EST",482,0,373,575,0,4294,0,2116
NE,"11/10/2020 4 a.m. EST",499,0,364,559,0,4286,0,2115
NE,"11/10/2020 5 a.m. EST",528,0,364,565,0,4319,0,2122
NE,"11/10/2020 6 a.m. EST",529,0,378,573,0,4461,0,2130
NE,"11/10/2020 7 a.m. EST",550,1,398,569,0,5382,0,2134
NE,"11/10/2020 8 a.m. EST",492,27,616,562,0,5888,0,2111
NE,"11/10/2020 9 a.m. EST",405,96,439,551,1,5637,0,2097
NE,"11/10/2020 10 a.m. EST",302,164,393,556,0,5533,0,2109
NE,"11/10/2020 11 a.m. EST",239,212,366,554,23,5484,0,2112
NE,"11/10/2020 12 p.m. EST",249,224,367,551,180,5529,0,2116
NE,"11/10/2020 1 p.m. EST",214,214,356,552,20,5692,0,2111
NE,"11/10/2020 2 p.m. EST",185,186,340,547,113,5855,0,2121
NE,"11/10/2020 3 p.m. EST",191,125,412,553,0,6542,0,2116
NE,"11/10/2020 4 p.m. EST",184,44,798,574,0,6659,0,2112
NE,"11/10/2020 5 p.m. EST",272,3,1196,586,0,6913,0,2123
NE,"11/10/2020 6 p.m. EST",401,0,1680,591,0,7236,0,2127
NE,"11/10/2020 7 p.m. EST",479,0,1419,594,0,7009,0,2100
NE,"11/10/2020 8 p.m. EST",506,0,1078,591,27,6604,0,2093
NE,"11/10/2020 9 p.m. EST",526,0,1002,597,62,5797,0,2102
NE,"11/10/2020 10 p.m. EST",526,0,827,602,64,5187,0,2097
NE,"11/10/2020 11 p.m. EST",508,0,494,605,64,4682,0,2097
NE,"11/11/2020 12 a.m. EST",512,0,387,608,64,4373,0,2103
NE,"11/11/2020 1 a.m. EST",548,0,358,596,64,4319,0,2101
NE,"11/11/2020 2 a.m. EST",527,0,330,602,37,4040,0,2110
NE,"11/11/2020 3 a.m. EST",483,0,314,603,9,4192,0,2115
NE,"11/11/2020 4 a.m. EST",448,0,313,603,0,4138,0,2106
NE,"11/11/2020 5 a.m. EST",425,0,318,577,0,4583,0,2111
NE,"11/11/2020 6 a.m. EST",474,0,332,581,0,4595,0,2127
NE,"11/11/2020 7 a.m. EST",526,0,379,586,0,5343,0,2130
NE,"11/11/2020 8 a.m. EST",575,9,461,577,0,6002,0,2110
NE,"11/11/2020 9 a.m. EST",559,29,404,589,0,6049,0,2118
NE,"11/11/2020 10 a.m. EST",497,58,462,575,0,6013,0,2110
NE,"11/11/2020 11 a.m. EST",479,76,477,578,0,6194,0,2117
NE,"11/11/2020 12 p.m. EST",533,83,401,574,0,6303,0,2113
NE,"11/11/2020 1 p.m. EST",552,58,465,562,0,6436,0,2116
NE,"11/11/2020 2 p.m. EST",606,38,583,581,0,6391,0,2115
NE,"11/11/2020 3 p.m. EST",705,17,621,583,0,6292,0,2112
NE,"11/11/2020 4 p.m. EST",736,8,746,572,0,6232,0,2113
NE,"11/11/2020 5 p.m. EST",824,0,1031,575,2,6480,0,2120
NE,"11/11/2020 6 p.m. EST",846,0,1768,578,18,6406,0,2109
NE,"11/11/2020 7 p.m. EST",862,0,1259,581,0,6551,0,2108
NE,"11/11/2020 8 p.m. EST",895,0,734,570,0,6342,0,2096
NE,"11/11/2020 9 p.m. EST",890,0,521,572,0,5771,0,2087
NE,"11/11/2020 10 p.m. EST",837,0,529,566,0,5074,0,2087
NE,"11/11/2020 11 p.m. EST",809,0,394,567,0,4290,0,2094
NE,"11/12/2020 12 a.m. EST",732,0,351,581,0,4005,0,2098
NE,"11/12/2020 1 a.m. EST",678,0,316,578,0,3796,0,2105
NE,"11/12/2020 2 a.m. EST",671,0,311,579,0,3623,0,2110
NE,"11/12/2020 3 a.m. EST",755,0,314,578,0,3885,0,2111
NE,"11/12/2020 4 a.m. EST",677,0,314,592,0,3790,0,2101
NE,"11/12/2020 5 a.m. EST",636,0,318,606,0,4011,0,2119
NE,"11/12/2020 6 a.m. EST",611,0,320,604,0,4327,0,2124
NE,"11/12/2020 7 a.m. EST",638,0,340,598,0,5582,0,2136
NE,"11/12/2020 8 a.m. EST",624,3,444,585,1,6119,0,2164
NE,"11/12/2020 9 a.m. EST",547,9,547,605,7,6560,0,2215
NE,"11/12/2020 10 a.m. EST",532,14,639,608,7,6738,0,2211
NE,"11/12/2020 11 a.m. EST",538,18,651,611,7,6831,0,2211
NE,"11/12/2020 12 p.m. EST",546,20,691,603,7,6540,0,2201
NE,"11/12/2020 1 p.m. EST",561,23,479,610,8,6628,0,2146
NE,"11/12/2020 2 p.m. EST",565,18,481,611,3,6665,0,2109
NE,"11/12/2020 3 p.m. EST",588,13,503,601,5,6382,0,2156
NE,"11/12/2020 4 p.m. EST",548,5,636,603,1,6509,0,2218
NE,"11/12/2020 5 p.m. EST",557,0,1029,623,0,6642,0,2279
NE,"11/12/2020 6 p.m. EST",726,0,1336,625,0,6829,0,2301
NE,"11/12/2020 7 p.m. EST",757,0,1324,613,0,6521,0,2321
NE,"11/12/2020 8 p.m. EST",606,0,959,617,0,6370,0,2344
NE,"11/12/2020 9 p.m. EST",577,0,531,612,0,6151,0,2321
NE,"11/12/2020 10 p.m. EST",522,0,506,596,0,5518,0,2340
NE,"11/12/2020 11 p.m. EST",481,0,377,599,0,4663,0,2382
NE,"11/13/2020 12 a.m. EST",435,0,324,599,0,4177,0,2440
NE,"11/13/2020 1 a.m. EST",422,0,327,612,0,3948,0,2535
NE,"11/13/2020 2 a.m. EST",434,0,324,607,0,3943,0,2553
NE,"11/13/2020 3 a.m. EST",462,0,322,599,0,3449,0,2534
NE,"11/13/2020 4 a.m. EST",460,0,328,610,0,3513,0,2567
NE,"11/13/2020 5 a.m. EST",465,0,328,609,0,3709,0,2564
NE,"11/13/2020 6 a.m. EST",492,0,323,624,0,4306,0,2603
NE,"11/13/2020 7 a.m. EST",460,0,404,622,0,5415,0,2589
NE,"11/13/2020 8 a.m. EST",491,4,650,613,8,5784,0,2568
NE,"11/13/2020 9 a.m. EST",491,11,495,606,29,6393,0,2564
NE,"11/13/2020 10 a.m. EST",468,18,445,593,68,6594,0,2565
NE,"11/13/2020 11 a.m. EST",427,20,475,607,78,6752,0,2556
NE,"11/13/2020 12 p.m. EST",355,19,638,618,111,6863,0,2554
NE,"11/13/2020 1 p.m. EST",284,22,718,610,142,6789,0,2595
NE,"11/13/2020 2 p.m. EST",164,17,759,607,56,6823,0,2624
NE,"11/13/2020 3 p.m. EST",133,14,741,613,14,6755,0,2652
NE,"11/13/2020 4 p.m. EST",115,5,759,611,0,6697,0,2705
NE,"11/13/2020 5 p.m. EST",117,0,1147,618,0,6650,0,2762
NE,"11/13/2020 6 p.m. EST",119,0,1727,578,0,6671,0,2783
NE,"11/13/2020 7 p.m. EST",151,0,1337,556,0,6582,0,2799
NE,"11/13/2020 8 p.m. EST",187,0,944,575,0,6282,0,2838
NE,"11/13/2020 9 p.m. EST",245,0,735,612,0,5935,0,2882
NE,"11/13/2020 10 p.m. EST",269,0,742,622,0,5407,0,2899
NE,"11/13/2020 11 p.m. EST",338,0,545,623,0,4711,0,2905
NE,"11/14/2020 12 a.m. EST",408,0,448,614,0,3937,0,2885
NE,"11/14/2020 1 a.m. EST",425,0,341,626,0,3462,0,2906
NE,"11/14/2020 2 a.m. EST",481,0,331,620,0,3317,0,2910
NE,"11/14/2020 3 a.m. EST",575,0,318,620,0,2995,0,2907
NE,"11/14/2020 4 a.m. EST",658,0,315,624,0,2830,0,2915
NE,"11/14/2020 5 a.m. EST",739,0,317,625,0,3002,0,2941
NE,"11/14/2020 6 a.m. EST",671,0,409,627,0,3310,0,2953
NE,"11/14/2020 7 a.m. EST",676,1,720,624,0,3612,0,2952
NE,"11/14/2020 8 a.m. EST",688,23,947,622,0,3678,0,2944
NE,"11/14/2020 9 a.m. EST",696,84,777,614,0,3742,0,2972
NE,"11/14/2020 10 a.m. EST",686,149,474,610,0,3573,0,3048
NE,"11/14/2020 11 a.m. EST",601,161,347,617,0,3625,0,3106
NE,"11/14/2020 12 p.m. EST",642,147,523,614,0,3935,0,3169
NE,"11/14/2020 1 p.m. EST",648,118,717,555,0,3869,0,3162
NE,"11/14/2020 2 p.m. EST",685,106,532,563,0,3699,0,3203
NE,"11/14/2020 3 p.m. EST",722,81,494,610,0,3781,0,3233
NE,"11/14/2020 4 p.m. EST",645,45,496,612,0,4330,0,3251
NE,"11/14/2020 5 p.m. EST",702,16,650,629,0,5065,0,3259
NE,"11/14/2020 6 p.m. EST",706,15,1102,622,0,5378,0,3238
NE,"11/14/2020 7 p.m. EST",733,15,1036,622,0,5197,0,3219
NE,"11/14/2020 8 p.m. EST",719,15,683,615,0,5341,0,3234
NE,"11/14/2020 9 p.m. EST",699,15,494,617,0,5176,0,3226
NE,"11/14/2020 10 p.m. EST",642,15,534,622,0,4741,0,3255
NE,"11/14/2020 11 p.m. EST",498,15,387,618,0,4349,0,3239
NE,"11/15/2020 12 a.m. EST",462,15,321,614,0,3704,0,3251
NE,"11/15/2020 1 a.m. EST",394,15,311,624,0,3875,0,3295
NE,"11/15/2020 2 a.m. EST",308,15,306,621,0,4441,0,3293
NE,"11/15/2020 3 a.m. EST",284,15,384,614,0,4572,0,3283
NE,"11/15/2020 4 a.m. EST",296,15,330,618,0,4516,0,3272
NE,"11/15/2020 5 a.m. EST",224,15,317,623,0,4235,0,3271
NE,"11/15/2020 6 a.m. EST",229,15,320,623,0,4380,0,3287
NE,"11/15/2020 7 a.m. EST",211,16,332,633,0,4639,0,3285
NE,"11/15/2020 8 a.m. EST",197,44,365,628,0,4664,0,3286
NE,"11/15/2020 9 a.m. EST",173,107,361,613,0,4716,0,3280
NE,"11/15/2020 10 a.m. EST",180,153,334,605,0,5047,0,3282
NE,"11/15/2020 11 a.m. EST",199,132,330,625,0,5208,0,3287
NE,"11/15/2020 12 p.m. EST",249,98,329,627,0,5531,0,3284
NE,"11/15/2020 1 p.m. EST",304,88,328,621,0,5593,0,3299
NE,"11/15/2020 2 p.m. EST",363,69,650,621,0,5890,0,3288
NE,"11/15/2020 3 p.m. EST",445,42,769,622,0,5735,0,3314
NE,"11/15/2020 4 p.m. EST",610,27,788,615,0,5796,0,3332
NE,"11/15/2020 5 p.m. EST",739,16,887,629,0,6125,0,3358
NE,"11/15/2020 6 p.m. EST",830,15,1204,619,0,6101,0,3330
NE,"11/15/2020 7 p.m. EST",951,15,994,614,0,6102,0,3315
NE,"11/15/2020 8 p.m. EST",1015,15,562,617,0,5953,0,3322
NE,"11/15/2020 9 p.m. EST",1042,15,406,606,0,5596,0,3295
NE,"11/15/2020 10 p.m. EST",1004,15,330,616,0,4682,0,3298
