"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CAL,"7/4/2020 5 a.m. PDT",2398,6,869,794,89,4099,558,2260
CAL,"7/4/2020 6 a.m. PDT",2401,301,900,802,89,3632,571,2260
CAL,"7/4/2020 7 a.m. PDT",1911,4360,923,778,89,3508,695,2262
CAL,"7/4/2020 8 a.m. PDT",1700,8679,577,740,88,3194,708,2261
CAL,"7/4/2020 9 a.m. PDT",1477,10954,540,728,89,3118,710,2262
CAL,"7/4/2020 10 a.m. PDT",1278,11977,550,730,88,3254,704,2262
CAL,"7/4/2020 11 a.m. PDT",1056,12419,574,750,89,3595,703,2260
CAL,"7/4/2020 12 p.m. PDT",949,12627,601,795,89,3542,704,2260
CAL,"7/4/2020 1 p.m. PDT",1143,12644,674,822,89,3874,716,2258
CAL,"7/4/2020 2 p.m. PDT",1724,12560,895,856,88,5453,722,2257
CAL,"7/4/2020 3 p.m. PDT",2547,12144,775,863,88,6702,817,2254
CAL,"7/4/2020 4 p.m. PDT",3044,11611,965,844,88,7682,885,2255
CAL,"7/4/2020 5 p.m. PDT",3321,10586,1047,834,89,9448,905,2257
CAL,"7/4/2020 6 p.m. PDT",3865,8294,1355,850,88,11617,907,2258
CAL,"7/4/2020 7 p.m. PDT",3905,3469,1613,856,88,14463,905,2259
CAL,"7/4/2020 8 p.m. PDT",4092,171,1753,847,88,14893,905,2262
CAL,"7/4/2020 9 p.m. PDT",4252,54,1720,836,89,13499,904,2261
CAL,"7/4/2020 10 p.m. PDT",4254,9,1801,824,89,11801,886,2262
CAL,"7/4/2020 11 p.m. PDT",4353,9,1651,820,88,9934,601,2259
CAL,"7/5/2020 12 a.m. PDT",4315,9,1419,812,88,8233,557,2257
CAL,"7/5/2020 1 a.m. PDT",4416,7,1015,820,89,6447,556,2253
CAL,"7/5/2020 2 a.m. PDT",4395,7,875,808,89,5532,554,2253
CAL,"7/5/2020 3 a.m. PDT",4087,7,900,775,89,4889,555,2254
CAL,"7/5/2020 4 a.m. PDT",3939,5,929,749,89,4345,557,2252
CAL,"7/5/2020 5 a.m. PDT",3599,5,851,750,89,4143,559,2251
CAL,"7/5/2020 6 a.m. PDT",3575,278,921,762,89,4317,566,2252
CAL,"7/5/2020 7 a.m. PDT",3121,4385,965,757,88,3945,709,2254
CAL,"7/5/2020 8 a.m. PDT",2810,8767,601,734,88,3392,708,2252
CAL,"7/5/2020 9 a.m. PDT",2592,10933,556,729,89,3399,706,2253
CAL,"7/5/2020 10 a.m. PDT",2011,11805,642,731,88,3421,706,2251
CAL,"7/5/2020 11 a.m. PDT",1581,12379,554,733,89,3479,704,2252
CAL,"7/5/2020 12 p.m. PDT",1347,12597,613,766,88,4241,730,2253
CAL,"7/5/2020 1 p.m. PDT",1533,12626,840,805,89,4705,750,2256
CAL,"7/5/2020 2 p.m. PDT",1946,12488,1085,806,88,6540,812,2255
CAL,"7/5/2020 3 p.m. PDT",2548,12200,1075,839,88,8424,1089,2256
CAL,"7/5/2020 4 p.m. PDT",3133,11586,1104,848,88,10991,1171,2258
CAL,"7/5/2020 5 p.m. PDT",3659,10566,1111,846,88,13380,1177,2261
CAL,"7/5/2020 6 p.m. PDT",4003,8244,1296,827,88,14961,1177,2264
CAL,"7/5/2020 7 p.m. PDT",4194,3349,1655,836,89,16885,1176,2263
CAL,"7/5/2020 8 p.m. PDT",4518,209,2253,830,89,17333,1177,2264
CAL,"7/5/2020 9 p.m. PDT",4872,99,2103,818,89,16697,1018,2264
CAL,"7/5/2020 10 p.m. PDT",4976,8,1692,825,86,14738,822,2268
CAL,"7/5/2020 11 p.m. PDT",5071,8,1223,837,88,11756,566,2268
CAL,"7/6/2020 12 a.m. PDT",5062,7,1032,832,89,8703,554,2265
CAL,"7/6/2020 1 a.m. PDT",4924,8,778,836,89,7344,555,2266
CAL,"7/6/2020 2 a.m. PDT",4846,8,676,832,88,5837,555,2265
CAL,"7/6/2020 3 a.m. PDT",4385,8,677,785,89,6217,555,2267
CAL,"7/6/2020 4 a.m. PDT",4123,5,848,758,89,5672,558,2265
CAL,"7/6/2020 5 a.m. PDT",3888,5,857,764,89,5926,558,2266
CAL,"7/6/2020 6 a.m. PDT",3771,265,1003,802,89,6498,558,2267
CAL,"7/6/2020 7 a.m. PDT",3240,4308,935,830,89,6589,559,2267
CAL,"7/6/2020 8 a.m. PDT",2845,9026,739,779,89,6735,557,2267
CAL,"7/6/2020 9 a.m. PDT",2360,10983,663,757,89,6690,555,2268
CAL,"7/6/2020 10 a.m. PDT",2100,11891,653,750,89,7350,556,2269
CAL,"7/6/2020 11 a.m. PDT",1748,12417,674,782,89,7546,555,2270
CAL,"7/6/2020 12 p.m. PDT",2088,12638,793,824,89,9094,555,2267
CAL,"7/6/2020 1 p.m. PDT",2500,12634,794,831,89,11756,556,2270
CAL,"7/6/2020 2 p.m. PDT",3256,12537,822,814,89,12372,563,2269
CAL,"7/6/2020 3 p.m. PDT",3748,12243,955,820,89,13522,671,2270
CAL,"7/6/2020 4 p.m. PDT",4308,11640,1116,827,89,14192,886,2270
CAL,"7/6/2020 5 p.m. PDT",4703,10599,1116,846,89,15484,958,2271
CAL,"7/6/2020 6 p.m. PDT",4848,8333,1337,855,89,17456,1035,2272
CAL,"7/6/2020 7 p.m. PDT",4579,3465,1571,858,89,19501,1039,2275
CAL,"7/6/2020 8 p.m. PDT",4685,143,1733,852,89,20306,1135,2276
CAL,"7/6/2020 9 p.m. PDT",4647,24,1464,797,88,18348,913,2276
CAL,"7/6/2020 10 p.m. PDT",4513,8,1142,787,89,15670,675,2274
CAL,"7/6/2020 11 p.m. PDT",4711,8,1078,805,89,12882,574,2274
CAL,"7/7/2020 12 a.m. PDT",4500,8,935,796,89,10100,559,2272
CAL,"7/7/2020 1 a.m. PDT",4083,7,896,772,89,8119,555,2274
CAL,"7/7/2020 2 a.m. PDT",4144,7,797,771,89,7119,555,2273
CAL,"7/7/2020 3 a.m. PDT",3901,7,707,753,89,6780,556,2274
CAL,"7/7/2020 4 a.m. PDT",3948,5,703,747,89,6391,555,2272
CAL,"7/7/2020 5 a.m. PDT",3628,5,716,726,89,6588,558,2272
CAL,"7/7/2020 6 a.m. PDT",3194,269,890,745,88,6830,559,2273
CAL,"7/7/2020 7 a.m. PDT",2812,4283,943,769,89,6639,566,2273
CAL,"7/7/2020 8 a.m. PDT",2559,8884,707,735,89,6550,556,2273
CAL,"7/7/2020 9 a.m. PDT",2291,11022,625,695,89,6683,558,2273
CAL,"7/7/2020 10 a.m. PDT",2148,11921,691,704,89,6836,557,2273
CAL,"7/7/2020 11 a.m. PDT",2027,12420,795,729,89,6986,557,2275
CAL,"7/7/2020 12 p.m. PDT",1994,12554,789,727,89,7695,564,2274
CAL,"7/7/2020 1 p.m. PDT",2404,12524,774,739,89,10125,686,2274
CAL,"7/7/2020 2 p.m. PDT",2585,12386,873,787,89,12001,687,2273
CAL,"7/7/2020 3 p.m. PDT",2891,11980,1023,792,89,13778,685,2272
CAL,"7/7/2020 4 p.m. PDT",3075,11404,1054,798,88,15048,694,2276
CAL,"7/7/2020 5 p.m. PDT",3383,10573,1070,817,89,15556,793,2277
CAL,"7/7/2020 6 p.m. PDT",3439,8255,1185,821,90,17480,812,2273
CAL,"7/7/2020 7 p.m. PDT",3780,3433,1270,828,90,19865,930,2274
CAL,"7/7/2020 8 p.m. PDT",3909,228,1523,813,89,19684,1057,2275
CAL,"7/7/2020 9 p.m. PDT",3852,95,1579,830,89,18235,865,2276
CAL,"7/7/2020 10 p.m. PDT",3864,7,1556,825,89,15701,683,2274
CAL,"7/7/2020 11 p.m. PDT",3946,7,1166,829,89,12782,568,2274
CAL,"7/8/2020 12 a.m. PDT",3735,7,935,803,88,10785,559,2276
CAL,"7/8/2020 1 a.m. PDT",4079,8,638,792,89,8811,558,2273
CAL,"7/8/2020 2 a.m. PDT",4096,8,574,757,89,7541,558,2272
CAL,"7/8/2020 3 a.m. PDT",4063,8,570,739,89,7039,556,2274
CAL,"7/8/2020 4 a.m. PDT",3719,6,559,737,90,6694,555,2271
CAL,"7/8/2020 5 a.m. PDT",3199,6,577,747,89,7238,556,2270
CAL,"7/8/2020 6 a.m. PDT",2689,265,823,757,88,7838,554,2270
CAL,"7/8/2020 7 a.m. PDT",2167,4365,868,762,89,7768,556,2271
CAL,"7/8/2020 8 a.m. PDT",1882,8979,680,725,89,7813,557,2271
CAL,"7/8/2020 9 a.m. PDT",1658,10968,678,727,89,7595,557,2271
CAL,"7/8/2020 10 a.m. PDT",1125,11805,644,735,89,8374,558,2272
CAL,"7/8/2020 11 a.m. PDT",839,12275,660,748,89,8270,558,2273
CAL,"7/8/2020 12 p.m. PDT",663,12462,707,763,89,9289,618,2272
CAL,"7/8/2020 1 p.m. PDT",944,12486,790,765,89,10162,1035,2269
CAL,"7/8/2020 2 p.m. PDT",1365,12502,854,791,89,11715,1180,2270
CAL,"7/8/2020 3 p.m. PDT",1963,12239,1083,840,89,13007,1326,2271
CAL,"7/8/2020 4 p.m. PDT",2862,11614,997,819,89,14237,1330,2271
CAL,"7/8/2020 5 p.m. PDT",3585,10574,1234,817,89,15070,1331,2271
CAL,"7/8/2020 6 p.m. PDT",3961,8285,1387,828,89,16622,1331,2270
CAL,"7/8/2020 7 p.m. PDT",3996,3492,1700,827,89,19254,1331,2272
CAL,"7/8/2020 8 p.m. PDT",4167,181,2038,840,89,19426,1350,2273
CAL,"7/8/2020 9 p.m. PDT",4233,68,1898,802,88,18065,1033,2272
CAL,"7/8/2020 10 p.m. PDT",4459,9,1689,816,89,15578,737,2273
CAL,"7/8/2020 11 p.m. PDT",4495,8,1369,805,88,12407,630,2273
CAL,"7/9/2020 12 a.m. PDT",4521,8,1035,786,89,10378,628,2273
CAL,"7/9/2020 1 a.m. PDT",4551,7,861,757,88,8205,567,2271
CAL,"7/9/2020 2 a.m. PDT",4043,7,704,745,88,7417,559,2268
CAL,"7/9/2020 3 a.m. PDT",3730,7,597,732,89,6723,559,2269
CAL,"7/9/2020 4 a.m. PDT",3565,5,616,737,89,7023,560,2269
CAL,"7/9/2020 5 a.m. PDT",3137,5,601,739,89,7229,563,2268
CAL,"7/9/2020 6 a.m. PDT",3195,207,844,745,88,7723,560,2266
CAL,"7/9/2020 7 a.m. PDT",2730,4128,935,768,89,7224,561,2265
CAL,"7/9/2020 8 a.m. PDT",2081,8747,721,757,88,7430,557,2266
CAL,"7/9/2020 9 a.m. PDT",1600,10975,625,730,89,7011,557,2266
CAL,"7/9/2020 10 a.m. PDT",1207,11928,634,733,89,7133,555,2269
CAL,"7/9/2020 11 a.m. PDT",911,12388,661,750,88,7686,555,2262
CAL,"7/9/2020 12 p.m. PDT",818,12596,697,752,88,9074,556,2263
CAL,"7/9/2020 1 p.m. PDT",730,12547,820,781,88,10542,565,2265
CAL,"7/9/2020 2 p.m. PDT",667,12475,904,808,88,12754,554,2266
CAL,"7/9/2020 3 p.m. PDT",1131,12208,1228,817,88,14674,557,2266
CAL,"7/9/2020 4 p.m. PDT",1370,11578,1309,811,89,16677,558,2268
CAL,"7/9/2020 5 p.m. PDT",1856,10542,1425,814,89,18319,624,2269
CAL,"7/9/2020 6 p.m. PDT",2567,8165,1480,832,88,20109,794,2271
CAL,"7/9/2020 7 p.m. PDT",2501,3568,1629,823,89,22548,827,2270
CAL,"7/9/2020 8 p.m. PDT",2764,385,1941,820,88,22263,828,2270
CAL,"7/9/2020 9 p.m. PDT",3317,272,1965,802,88,20904,847,2269
CAL,"7/9/2020 10 p.m. PDT",3465,28,1789,806,88,17345,649,2269
CAL,"7/9/2020 11 p.m. PDT",3392,28,1224,809,89,13955,568,2269
CAL,"7/10/2020 12 a.m. PDT",3722,26,1143,805,88,11896,557,2269
CAL,"7/10/2020 1 a.m. PDT",3954,29,898,775,89,10645,559,2268
CAL,"7/10/2020 2 a.m. PDT",3735,29,807,754,88,9433,560,2267
CAL,"7/10/2020 3 a.m. PDT",3512,29,628,756,89,8650,558,2270
CAL,"7/10/2020 4 a.m. PDT",2954,27,593,734,89,8060,558,2270
CAL,"7/10/2020 5 a.m. PDT",2697,27,593,728,89,8193,558,2271
CAL,"7/10/2020 6 a.m. PDT",2556,191,808,743,89,8965,558,2270
CAL,"7/10/2020 7 a.m. PDT",1376,3827,758,767,89,9341,557,2271
CAL,"7/10/2020 8 a.m. PDT",1147,8391,672,754,89,9110,560,2270
CAL,"7/10/2020 9 a.m. PDT",568,10579,661,735,88,8859,557,2272
CAL,"7/10/2020 10 a.m. PDT",306,11610,678,733,88,9470,559,2267
CAL,"7/10/2020 11 a.m. PDT",221,11890,716,713,86,10432,557,2266
CAL,"7/10/2020 12 p.m. PDT",151,12160,847,714,89,12406,559,2267
CAL,"7/10/2020 1 p.m. PDT",163,12042,961,752,89,15069,580,2266
CAL,"7/10/2020 2 p.m. PDT",283,12035,1036,786,88,17680,664,2267
CAL,"7/10/2020 3 p.m. PDT",488,11671,1423,788,89,19396,986,2270
CAL,"7/10/2020 4 p.m. PDT",609,11037,1524,807,89,20975,1256,2271
CAL,"7/10/2020 5 p.m. PDT",901,10114,1743,816,89,22597,1239,2271
CAL,"7/10/2020 6 p.m. PDT",1354,7798,1811,820,88,23803,1042,2267
CAL,"7/10/2020 7 p.m. PDT",1611,2820,1877,842,57,25529,980,2268
CAL,"7/10/2020 8 p.m. PDT",2147,112,2198,828,56,25501,993,2268
CAL,"7/10/2020 9 p.m. PDT",2370,18,1876,822,55,24436,994,2268
CAL,"7/10/2020 10 p.m. PDT",2265,11,1604,825,55,21076,893,2268
CAL,"7/10/2020 11 p.m. PDT",2076,11,1513,826,55,17900,579,2265
CAL,"7/11/2020 12 a.m. PDT",2310,11,1513,822,83,14826,555,2266
CAL,"7/11/2020 1 a.m. PDT",2243,8,1094,823,88,12657,553,2267
CAL,"7/11/2020 2 a.m. PDT",2015,7,886,819,88,11079,555,2266
CAL,"7/11/2020 3 a.m. PDT",1814,5,791,801,88,10188,554,2269
CAL,"7/11/2020 4 a.m. PDT",1478,5,788,775,89,10013,557,2271
CAL,"7/11/2020 5 a.m. PDT",1386,5,793,747,89,9573,558,2269
CAL,"7/11/2020 6 a.m. PDT",1266,109,802,755,88,9656,558,2269
CAL,"7/11/2020 7 a.m. PDT",1062,3342,757,767,88,8859,556,2270
CAL,"7/11/2020 8 a.m. PDT",627,7846,783,747,88,8520,560,2269
CAL,"7/11/2020 9 a.m. PDT",311,10321,748,717,88,8754,556,2270
CAL,"7/11/2020 10 a.m. PDT",308,10792,763,728,88,10018,558,2267
CAL,"7/11/2020 11 a.m. PDT",380,11668,804,784,88,10811,556,2266
CAL,"7/11/2020 12 p.m. PDT",558,11482,833,812,88,12969,561,2264
CAL,"7/11/2020 1 p.m. PDT",640,10913,1025,775,88,15678,609,2267
CAL,"7/11/2020 2 p.m. PDT",855,10976,1136,788,87,17647,614,2266
CAL,"7/11/2020 3 p.m. PDT",1079,11126,1259,797,87,19388,796,2267
CAL,"7/11/2020 4 p.m. PDT",1424,10934,1391,785,88,21637,1116,2271
CAL,"7/11/2020 5 p.m. PDT",1747,9908,1772,786,88,23611,1301,2270
CAL,"7/11/2020 6 p.m. PDT",2076,7519,2016,794,88,24583,1451,2270
CAL,"7/11/2020 7 p.m. PDT",2263,3020,2217,811,88,26310,1486,2267
CAL,"7/11/2020 8 p.m. PDT",2350,131,2270,807,88,26777,1482,2269
CAL,"7/11/2020 9 p.m. PDT",3168,32,1853,795,88,25036,1310,2268
CAL,"7/11/2020 10 p.m. PDT",3321,28,1736,805,88,21167,1157,2269
CAL,"7/11/2020 11 p.m. PDT",3290,28,1721,798,87,16991,744,2268
CAL,"7/12/2020 12 a.m. PDT",3217,28,1508,797,88,14534,555,2268
CAL,"7/12/2020 1 a.m. PDT",3189,29,863,782,87,13148,555,2267
CAL,"7/12/2020 2 a.m. PDT",3300,29,791,778,88,12201,553,2269
CAL,"7/12/2020 3 a.m. PDT",3172,29,833,768,88,10807,557,2268
CAL,"7/12/2020 4 a.m. PDT",3066,27,813,743,88,10019,556,2269
CAL,"7/12/2020 5 a.m. PDT",2979,27,818,720,88,9267,554,2269
CAL,"7/12/2020 6 a.m. PDT",2826,131,864,717,89,8931,558,2269
CAL,"7/12/2020 7 a.m. PDT",2503,3487,853,680,88,8266,556,2270
CAL,"7/12/2020 8 a.m. PDT",2067,7517,911,682,88,8243,557,2269
CAL,"7/12/2020 9 a.m. PDT",1386,10498,600,686,88,8636,554,2271
CAL,"7/12/2020 10 a.m. PDT",919,11572,609,713,89,8254,553,2270
CAL,"7/12/2020 11 a.m. PDT",699,11451,669,722,88,10037,556,2270
CAL,"7/12/2020 12 p.m. PDT",670,12025,776,758,88,11985,658,2268
CAL,"7/12/2020 1 p.m. PDT",1060,12075,836,793,88,14569,763,2268
CAL,"7/12/2020 2 p.m. PDT",1407,11752,868,812,88,16649,885,2268
CAL,"7/12/2020 3 p.m. PDT",1595,11433,1068,812,88,19328,1112,2269
CAL,"7/12/2020 4 p.m. PDT",1972,10980,1304,814,88,21390,1465,2268
CAL,"7/12/2020 5 p.m. PDT",2541,9994,1491,795,88,23535,1611,2269
CAL,"7/12/2020 6 p.m. PDT",2863,7620,1757,793,88,25142,1627,2269
CAL,"7/12/2020 7 p.m. PDT",2767,3046,1961,806,88,27616,1710,2269
CAL,"7/12/2020 8 p.m. PDT",2931,145,2213,811,78,26964,1714,2266
CAL,"7/12/2020 9 p.m. PDT",3217,32,2004,798,88,25422,1676,2267
CAL,"7/12/2020 10 p.m. PDT",3313,9,1932,799,88,21964,1270,2267
CAL,"7/12/2020 11 p.m. PDT",3577,9,1698,813,88,18177,783,2269
CAL,"7/13/2020 12 a.m. PDT",3646,9,1134,806,89,15046,552,2269
CAL,"7/13/2020 1 a.m. PDT",3219,8,726,805,88,13097,549,2271
CAL,"7/13/2020 2 a.m. PDT",3074,8,668,804,88,11899,549,2271
CAL,"7/13/2020 3 a.m. PDT",3002,7,597,785,88,10884,551,2270
CAL,"7/13/2020 4 a.m. PDT",3006,5,573,748,89,10063,550,2270
CAL,"7/13/2020 5 a.m. PDT",2629,5,588,755,88,10386,635,2270
CAL,"7/13/2020 6 a.m. PDT",2565,82,695,770,89,11138,852,2269
CAL,"7/13/2020 7 a.m. PDT",2297,3640,729,796,89,11395,1071,2269
CAL,"7/13/2020 8 a.m. PDT",1923,8301,637,786,88,10280,1189,2269
CAL,"7/13/2020 9 a.m. PDT",1806,10545,637,747,83,10551,1187,2268
CAL,"7/13/2020 10 a.m. PDT",1678,11545,626,754,83,11028,1186,2266
CAL,"7/13/2020 11 a.m. PDT",1722,12120,655,737,88,11825,1190,2267
CAL,"7/13/2020 12 p.m. PDT",2057,12448,683,747,88,13277,1187,2265
CAL,"7/13/2020 1 p.m. PDT",2290,12476,819,781,88,16018,1186,2264
CAL,"7/13/2020 2 p.m. PDT",2676,12073,1362,811,89,17410,1186,2265
CAL,"7/13/2020 3 p.m. PDT",3086,12058,1677,826,88,18621,1248,2265
CAL,"7/13/2020 4 p.m. PDT",3287,11210,1665,821,88,19593,1424,2267
CAL,"7/13/2020 5 p.m. PDT",3002,10211,1518,823,89,20838,1476,2266
CAL,"7/13/2020 6 p.m. PDT",3208,7872,1592,823,88,22540,1470,2264
CAL,"7/13/2020 7 p.m. PDT",3228,3032,1719,834,88,24679,1274,2264
CAL,"7/13/2020 8 p.m. PDT",3366,159,1935,833,87,23997,1127,2264
CAL,"7/13/2020 9 p.m. PDT",3207,57,1904,832,88,22332,1076,2266
CAL,"7/13/2020 10 p.m. PDT",3102,29,1493,829,89,19817,886,2265
CAL,"7/13/2020 11 p.m. PDT",3045,29,1249,823,89,16249,574,2267
CAL,"7/14/2020 12 a.m. PDT",3150,29,977,821,89,13336,553,2267
CAL,"7/14/2020 1 a.m. PDT",3051,29,590,843,89,11055,552,2267
CAL,"7/14/2020 2 a.m. PDT",3140,29,562,840,89,9619,552,2267
CAL,"7/14/2020 3 a.m. PDT",2745,29,553,801,89,9674,551,2267
CAL,"7/14/2020 4 a.m. PDT",2824,27,538,791,89,9136,560,2268
CAL,"7/14/2020 5 a.m. PDT",2293,27,541,793,89,9533,742,2268
CAL,"7/14/2020 6 a.m. PDT",2090,154,633,815,88,9975,1021,2267
CAL,"7/14/2020 7 a.m. PDT",1924,3627,675,807,89,9833,1186,2269
CAL,"7/14/2020 8 a.m. PDT",1607,8703,615,761,89,8911,1189,2269
CAL,"7/14/2020 9 a.m. PDT",1419,10931,593,726,89,8665,1190,2269
CAL,"7/14/2020 10 a.m. PDT",1406,11914,575,722,88,8706,1189,2268
CAL,"7/14/2020 11 a.m. PDT",1506,12371,637,729,88,9036,1190,2269
CAL,"7/14/2020 12 p.m. PDT",1744,12649,725,739,89,10210,1189,2269
CAL,"7/14/2020 1 p.m. PDT",1900,12558,918,740,89,11181,1254,2269
CAL,"7/14/2020 2 p.m. PDT",2125,12497,1003,785,89,12813,1283,2270
