"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"3/7/2020 1 a.m. EST",803,0,855,677,0,3720,0,3327
NE,"3/7/2020 2 a.m. EST",877,0,853,637,0,3307,0,3321
NE,"3/7/2020 3 a.m. EST",896,0,860,645,0,3461,0,3350
NE,"3/7/2020 4 a.m. EST",927,0,856,648,0,3313,0,3341
NE,"3/7/2020 5 a.m. EST",916,0,862,647,0,3579,0,3365
NE,"3/7/2020 6 a.m. EST",890,0,880,640,0,3937,0,3356
NE,"3/7/2020 7 a.m. EST",922,2,1098,642,0,3993,0,3354
NE,"3/7/2020 8 a.m. EST",1001,25,1449,645,0,3982,0,3368
NE,"3/7/2020 9 a.m. EST",978,73,1488,628,0,3989,0,3317
NE,"3/7/2020 10 a.m. EST",965,126,1465,639,0,3524,1,3340
NE,"3/7/2020 11 a.m. EST",953,160,1140,632,0,3913,0,3363
NE,"3/7/2020 12 p.m. EST",933,177,962,618,0,3916,0,3334
NE,"3/7/2020 1 p.m. EST",947,181,977,621,0,3373,0,3317
NE,"3/7/2020 2 p.m. EST",908,181,988,629,0,3169,2,3347
NE,"3/7/2020 3 p.m. EST",902,171,1002,634,0,3148,0,3345
NE,"3/7/2020 4 p.m. EST",918,133,981,645,0,3451,0,3385
NE,"3/7/2020 5 p.m. EST",896,62,1181,649,7,4168,0,3375
NE,"3/7/2020 6 p.m. EST",815,8,1809,651,28,4770,0,3383
NE,"3/7/2020 7 p.m. EST",804,0,2270,643,0,5222,0,3352
NE,"3/7/2020 8 p.m. EST",872,0,2089,615,0,5063,0,3328
NE,"3/7/2020 9 p.m. EST",777,0,1733,604,0,5173,0,3344
NE,"3/7/2020 10 p.m. EST",737,0,1463,620,0,4876,0,3315
NE,"3/7/2020 11 p.m. EST",705,0,1156,639,0,4493,0,3327
NE,"3/8/2020 12 a.m. EST",680,0,982,644,0,4185,0,3320
NE,"3/8/2020 1 a.m. EST",717,0,899,653,0,3559,0,3327
NE,"3/8/2020 3 a.m. EDT",785,0,853,646,0,3494,0,3346
NE,"3/8/2020 4 a.m. EDT",884,0,842,632,0,3375,0,3332
NE,"3/8/2020 5 a.m. EDT",914,0,849,633,0,3303,0,3353
NE,"3/8/2020 6 a.m. EDT",913,0,864,643,0,3512,2,3368
NE,"3/8/2020 7 a.m. EDT",941,0,1002,659,0,3797,0,3388
NE,"3/8/2020 8 a.m. EDT",964,4,1191,646,0,3739,0,3332
NE,"3/8/2020 9 a.m. EDT",906,32,1136,636,0,3653,1,3315
NE,"3/8/2020 10 a.m. EDT",841,89,1096,641,0,3431,2,3331
NE,"3/8/2020 11 a.m. EDT",855,126,1031,649,0,3336,0,3353
NE,"3/8/2020 12 p.m. EDT",783,157,961,659,0,3379,0,3352
NE,"3/8/2020 1 p.m. EDT",690,164,883,639,0,3015,0,3301
NE,"3/8/2020 2 p.m. EDT",690,181,930,652,0,2839,1,3331
NE,"3/8/2020 3 p.m. EDT",621,177,952,652,0,2674,1,3349
NE,"3/8/2020 4 p.m. EDT",593,141,957,662,0,2693,0,3365
NE,"3/8/2020 5 p.m. EDT",583,119,983,661,0,2977,0,3403
NE,"3/8/2020 6 p.m. EDT",538,55,1161,654,0,3845,0,3388
NE,"3/8/2020 7 p.m. EDT",494,6,1613,663,0,4391,1,3357
NE,"3/8/2020 8 p.m. EDT",475,0,1894,662,0,4824,1,3357
NE,"3/8/2020 9 p.m. EDT",472,0,1644,662,0,4819,0,3329
NE,"3/8/2020 10 p.m. EDT",449,0,1290,652,0,4312,0,3307
NE,"3/8/2020 11 p.m. EDT",410,0,1066,649,0,3754,0,3335
NE,"3/9/2020 12 a.m. EDT",382,0,860,651,0,3396,0,3332
NE,"3/9/2020 1 a.m. EDT",383,0,803,616,0,3022,0,3323
NE,"3/9/2020 2 a.m. EDT",398,0,793,606,0,2783,0,3335
NE,"3/9/2020 3 a.m. EDT",450,0,797,608,0,2404,0,3339
NE,"3/9/2020 4 a.m. EDT",507,0,807,613,0,2364,0,3360
NE,"3/9/2020 5 a.m. EDT",569,0,807,609,0,2704,0,3371
NE,"3/9/2020 6 a.m. EDT",632,0,814,603,0,3410,4,3380
NE,"3/9/2020 7 a.m. EDT",678,0,1167,609,0,4336,6,3396
NE,"3/9/2020 8 a.m. EDT",669,4,1700,616,0,4770,5,3363
NE,"3/9/2020 9 a.m. EDT",633,42,1573,602,0,4380,9,3312
NE,"3/9/2020 10 a.m. EDT",566,101,1037,593,0,4278,12,3330
NE,"3/9/2020 11 a.m. EDT",463,141,884,593,0,4097,5,3333
NE,"3/9/2020 12 p.m. EDT",390,165,889,604,0,3616,2,3336
NE,"3/9/2020 1 p.m. EDT",339,175,876,604,0,3706,0,3355
NE,"3/9/2020 2 p.m. EDT",270,177,863,583,0,3552,1,3315
NE,"3/9/2020 3 p.m. EDT",290,179,871,606,0,3241,2,3341
NE,"3/9/2020 4 p.m. EDT",288,164,893,614,0,3554,1,3377
NE,"3/9/2020 5 p.m. EDT",284,122,990,608,0,3931,0,3361
NE,"3/9/2020 6 p.m. EDT",255,68,1329,626,0,4305,1,3391
NE,"3/9/2020 7 p.m. EDT",304,25,1636,613,0,4616,2,3371
NE,"3/9/2020 8 p.m. EDT",367,18,2022,619,0,4730,0,3352
NE,"3/9/2020 9 p.m. EDT",436,18,1658,617,0,4752,0,3329
NE,"3/9/2020 10 p.m. EDT",429,18,1164,601,0,4287,0,3297
NE,"3/9/2020 11 p.m. EDT",410,18,917,606,0,3415,0,3325
NE,"3/10/2020 12 a.m. EDT",360,18,875,611,0,2901,0,3333
NE,"3/10/2020 1 a.m. EDT",330,12,859,596,0,2440,1,3333
NE,"3/10/2020 2 a.m. EDT",358,0,859,601,0,2234,0,3348
NE,"3/10/2020 3 a.m. EDT",385,0,846,610,0,2236,0,3355
NE,"3/10/2020 4 a.m. EDT",436,0,840,613,0,2388,0,3351
NE,"3/10/2020 5 a.m. EDT",374,0,849,613,0,2707,1,3358
NE,"3/10/2020 6 a.m. EDT",301,0,857,613,0,3179,0,3366
NE,"3/10/2020 7 a.m. EDT",232,0,1153,619,29,3825,0,3374
NE,"3/10/2020 8 a.m. EDT",258,4,1618,618,0,4161,0,3355
NE,"3/10/2020 9 a.m. EDT",272,23,1580,608,0,4338,4,3346
NE,"3/10/2020 10 a.m. EDT",247,59,1444,608,0,4582,2,3346
NE,"3/10/2020 11 a.m. EDT",241,92,1050,586,0,4619,0,3329
NE,"3/10/2020 12 p.m. EDT",235,113,942,585,0,4223,0,3328
NE,"3/10/2020 1 p.m. EDT",289,139,945,589,0,3842,0,3345
NE,"3/10/2020 2 p.m. EDT",382,78,1013,596,0,4236,0,3373
NE,"3/10/2020 3 p.m. EDT",450,66,1211,587,0,4225,0,3341
NE,"3/10/2020 4 p.m. EDT",469,72,1176,588,0,4062,0,3316
NE,"3/10/2020 5 p.m. EDT",397,77,1284,590,4,4222,0,3345
NE,"3/10/2020 6 p.m. EDT",418,24,1709,600,0,4403,2,3354
NE,"3/10/2020 7 p.m. EDT",455,3,1809,598,0,4682,2,3353
NE,"3/10/2020 8 p.m. EDT",509,0,1787,596,0,4867,0,3334
NE,"3/10/2020 9 p.m. EDT",534,0,1403,604,0,4711,1,3310
NE,"3/10/2020 10 p.m. EDT",549,0,949,625,0,4273,1,3318
NE,"3/10/2020 11 p.m. EDT",597,0,907,631,0,3563,1,3344
NE,"3/11/2020 12 a.m. EDT",676,0,887,655,0,3014,0,3334
NE,"3/11/2020 1 a.m. EDT",719,0,852,653,0,1832,3,3307
NE,"3/11/2020 2 a.m. EDT",856,0,906,664,0,1649,6,3352
NE,"3/11/2020 3 a.m. EDT",918,0,891,664,0,1528,1,3352
NE,"3/11/2020 4 a.m. EDT",905,0,881,657,0,1523,6,3342
NE,"3/11/2020 5 a.m. EDT",848,0,887,664,0,1810,6,3354
NE,"3/11/2020 6 a.m. EDT",817,0,887,664,5,2506,7,3362
NE,"3/11/2020 7 a.m. EDT",749,0,1068,674,24,3735,6,3387
NE,"3/11/2020 8 a.m. EDT",699,4,1653,668,0,4086,9,3369
NE,"3/11/2020 9 a.m. EDT",569,48,1418,652,0,3857,8,3286
NE,"3/11/2020 10 a.m. EDT",490,108,1091,656,0,3341,4,3302
NE,"3/11/2020 11 a.m. EDT",341,147,1026,673,0,3371,9,3350
NE,"3/11/2020 12 p.m. EDT",244,155,991,675,0,3582,9,3362
NE,"3/11/2020 1 p.m. EDT",247,160,969,678,0,3482,8,3347
NE,"3/11/2020 2 p.m. EDT",308,153,976,686,0,3726,8,3345
NE,"3/11/2020 3 p.m. EDT",258,96,1003,688,0,3826,15,3362
NE,"3/11/2020 4 p.m. EDT",225,59,1183,686,36,4077,15,3343
NE,"3/11/2020 5 p.m. EDT",151,63,1277,679,0,4087,12,3348
NE,"3/11/2020 6 p.m. EDT",125,37,1475,677,7,4483,8,3378
NE,"3/11/2020 7 p.m. EDT",171,9,1825,685,0,4787,7,3366
NE,"3/11/2020 8 p.m. EDT",205,3,2328,687,0,4721,5,3356
NE,"3/11/2020 9 p.m. EDT",276,3,2146,684,0,4543,2,3315
NE,"3/11/2020 10 p.m. EDT",235,3,1592,682,0,4490,2,3304
NE,"3/11/2020 11 p.m. EDT",139,3,1229,674,0,4202,1,3313
NE,"3/12/2020 12 a.m. EDT",130,3,1089,670,0,3312,0,3317
NE,"3/12/2020 1 a.m. EDT",147,3,951,648,0,3151,0,3334
NE,"3/12/2020 2 a.m. EDT",133,3,947,637,0,2997,0,3328
NE,"3/12/2020 3 a.m. EDT",130,3,946,639,0,2802,0,3323
NE,"3/12/2020 4 a.m. EDT",148,3,967,645,0,2786,0,3365
NE,"3/12/2020 5 a.m. EDT",128,3,977,658,0,2925,0,3379
NE,"3/12/2020 6 a.m. EDT",124,3,989,658,0,3722,0,3398
NE,"3/12/2020 7 a.m. EDT",110,3,1383,664,0,4406,0,3379
NE,"3/12/2020 8 a.m. EDT",102,8,1913,649,0,4772,0,3355
NE,"3/12/2020 9 a.m. EDT",66,28,1921,640,0,4854,0,3348
NE,"3/12/2020 10 a.m. EDT",52,54,1750,644,0,4978,0,3339
NE,"3/12/2020 11 a.m. EDT",42,66,1663,643,9,4951,0,3327
NE,"3/12/2020 12 p.m. EDT",43,64,1494,652,2,4843,0,3329
NE,"3/12/2020 1 p.m. EDT",53,76,1176,651,0,4790,1,3322
NE,"3/12/2020 2 p.m. EDT",60,74,1039,639,0,4796,1,3342
NE,"3/12/2020 3 p.m. EDT",55,76,1135,643,0,4687,0,3353
NE,"3/12/2020 4 p.m. EDT",56,62,1138,639,0,4777,0,3359
NE,"3/12/2020 5 p.m. EDT",66,48,1232,634,0,5184,1,3361
NE,"3/12/2020 6 p.m. EDT",84,23,1518,636,0,5356,3,3359
NE,"3/12/2020 7 p.m. EDT",146,5,1824,655,0,5488,1,3371
NE,"3/12/2020 8 p.m. EDT",205,0,2025,675,0,5690,0,3354
NE,"3/12/2020 9 p.m. EDT",250,0,1609,672,0,5592,0,3326
NE,"3/12/2020 10 p.m. EDT",284,0,1280,663,0,4995,0,3328
NE,"3/12/2020 11 p.m. EDT",353,0,1048,660,0,4669,2,3346
NE,"3/13/2020 12 a.m. EDT",399,0,1033,667,0,4086,0,3337
NE,"3/13/2020 1 a.m. EDT",456,0,974,662,0,3750,1,3338
NE,"3/13/2020 2 a.m. EDT",528,0,964,651,0,3400,1,3343
NE,"3/13/2020 3 a.m. EDT",598,0,958,636,0,2935,1,3334
NE,"3/13/2020 4 a.m. EDT",615,0,957,632,0,2922,0,3348
NE,"3/13/2020 5 a.m. EDT",630,0,1016,628,0,3155,0,3355
NE,"3/13/2020 6 a.m. EDT",703,0,1050,627,0,3632,0,3378
NE,"3/13/2020 7 a.m. EDT",718,0,1175,645,0,4343,0,3382
NE,"3/13/2020 8 a.m. EDT",839,0,1262,652,0,4806,1,3349
NE,"3/13/2020 9 a.m. EDT",900,2,1356,651,0,5330,0,3357
NE,"3/13/2020 10 a.m. EDT",909,5,1366,666,0,5613,3,3356
NE,"3/13/2020 11 a.m. EDT",966,9,1477,676,0,5591,0,3339
NE,"3/13/2020 12 p.m. EDT",1067,16,1394,679,0,5567,1,3340
NE,"3/13/2020 1 p.m. EDT",1055,20,1385,668,0,5376,1,3327
NE,"3/13/2020 2 p.m. EDT",958,34,1319,656,0,5145,1,3320
NE,"3/13/2020 3 p.m. EDT",874,47,1082,656,0,4602,2,3318
NE,"3/13/2020 4 p.m. EDT",810,77,984,637,0,4262,2,3340
NE,"3/13/2020 5 p.m. EDT",899,66,1042,630,0,4131,4,3359
NE,"3/13/2020 6 p.m. EDT",941,48,1194,619,0,4255,7,3347
NE,"3/13/2020 7 p.m. EDT",960,8,1289,617,0,4470,8,3346
NE,"3/13/2020 8 p.m. EDT",987,0,1420,610,0,4637,10,3359
NE,"3/13/2020 9 p.m. EDT",1049,0,1370,603,0,4509,10,3319
NE,"3/13/2020 10 p.m. EDT",1038,0,949,615,0,4187,8,3333
NE,"3/13/2020 11 p.m. EDT",1097,0,932,614,0,3779,9,3351
NE,"3/14/2020 12 a.m. EDT",1108,0,913,607,0,3126,10,3309
NE,"3/14/2020 1 a.m. EDT",1081,0,902,588,0,2450,9,3310
NE,"3/14/2020 2 a.m. EDT",1031,0,898,585,0,2058,10,3302
NE,"3/14/2020 3 a.m. EDT",1030,0,909,605,0,1860,9,3348
NE,"3/14/2020 4 a.m. EDT",990,0,901,610,0,1876,9,3360
NE,"3/14/2020 5 a.m. EDT",1007,0,899,609,0,2180,6,3369
NE,"3/14/2020 6 a.m. EDT",1020,0,941,614,0,2048,7,3362
NE,"3/14/2020 7 a.m. EDT",1031,0,1077,611,0,2573,9,3375
NE,"3/14/2020 8 a.m. EDT",1045,7,1311,605,0,2839,9,3357
NE,"3/14/2020 9 a.m. EDT",1039,53,1343,595,0,2634,4,3339
NE,"3/14/2020 10 a.m. EDT",1061,124,1263,598,9,2673,2,3354
NE,"3/14/2020 11 a.m. EDT",1076,164,1118,612,9,2420,3,3324
NE,"3/14/2020 12 p.m. EDT",1101,178,999,625,0,2238,2,3340
NE,"3/14/2020 1 p.m. EDT",1091,178,946,617,10,2057,2,3316
NE,"3/14/2020 2 p.m. EDT",1120,166,944,625,0,2102,1,3360
NE,"3/14/2020 3 p.m. EDT",1126,141,935,609,0,2338,1,3333
NE,"3/14/2020 4 p.m. EDT",1143,129,947,606,0,2233,2,3336
NE,"3/14/2020 5 p.m. EDT",1129,86,1094,613,0,2452,4,3342
NE,"3/14/2020 6 p.m. EDT",1118,33,1382,629,0,2817,2,3341
NE,"3/14/2020 7 p.m. EDT",1100,5,1728,641,0,3348,1,3376
NE,"3/14/2020 8 p.m. EDT",1033,0,1886,642,0,3690,0,3343
NE,"3/14/2020 9 p.m. EDT",1012,0,1794,659,0,3527,0,3335
NE,"3/14/2020 10 p.m. EDT",1015,0,1291,640,0,3018,0,3331
NE,"3/14/2020 11 p.m. EDT",982,0,996,630,0,2752,1,3329
NE,"3/15/2020 12 a.m. EDT",882,0,1125,633,0,2308,0,3338
NE,"3/15/2020 1 a.m. EDT",875,0,989,645,0,1999,0,3329
NE,"3/15/2020 2 a.m. EDT",779,0,912,642,0,2009,0,3323
NE,"3/15/2020 3 a.m. EDT",717,0,909,596,0,1875,0,3340
NE,"3/15/2020 4 a.m. EDT",740,0,906,578,0,1736,0,3327
NE,"3/15/2020 5 a.m. EDT",757,0,912,602,0,1698,1,3360
NE,"3/15/2020 6 a.m. EDT",728,0,950,620,0,1917,0,3360
NE,"3/15/2020 7 a.m. EDT",766,0,1193,582,0,2268,0,3349
NE,"3/15/2020 8 a.m. EDT",731,6,1190,583,0,2560,0,3375
NE,"3/15/2020 9 a.m. EDT",738,46,1216,577,0,2811,0,3347
NE,"3/15/2020 10 a.m. EDT",684,101,1097,582,0,3043,0,3348
NE,"3/15/2020 11 a.m. EDT",597,156,1020,579,0,2896,0,3330
NE,"3/15/2020 12 p.m. EDT",565,175,965,568,0,2538,0,3261
NE,"3/15/2020 1 p.m. EDT",510,183,932,579,0,2507,0,3322
NE,"3/15/2020 2 p.m. EDT",485,183,916,569,0,2252,0,3323
NE,"3/15/2020 3 p.m. EDT",514,183,879,578,0,2067,0,3349
