"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"9/2/2020 3 p.m. EDT",578,40,263,636,0,7335,0,3309
NE,"9/2/2020 4 p.m. EDT",620,31,232,633,0,7235,0,3317
NE,"9/2/2020 5 p.m. EDT",710,20,367,642,0,7384,0,3331
NE,"9/2/2020 6 p.m. EDT",683,10,630,631,0,7546,0,3319
NE,"9/2/2020 7 p.m. EDT",642,4,702,632,0,7858,0,3316
NE,"9/2/2020 8 p.m. EDT",645,0,700,634,0,8038,0,3318
NE,"9/2/2020 9 p.m. EDT",654,0,683,627,0,7773,0,3306
NE,"9/2/2020 10 p.m. EDT",625,0,447,611,0,7447,0,3284
NE,"9/2/2020 11 p.m. EDT",614,0,248,606,0,6674,0,3273
NE,"9/3/2020 12 a.m. EDT",580,0,209,611,0,5972,0,3295
NE,"9/3/2020 1 a.m. EDT",568,0,207,598,0,5272,0,3300
NE,"9/3/2020 2 a.m. EDT",464,0,204,595,0,5209,0,3305
NE,"9/3/2020 3 a.m. EDT",405,0,204,593,0,5046,0,3308
NE,"9/3/2020 4 a.m. EDT",359,0,204,591,0,5201,0,3317
NE,"9/3/2020 5 a.m. EDT",340,0,206,580,0,5315,0,3324
NE,"9/3/2020 6 a.m. EDT",304,0,206,573,0,5715,0,3330
NE,"9/3/2020 7 a.m. EDT",244,1,205,578,0,6234,0,3323
NE,"9/3/2020 8 a.m. EDT",168,15,228,582,0,6879,0,3332
NE,"9/3/2020 9 a.m. EDT",116,30,351,578,0,7849,0,3340
NE,"9/3/2020 10 a.m. EDT",37,45,365,575,0,8328,0,3320
NE,"9/3/2020 11 a.m. EDT",5,94,293,580,0,8454,8,3313
NE,"9/3/2020 12 p.m. EDT",8,124,306,580,0,8648,10,3325
NE,"9/3/2020 1 p.m. EDT",10,141,326,575,0,8926,6,3334
NE,"9/3/2020 2 p.m. EDT",13,153,284,581,0,9234,6,3320
NE,"9/3/2020 3 p.m. EDT",19,158,537,590,0,9383,8,3344
NE,"9/3/2020 4 p.m. EDT",37,134,848,595,0,9695,6,3322
NE,"9/3/2020 5 p.m. EDT",35,93,1157,597,0,10048,7,3322
NE,"9/3/2020 6 p.m. EDT",36,42,1347,592,14,9673,4,3300
NE,"9/3/2020 7 p.m. EDT",42,12,1036,591,3,9251,3,3280
NE,"9/3/2020 8 p.m. EDT",62,1,776,591,0,9143,2,3303
NE,"9/3/2020 9 p.m. EDT",136,0,391,583,0,9125,1,3302
NE,"9/3/2020 10 p.m. EDT",204,0,218,580,0,8311,1,3281
NE,"9/3/2020 11 p.m. EDT",290,0,207,591,0,6982,0,3274
NE,"9/4/2020 12 a.m. EDT",322,0,204,587,0,6091,0,3301
NE,"9/4/2020 1 a.m. EDT",433,0,202,589,0,5280,0,3288
NE,"9/4/2020 2 a.m. EDT",490,0,206,622,0,5135,0,3319
NE,"9/4/2020 3 a.m. EDT",533,0,206,633,0,5233,0,3333
NE,"9/4/2020 4 a.m. EDT",540,0,205,629,0,5221,0,3314
NE,"9/4/2020 5 a.m. EDT",545,0,202,629,0,5286,0,3317
NE,"9/4/2020 6 a.m. EDT",550,0,200,637,0,5577,0,3336
NE,"9/4/2020 7 a.m. EDT",589,1,200,633,0,5543,0,3319
NE,"9/4/2020 8 a.m. EDT",546,24,222,632,0,6135,0,3332
NE,"9/4/2020 9 a.m. EDT",481,77,219,622,0,6796,0,3333
NE,"9/4/2020 10 a.m. EDT",464,132,223,632,0,7195,0,3323
NE,"9/4/2020 11 a.m. EDT",534,174,258,630,0,7228,6,3328
NE,"9/4/2020 12 p.m. EDT",523,191,324,630,0,8040,10,3336
NE,"9/4/2020 1 p.m. EDT",492,193,408,629,0,8331,7,3326
NE,"9/4/2020 2 p.m. EDT",496,190,254,623,0,8724,7,3311
NE,"9/4/2020 3 p.m. EDT",456,181,269,619,0,8960,7,3304
NE,"9/4/2020 4 p.m. EDT",449,160,382,623,0,8922,7,3292
NE,"9/4/2020 5 p.m. EDT",460,129,622,640,0,8724,7,3327
NE,"9/4/2020 6 p.m. EDT",441,70,770,671,4,9025,8,3314
NE,"9/4/2020 7 p.m. EDT",416,16,456,673,5,9116,8,3294
NE,"9/4/2020 8 p.m. EDT",419,1,220,678,5,8745,6,3292
NE,"9/4/2020 9 p.m. EDT",455,0,209,664,5,7988,1,3275
NE,"9/4/2020 10 p.m. EDT",408,0,210,668,5,7098,0,3282
NE,"9/4/2020 11 p.m. EDT",436,0,199,662,4,5881,0,3245
NE,"9/5/2020 12 a.m. EDT",513,0,199,665,0,4906,0,3278
NE,"9/5/2020 1 a.m. EDT",602,0,199,675,0,3884,2,3290
NE,"9/5/2020 2 a.m. EDT",628,0,198,678,0,3525,0,3310
NE,"9/5/2020 3 a.m. EDT",622,0,197,682,0,3355,0,3322
NE,"9/5/2020 4 a.m. EDT",603,0,197,680,0,3502,0,3329
NE,"9/5/2020 5 a.m. EDT",528,0,198,661,0,3592,0,3328
NE,"9/5/2020 6 a.m. EDT",512,0,196,643,0,3553,0,3318
NE,"9/5/2020 7 a.m. EDT",492,2,196,645,0,3928,0,3329
NE,"9/5/2020 8 a.m. EDT",397,31,212,651,0,3761,0,3321
NE,"9/5/2020 9 a.m. EDT",282,91,250,643,0,4275,0,3323
NE,"9/5/2020 10 a.m. EDT",333,154,326,638,0,4013,0,3321
NE,"9/5/2020 11 a.m. EDT",436,185,247,642,36,3849,0,3320
NE,"9/5/2020 12 p.m. EDT",487,197,249,649,27,4215,0,3341
NE,"9/5/2020 1 p.m. EDT",494,197,250,644,0,4447,0,3326
NE,"9/5/2020 2 p.m. EDT",437,197,228,649,0,4771,0,3330
NE,"9/5/2020 3 p.m. EDT",466,189,238,657,0,4841,0,3327
NE,"9/5/2020 4 p.m. EDT",419,160,265,664,0,5420,0,3332
NE,"9/5/2020 5 p.m. EDT",399,123,527,661,0,5824,0,3325
NE,"9/5/2020 6 p.m. EDT",369,62,1086,662,0,6099,0,3332
NE,"9/5/2020 7 p.m. EDT",286,14,1028,645,0,6261,0,3300
NE,"9/5/2020 8 p.m. EDT",340,1,842,653,0,6100,0,3308
NE,"9/5/2020 9 p.m. EDT",438,0,691,647,0,5807,0,3285
NE,"9/5/2020 10 p.m. EDT",362,0,556,640,0,5469,0,3273
NE,"9/5/2020 11 p.m. EDT",330,0,554,633,0,4966,0,3299
NE,"9/6/2020 12 a.m. EDT",366,0,358,634,0,4389,0,3273
NE,"9/6/2020 1 a.m. EDT",287,0,284,637,0,3921,0,3288
NE,"9/6/2020 2 a.m. EDT",244,0,199,636,0,3527,0,3298
NE,"9/6/2020 3 a.m. EDT",248,0,198,643,0,3390,0,3326
NE,"9/6/2020 4 a.m. EDT",229,0,196,641,0,3522,0,3326
NE,"9/6/2020 5 a.m. EDT",196,0,195,643,0,3620,0,3324
NE,"9/6/2020 6 a.m. EDT",146,0,196,649,0,3901,0,3332
NE,"9/6/2020 7 a.m. EDT",158,1,194,648,0,4117,0,3322
NE,"9/6/2020 8 a.m. EDT",152,20,210,649,0,4172,0,3325
NE,"9/6/2020 9 a.m. EDT",85,61,199,642,0,4584,0,3331
NE,"9/6/2020 10 a.m. EDT",43,138,208,639,0,4600,0,3320
NE,"9/6/2020 11 a.m. EDT",76,178,247,644,0,4392,0,3319
NE,"9/6/2020 12 p.m. EDT",143,184,278,645,0,4656,0,3328
NE,"9/6/2020 1 p.m. EDT",193,173,436,639,0,4917,0,3320
NE,"9/6/2020 2 p.m. EDT",196,166,289,635,0,4932,0,3315
NE,"9/6/2020 3 p.m. EDT",163,148,219,641,0,5184,0,3326
NE,"9/6/2020 4 p.m. EDT",134,139,243,649,0,5476,0,3340
NE,"9/6/2020 5 p.m. EDT",78,95,475,645,0,6050,0,3329
NE,"9/6/2020 6 p.m. EDT",48,47,1034,646,0,6230,0,3324
NE,"9/6/2020 7 p.m. EDT",43,12,1030,643,0,6558,0,3311
NE,"9/6/2020 8 p.m. EDT",49,0,1017,632,0,6562,0,3308
NE,"9/6/2020 9 p.m. EDT",46,0,890,634,0,6583,0,3295
NE,"9/6/2020 10 p.m. EDT",77,0,729,630,0,5967,0,3272
NE,"9/6/2020 11 p.m. EDT",88,0,380,633,0,5287,0,3296
NE,"9/7/2020 12 a.m. EDT",92,0,313,623,0,4556,0,3254
NE,"9/7/2020 1 a.m. EDT",114,0,189,633,0,3931,0,3290
NE,"9/7/2020 2 a.m. EDT",178,0,190,638,0,3718,0,3312
NE,"9/7/2020 3 a.m. EDT",225,0,190,646,0,3784,0,3333
NE,"9/7/2020 4 a.m. EDT",332,0,185,645,0,3547,0,3303
NE,"9/7/2020 5 a.m. EDT",417,0,187,643,0,3576,0,3328
NE,"9/7/2020 6 a.m. EDT",486,0,188,647,0,3774,0,3333
NE,"9/7/2020 7 a.m. EDT",498,2,187,644,0,3982,0,3341
NE,"9/7/2020 8 a.m. EDT",531,20,200,642,0,4046,0,3339
NE,"9/7/2020 9 a.m. EDT",520,77,193,636,0,4274,0,3334
NE,"9/7/2020 10 a.m. EDT",496,125,200,634,0,4600,0,3336
NE,"9/7/2020 11 a.m. EDT",520,164,236,645,0,4711,0,3331
NE,"9/7/2020 12 p.m. EDT",575,175,235,639,0,4817,0,3303
NE,"9/7/2020 1 p.m. EDT",693,197,238,654,0,4939,0,3349
NE,"9/7/2020 2 p.m. EDT",740,197,200,655,0,5345,0,3335
NE,"9/7/2020 3 p.m. EDT",823,183,195,649,0,5690,0,3329
NE,"9/7/2020 4 p.m. EDT",831,147,278,652,0,6073,0,3358
NE,"9/7/2020 5 p.m. EDT",831,93,892,632,0,6323,0,3344
NE,"9/7/2020 6 p.m. EDT",802,48,1274,651,0,6502,0,3336
NE,"9/7/2020 7 p.m. EDT",770,12,1275,649,0,6595,0,3308
NE,"9/7/2020 8 p.m. EDT",718,1,1246,653,0,6729,0,3321
NE,"9/7/2020 9 p.m. EDT",677,0,855,651,0,6637,0,3289
NE,"9/7/2020 10 p.m. EDT",660,0,493,645,0,5955,0,3293
NE,"9/7/2020 11 p.m. EDT",583,0,332,639,0,5125,0,3277
NE,"9/8/2020 12 a.m. EDT",547,0,296,634,0,4156,0,3281
NE,"9/8/2020 1 a.m. EDT",538,0,188,652,0,3906,0,3310
NE,"9/8/2020 2 a.m. EDT",511,0,190,650,0,3905,0,3318
NE,"9/8/2020 3 a.m. EDT",446,0,192,649,0,4018,0,3362
NE,"9/8/2020 4 a.m. EDT",372,0,191,644,0,4171,0,3370
NE,"9/8/2020 5 a.m. EDT",339,0,190,645,0,4166,0,3366
NE,"9/8/2020 6 a.m. EDT",245,0,213,647,0,4799,0,3398
NE,"9/8/2020 7 a.m. EDT",239,0,280,622,3,5627,0,3339
NE,"9/8/2020 8 a.m. EDT",226,10,288,626,1,6131,0,3326
NE,"9/8/2020 9 a.m. EDT",177,37,431,614,0,6532,0,3338
NE,"9/8/2020 10 a.m. EDT",145,77,445,623,0,6712,0,3339
NE,"9/8/2020 11 a.m. EDT",111,146,480,625,5,7000,0,3345
NE,"9/8/2020 12 p.m. EDT",93,185,532,619,39,7612,0,3346
NE,"9/8/2020 1 p.m. EDT",73,192,615,610,31,8552,0,3321
NE,"9/8/2020 2 p.m. EDT",64,191,639,607,1,8969,0,3325
NE,"9/8/2020 3 p.m. EDT",60,184,870,606,0,9186,4,3344
NE,"9/8/2020 4 p.m. EDT",49,156,1209,597,0,9376,4,3301
NE,"9/8/2020 5 p.m. EDT",32,115,1516,598,344,9471,2,3324
NE,"9/8/2020 6 p.m. EDT",23,55,1600,616,521,9775,9,3329
NE,"9/8/2020 7 p.m. EDT",25,13,1580,618,518,9572,7,3318
NE,"9/8/2020 8 p.m. EDT",47,1,1249,618,440,9696,5,3336
NE,"9/8/2020 9 p.m. EDT",78,0,447,608,342,9853,1,3330
NE,"9/8/2020 10 p.m. EDT",119,0,315,591,146,8934,0,3311
NE,"9/8/2020 11 p.m. EDT",174,0,343,598,7,7539,0,3331
NE,"9/9/2020 12 a.m. EDT",183,0,214,599,0,7007,0,3364
NE,"9/9/2020 1 a.m. EDT",163,0,209,584,0,6310,0,3300
NE,"9/9/2020 2 a.m. EDT",125,0,209,593,0,5784,0,3292
NE,"9/9/2020 3 a.m. EDT",86,0,211,597,0,5480,0,3306
NE,"9/9/2020 4 a.m. EDT",63,0,208,597,0,5307,0,3307
NE,"9/9/2020 5 a.m. EDT",90,0,205,599,0,5335,0,3318
NE,"9/9/2020 6 a.m. EDT",84,0,205,595,0,5974,0,3336
NE,"9/9/2020 7 a.m. EDT",83,0,238,600,0,6989,0,3351
NE,"9/9/2020 8 a.m. EDT",79,11,206,590,1,7584,0,3319
NE,"9/9/2020 9 a.m. EDT",63,31,213,594,0,8087,0,3317
NE,"9/9/2020 10 a.m. EDT",39,77,194,604,0,8537,0,3327
NE,"9/9/2020 11 a.m. EDT",23,114,231,601,0,9006,0,3320
NE,"9/9/2020 12 p.m. EDT",22,142,234,580,0,9215,4,3310
NE,"9/9/2020 1 p.m. EDT",30,149,374,572,0,9469,4,3314
NE,"9/9/2020 2 p.m. EDT",39,133,449,582,0,9743,4,3313
NE,"9/9/2020 3 p.m. EDT",44,118,664,588,0,9789,4,3314
NE,"9/9/2020 4 p.m. EDT",50,76,919,587,0,10101,3,3319
NE,"9/9/2020 5 p.m. EDT",56,54,1158,591,0,10178,2,3317
NE,"9/9/2020 6 p.m. EDT",57,27,1239,588,0,10235,3,3311
NE,"9/9/2020 7 p.m. EDT",66,6,1241,590,0,9986,5,3294
NE,"9/9/2020 8 p.m. EDT",85,0,896,590,0,9885,3,3297
NE,"9/9/2020 9 p.m. EDT",78,0,589,584,0,9565,1,3279
NE,"9/9/2020 10 p.m. EDT",75,0,261,580,0,8795,0,3288
NE,"9/9/2020 11 p.m. EDT",74,0,194,584,0,7690,0,3296
NE,"9/10/2020 12 a.m. EDT",77,0,194,586,0,6953,0,3296
NE,"9/10/2020 1 a.m. EDT",85,0,193,575,0,6542,0,3310
NE,"9/10/2020 2 a.m. EDT",100,0,191,579,0,6035,0,3293
NE,"9/10/2020 3 a.m. EDT",94,0,193,581,0,5658,0,3309
NE,"9/10/2020 4 a.m. EDT",94,0,192,583,0,5437,0,3308
NE,"9/10/2020 5 a.m. EDT",93,0,193,583,0,5623,0,3334
NE,"9/10/2020 6 a.m. EDT",108,0,194,592,0,6432,0,3346
NE,"9/10/2020 7 a.m. EDT",113,0,193,587,0,7474,0,3342
NE,"9/10/2020 8 a.m. EDT",143,6,207,601,8,8000,0,3354
NE,"9/10/2020 9 a.m. EDT",159,19,204,594,0,8604,0,3343
NE,"9/10/2020 10 a.m. EDT",158,25,205,571,0,9075,0,3337
NE,"9/10/2020 11 a.m. EDT",135,39,298,565,4,9531,0,3340
NE,"9/10/2020 12 p.m. EDT",143,63,499,567,37,9640,1,3318
NE,"9/10/2020 1 p.m. EDT",159,74,710,577,37,9722,3,3339
NE,"9/10/2020 2 p.m. EDT",180,91,823,591,2,10024,5,3329
NE,"9/10/2020 3 p.m. EDT",196,103,975,587,0,10282,6,3330
NE,"9/10/2020 4 p.m. EDT",169,63,1232,575,0,10381,5,3319
NE,"9/10/2020 5 p.m. EDT",194,48,1163,588,0,10613,3,3327
NE,"9/10/2020 6 p.m. EDT",217,21,1495,597,13,10593,5,3327
NE,"9/10/2020 7 p.m. EDT",340,6,1276,593,4,10495,2,3301
NE,"9/10/2020 8 p.m. EDT",456,0,991,591,0,10559,3,3305
NE,"9/10/2020 9 p.m. EDT",529,0,692,583,0,10050,7,3289
NE,"9/10/2020 10 p.m. EDT",519,0,571,584,0,9006,0,3287
NE,"9/10/2020 11 p.m. EDT",503,0,324,585,0,8014,0,3282
NE,"9/11/2020 12 a.m. EDT",471,0,197,590,0,7041,0,3300
NE,"9/11/2020 1 a.m. EDT",426,0,190,587,0,6498,0,3305
NE,"9/11/2020 2 a.m. EDT",429,0,192,592,0,6090,0,3302
NE,"9/11/2020 3 a.m. EDT",424,0,194,590,0,5969,0,3304
NE,"9/11/2020 4 a.m. EDT",398,0,194,599,0,5810,0,3311
NE,"9/11/2020 5 a.m. EDT",371,0,194,598,0,5909,0,3321
NE,"9/11/2020 6 a.m. EDT",392,0,195,603,0,6167,0,3327
NE,"9/11/2020 7 a.m. EDT",387,1,205,605,0,6418,0,3316
NE,"9/11/2020 8 a.m. EDT",380,13,411,607,0,6523,0,3329
NE,"9/11/2020 9 a.m. EDT",352,29,563,608,0,6714,0,3316
NE,"9/11/2020 10 a.m. EDT",328,74,512,603,0,6750,0,3313
NE,"9/11/2020 11 a.m. EDT",316,99,413,610,5,6820,0,3312
NE,"9/11/2020 12 p.m. EDT",292,97,342,621,39,6957,0,3312
NE,"9/11/2020 1 p.m. EDT",237,113,254,636,34,6788,0,3309
NE,"9/11/2020 2 p.m. EDT",209,133,217,615,1,6888,0,3310
NE,"9/11/2020 3 p.m. EDT",213,132,221,617,0,6903,0,3304
NE,"9/11/2020 4 p.m. EDT",235,136,216,628,0,6867,0,3310
NE,"9/11/2020 5 p.m. EDT",224,103,337,644,0,6763,0,3308
NE,"9/11/2020 6 p.m. EDT",193,51,405,639,0,7095,0,3318
NE,"9/11/2020 7 p.m. EDT",133,11,242,636,0,7315,0,3294
NE,"9/11/2020 8 p.m. EDT",182,1,194,644,0,7309,0,3312
NE,"9/11/2020 9 p.m. EDT",255,1,188,642,0,6722,0,3285
NE,"9/11/2020 10 p.m. EDT",196,1,195,643,0,5779,0,3278
NE,"9/11/2020 11 p.m. EDT",141,1,185,636,0,4954,0,3272
NE,"9/12/2020 12 a.m. EDT",120,1,182,633,0,4008,0,3280
NE,"9/12/2020 1 a.m. EDT",101,1,181,633,0,3368,0,3297
NE,"9/12/2020 2 a.m. EDT",103,1,180,635,0,3143,0,3311
NE,"9/12/2020 3 a.m. EDT",95,1,180,636,0,2881,0,3299
NE,"9/12/2020 4 a.m. EDT",106,1,180,633,0,2923,0,3317
NE,"9/12/2020 5 a.m. EDT",108,1,181,626,0,3123,0,3337
NE,"9/12/2020 6 a.m. EDT",114,1,181,612,0,3464,0,3320
NE,"9/12/2020 7 a.m. EDT",121,2,181,617,0,3793,0,3344
NE,"9/12/2020 8 a.m. EDT",124,24,194,604,0,4100,0,3329
NE,"9/12/2020 9 a.m. EDT",89,89,177,604,0,4278,0,3324
NE,"9/12/2020 10 a.m. EDT",50,150,189,599,0,4383,0,3330
NE,"9/12/2020 11 a.m. EDT",42,177,257,603,1,4340,0,3320
NE,"9/12/2020 12 p.m. EDT",42,179,265,612,1,4459,0,3321
NE,"9/12/2020 1 p.m. EDT",44,180,264,608,0,4416,0,3312
NE,"9/12/2020 2 p.m. EDT",54,184,216,595,0,4528,0,3321
NE,"9/12/2020 3 p.m. EDT",65,185,224,609,0,4421,0,3313
NE,"9/12/2020 4 p.m. EDT",82,155,188,625,0,4623,0,3338
NE,"9/12/2020 5 p.m. EDT",111,104,239,625,0,5343,0,3353
NE,"9/12/2020 6 p.m. EDT",121,62,403,617,0,5766,0,3333
NE,"9/12/2020 7 p.m. EDT",183,12,602,604,11,5679,1,3311
NE,"9/12/2020 8 p.m. EDT",329,1,604,610,0,5632,0,3309
NE,"9/12/2020 9 p.m. EDT",418,1,284,604,0,5357,0,3287
NE,"9/12/2020 10 p.m. EDT",502,0,182,618,0,4879,0,3300
NE,"9/12/2020 11 p.m. EDT",534,0,167,621,0,4064,0,3292
NE,"9/13/2020 12 a.m. EDT",517,0,165,628,0,3406,0,3302
NE,"9/13/2020 1 a.m. EDT",536,0,165,614,0,3159,0,3301
NE,"9/13/2020 2 a.m. EDT",545,0,165,582,0,2996,0,3308
NE,"9/13/2020 3 a.m. EDT",529,0,165,560,0,2971,0,3311
NE,"9/13/2020 4 a.m. EDT",504,0,168,557,0,2859,0,3317
NE,"9/13/2020 5 a.m. EDT",497,0,169,547,0,2853,0,3317
NE,"9/13/2020 6 a.m. EDT",521,0,169,556,0,2924,0,3326
NE,"9/13/2020 7 a.m. EDT",526,1,170,565,0,3068,2,3328
NE,"9/13/2020 8 a.m. EDT",525,18,181,550,0,3188,2,3305
NE,"9/13/2020 9 a.m. EDT",441,55,177,551,0,3500,0,3347
NE,"9/13/2020 10 a.m. EDT",441,107,185,556,0,3752,0,3313
NE,"9/13/2020 11 a.m. EDT",456,152,223,560,0,3578,0,3328
NE,"9/13/2020 12 p.m. EDT",530,152,230,572,0,4076,0,3363
NE,"9/13/2020 1 p.m. EDT",624,161,231,571,0,4546,0,3352
NE,"9/13/2020 2 p.m. EDT",677,162,181,557,0,4680,0,3298
NE,"9/13/2020 3 p.m. EDT",730,136,179,562,0,4587,0,3305
NE,"9/13/2020 4 p.m. EDT",728,112,170,568,0,4837,1,3331
NE,"9/13/2020 5 p.m. EDT",734,81,173,565,0,5221,0,3347
NE,"9/13/2020 6 p.m. EDT",746,39,479,557,0,5541,1,3326
NE,"9/13/2020 7 p.m. EDT",709,8,659,550,0,5740,1,3321
NE,"9/13/2020 8 p.m. EDT",697,0,628,562,0,5975,0,3316
NE,"9/13/2020 9 p.m. EDT",688,0,653,571,0,5975,1,3317
NE,"9/13/2020 10 p.m. EDT",657,0,478,569,0,5297,1,3278
NE,"9/13/2020 11 p.m. EDT",696,0,192,574,0,4749,0,3292
NE,"9/14/2020 12 a.m. EDT",664,0,168,565,0,4127,0,3285
NE,"9/14/2020 1 a.m. EDT",719,0,169,560,0,3473,0,3298
NE,"9/14/2020 2 a.m. EDT",685,0,171,546,0,3255,1,3313
NE,"9/14/2020 3 a.m. EDT",700,0,171,546,0,3504,0,3321
NE,"9/14/2020 4 a.m. EDT",742,0,169,548,0,3579,0,3327
NE,"9/14/2020 5 a.m. EDT",709,0,169,555,0,4097,0,3327
NE,"9/14/2020 6 a.m. EDT",733,0,161,553,0,4571,0,3330
NE,"9/14/2020 7 a.m. EDT",744,0,159,546,0,5830,0,3341
NE,"9/14/2020 8 a.m. EDT",720,10,174,557,0,6778,0,3337
NE,"9/14/2020 9 a.m. EDT",734,44,249,547,0,7046,0,3324
NE,"9/14/2020 10 a.m. EDT",813,104,206,543,0,6870,0,3320
NE,"9/14/2020 11 a.m. EDT",874,142,214,542,0,6683,0,3317
NE,"9/14/2020 12 p.m. EDT",848,173,222,540,0,6716,0,3316
NE,"9/14/2020 1 p.m. EDT",827,166,220,534,0,6855,0,3320
NE,"9/14/2020 2 p.m. EDT",830,170,180,536,0,6733,0,3307
NE,"9/14/2020 3 p.m. EDT",896,179,188,540,0,6723,0,3319
NE,"9/14/2020 4 p.m. EDT",908,156,320,545,0,6962,0,3318
NE,"9/14/2020 5 p.m. EDT",921,103,662,555,0,7287,0,3342
NE,"9/14/2020 6 p.m. EDT",879,43,1020,550,0,7505,0,3324
NE,"9/14/2020 7 p.m. EDT",784,9,898,548,0,7691,0,3312
NE,"9/14/2020 8 p.m. EDT",757,0,690,549,15,7712,0,3307
NE,"9/14/2020 9 p.m. EDT",801,0,399,551,3,7262,0,3298
NE,"9/14/2020 10 p.m. EDT",793,0,225,554,0,6218,0,3285
NE,"9/14/2020 11 p.m. EDT",810,0,166,551,0,4952,0,3262
NE,"9/15/2020 12 a.m. EDT",753,0,162,545,0,3921,0,3239
NE,"9/15/2020 1 a.m. EDT",790,0,168,558,0,3999,0,3348
NE,"9/15/2020 2 a.m. EDT",709,0,169,553,0,4157,0,3336
NE,"9/15/2020 3 a.m. EDT",626,0,166,542,0,4093,1,3303
NE,"9/15/2020 4 a.m. EDT",610,0,166,547,0,3919,0,3303
NE,"9/15/2020 5 a.m. EDT",631,0,165,547,0,3818,0,3297
NE,"9/15/2020 6 a.m. EDT",580,0,165,549,0,4041,0,3317
NE,"9/15/2020 7 a.m. EDT",497,1,222,538,0,5126,0,3342
NE,"9/15/2020 8 a.m. EDT",368,19,311,529,0,5800,0,3336
NE,"9/15/2020 9 a.m. EDT",231,59,304,520,0,6116,1,3320
NE,"9/15/2020 10 a.m. EDT",177,116,246,515,0,6040,1,3322
NE,"9/15/2020 11 a.m. EDT",151,163,224,523,0,6004,0,3318
NE,"9/15/2020 12 p.m. EDT",70,187,222,518,0,5938,0,3316
NE,"9/15/2020 1 p.m. EDT",51,195,221,522,0,6059,0,3316
NE,"9/15/2020 2 p.m. EDT",35,194,176,507,0,6234,1,3329
NE,"9/15/2020 3 p.m. EDT",35,194,176,508,0,6252,1,3338
