"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NE,"4/1/2020 12 a.m. EDT",272,1,1046,618,0,3867,0,2281
NE,"4/1/2020 1 a.m. EDT",247,1,998,599,0,3535,0,2077
NE,"4/1/2020 2 a.m. EDT",247,1,963,600,0,3315,0,2081
NE,"4/1/2020 3 a.m. EDT",223,1,968,604,0,3462,0,2096
NE,"4/1/2020 4 a.m. EDT",214,1,965,602,0,3582,1,2090
NE,"4/1/2020 5 a.m. EDT",235,1,1006,595,0,3700,4,2100
NE,"4/1/2020 6 a.m. EDT",241,1,1011,605,0,4025,3,2096
NE,"4/1/2020 7 a.m. EDT",231,1,1295,606,0,4620,0,2102
NE,"4/1/2020 8 a.m. EDT",212,17,1351,605,0,5040,0,2092
NE,"4/1/2020 9 a.m. EDT",218,60,1269,593,0,5005,3,2082
NE,"4/1/2020 10 a.m. EDT",254,103,1113,589,0,4638,0,2090
NE,"4/1/2020 11 a.m. EDT",212,125,1124,574,0,4357,0,2082
NE,"4/1/2020 12 p.m. EDT",168,140,1045,575,6,4758,0,2106
NE,"4/1/2020 1 p.m. EDT",166,138,978,570,0,5017,0,2093
NE,"4/1/2020 2 p.m. EDT",201,132,977,567,0,4847,0,2084
NE,"4/1/2020 3 p.m. EDT",227,108,1020,571,0,4704,0,2090
NE,"4/1/2020 4 p.m. EDT",255,88,1026,564,0,4666,0,2090
NE,"4/1/2020 5 p.m. EDT",270,74,1303,552,0,4703,0,1520
NE,"4/1/2020 6 p.m. EDT",310,40,1821,566,0,5630,0,864
NE,"4/1/2020 7 p.m. EDT",369,16,1749,575,0,6065,0,865
NE,"4/1/2020 8 p.m. EDT",405,1,1882,596,6,6337,0,867
NE,"4/1/2020 9 p.m. EDT",467,0,1838,577,11,5984,0,852
NE,"4/1/2020 10 p.m. EDT",497,0,1450,575,1,5436,0,847
NE,"4/1/2020 11 p.m. EDT",477,0,1242,560,0,4769,0,844
NE,"4/2/2020 12 a.m. EDT",488,0,1052,558,1,4520,0,865
NE,"4/2/2020 1 a.m. EDT",483,0,964,544,14,4182,0,853
NE,"4/2/2020 2 a.m. EDT",549,0,944,551,2,3710,0,858
NE,"4/2/2020 3 a.m. EDT",623,0,954,560,0,3589,0,860
NE,"4/2/2020 4 a.m. EDT",707,0,966,557,0,3373,0,858
NE,"4/2/2020 5 a.m. EDT",776,0,1009,549,0,3386,0,869
NE,"4/2/2020 6 a.m. EDT",823,0,1007,565,0,3826,0,878
NE,"4/2/2020 7 a.m. EDT",842,0,1355,568,0,4165,0,878
NE,"4/2/2020 8 a.m. EDT",842,10,1546,565,0,4675,0,868
NE,"4/2/2020 9 a.m. EDT",788,28,1502,567,0,5089,0,862
NE,"4/2/2020 10 a.m. EDT",807,70,1337,566,9,5040,0,854
NE,"4/2/2020 11 a.m. EDT",813,106,1083,558,0,5055,0,856
NE,"4/2/2020 12 p.m. EDT",825,129,970,550,0,4814,0,858
NE,"4/2/2020 1 p.m. EDT",831,133,979,548,0,5005,0,867
NE,"4/2/2020 2 p.m. EDT",841,115,997,560,0,5380,0,869
NE,"4/2/2020 3 p.m. EDT",865,87,994,566,0,5409,0,865
NE,"4/2/2020 4 p.m. EDT",923,62,991,560,0,5163,0,862
NE,"4/2/2020 5 p.m. EDT",958,44,1008,569,0,5651,1,874
NE,"4/2/2020 6 p.m. EDT",913,25,1333,579,0,6080,3,876
NE,"4/2/2020 7 p.m. EDT",929,11,1674,564,0,6064,5,864
NE,"4/2/2020 8 p.m. EDT",933,5,1707,572,0,6121,7,867
NE,"4/2/2020 9 p.m. EDT",922,2,1558,561,0,5930,3,857
NE,"4/2/2020 10 p.m. EDT",936,0,1283,563,0,5401,0,865
NE,"4/2/2020 11 p.m. EDT",923,0,1182,546,0,4723,0,852
NE,"4/3/2020 12 a.m. EDT",940,0,897,543,0,4445,0,859
NE,"4/3/2020 1 a.m. EDT",985,0,882,548,0,4460,0,868
NE,"4/3/2020 2 a.m. EDT",974,0,866,533,0,4149,0,859
NE,"4/3/2020 3 a.m. EDT",967,0,877,541,0,4109,0,872
NE,"4/3/2020 4 a.m. EDT",953,0,870,522,0,4266,0,864
NE,"4/3/2020 5 a.m. EDT",959,0,898,527,0,4283,0,871
NE,"4/3/2020 6 a.m. EDT",964,0,952,522,0,4838,0,878
NE,"4/3/2020 7 a.m. EDT",968,0,1145,521,0,5400,0,876
NE,"4/3/2020 8 a.m. EDT",981,6,1179,520,0,5684,0,873
NE,"4/3/2020 9 a.m. EDT",965,14,1188,526,0,5905,0,867
NE,"4/3/2020 10 a.m. EDT",948,23,1150,530,0,6547,0,869
NE,"4/3/2020 11 a.m. EDT",936,31,1029,506,0,6880,1,868
NE,"4/3/2020 12 p.m. EDT",944,39,1028,519,0,7066,1,870
NE,"4/3/2020 1 p.m. EDT",955,48,1024,532,0,7113,0,867
NE,"4/3/2020 2 p.m. EDT",977,49,973,536,0,6944,0,862
NE,"4/3/2020 3 p.m. EDT",958,54,937,521,0,6672,0,864
NE,"4/3/2020 4 p.m. EDT",954,50,934,521,0,6595,0,867
NE,"4/3/2020 5 p.m. EDT",938,37,1088,519,0,6635,0,870
NE,"4/3/2020 6 p.m. EDT",948,20,1135,518,0,6511,0,860
NE,"4/3/2020 7 p.m. EDT",907,5,1295,520,0,6565,1,868
NE,"4/3/2020 8 p.m. EDT",873,0,1299,521,0,6776,0,868
NE,"4/3/2020 9 p.m. EDT",883,0,1229,515,0,6525,0,863
NE,"4/3/2020 10 p.m. EDT",852,0,1091,519,0,5877,0,859
NE,"4/3/2020 11 p.m. EDT",787,0,967,531,0,5373,0,865
NE,"4/4/2020 12 a.m. EDT",709,0,933,530,0,4726,0,863
NE,"4/4/2020 1 a.m. EDT",645,0,925,531,0,4078,0,861
NE,"4/4/2020 2 a.m. EDT",617,0,890,535,0,3773,0,862
NE,"4/4/2020 3 a.m. EDT",518,0,907,533,0,3721,0,864
NE,"4/4/2020 4 a.m. EDT",446,0,950,528,0,3569,0,860
NE,"4/4/2020 5 a.m. EDT",388,0,974,535,0,3692,0,868
NE,"4/4/2020 6 a.m. EDT",325,0,1021,535,0,3625,0,863
NE,"4/4/2020 7 a.m. EDT",303,1,1154,541,0,3814,2,867
NE,"4/4/2020 8 a.m. EDT",289,9,1296,540,0,4008,0,868
NE,"4/4/2020 9 a.m. EDT",256,30,1196,540,0,4512,0,868
NE,"4/4/2020 10 a.m. EDT",182,53,1270,530,0,4871,0,868
NE,"4/4/2020 11 a.m. EDT",146,66,1280,525,0,4882,0,867
NE,"4/4/2020 12 p.m. EDT",121,76,1268,532,0,4668,0,862
NE,"4/4/2020 1 p.m. EDT",112,100,1134,523,0,4363,1,862
NE,"4/4/2020 2 p.m. EDT",85,113,1130,525,0,4107,0,860
NE,"4/4/2020 3 p.m. EDT",62,118,1106,531,0,4010,0,864
NE,"4/4/2020 4 p.m. EDT",44,99,1115,533,0,4126,0,866
NE,"4/4/2020 5 p.m. EDT",48,78,1198,536,0,4367,0,867
NE,"4/4/2020 6 p.m. EDT",54,36,1467,540,0,5183,0,867
NE,"4/4/2020 7 p.m. EDT",55,10,1688,552,0,5594,1,865
NE,"4/4/2020 8 p.m. EDT",78,0,1901,577,0,5862,0,870
NE,"4/4/2020 9 p.m. EDT",103,0,1800,565,0,5681,0,856
NE,"4/4/2020 10 p.m. EDT",127,0,1591,548,0,5226,0,853
NE,"4/4/2020 11 p.m. EDT",85,0,1262,521,0,4943,0,855
NE,"4/5/2020 12 a.m. EDT",42,0,1133,512,0,4262,0,853
NE,"4/5/2020 1 a.m. EDT",25,0,1183,516,0,3797,0,864
NE,"4/5/2020 2 a.m. EDT",17,0,1151,479,0,3581,0,862
NE,"4/5/2020 3 a.m. EDT",10,0,1130,452,0,3650,0,864
NE,"4/5/2020 4 a.m. EDT",8,0,1104,448,0,3605,0,862
NE,"4/5/2020 5 a.m. EDT",12,0,1115,447,0,3547,1,861
NE,"4/5/2020 6 a.m. EDT",11,0,1159,450,0,3624,0,868
NE,"4/5/2020 7 a.m. EDT",8,0,1173,454,0,4025,0,868
NE,"4/5/2020 8 a.m. EDT",7,7,1163,454,5,4163,0,863
NE,"4/5/2020 9 a.m. EDT",7,24,1190,450,6,4328,0,867
NE,"4/5/2020 10 a.m. EDT",8,51,1241,454,0,4442,0,861
NE,"4/5/2020 11 a.m. EDT",16,88,1397,456,0,4126,0,865
NE,"4/5/2020 12 p.m. EDT",37,100,1428,454,0,3923,0,863
NE,"4/5/2020 1 p.m. EDT",40,104,1261,453,0,4196,0,862
NE,"4/5/2020 2 p.m. EDT",56,92,1247,446,0,4143,0,860
NE,"4/5/2020 3 p.m. EDT",61,94,1212,441,0,4113,0,859
NE,"4/5/2020 4 p.m. EDT",92,77,1187,440,0,4212,0,866
NE,"4/5/2020 5 p.m. EDT",137,48,1358,454,0,4771,0,874
NE,"4/5/2020 6 p.m. EDT",196,23,1666,456,0,5379,0,873
NE,"4/5/2020 7 p.m. EDT",296,5,1922,455,0,5555,0,859
NE,"4/5/2020 8 p.m. EDT",395,0,1819,468,0,5605,0,863
NE,"4/5/2020 9 p.m. EDT",518,0,1704,470,0,5240,0,855
NE,"4/5/2020 10 p.m. EDT",598,0,1396,449,0,4767,0,852
NE,"4/5/2020 11 p.m. EDT",638,0,1277,443,0,4243,0,854
NE,"4/6/2020 12 a.m. EDT",666,0,1156,431,0,3739,0,856
NE,"4/6/2020 1 a.m. EDT",676,0,1198,414,0,3562,0,859
NE,"4/6/2020 2 a.m. EDT",693,0,1161,407,0,3367,0,859
NE,"4/6/2020 3 a.m. EDT",798,0,1133,403,0,3223,0,861
NE,"4/6/2020 4 a.m. EDT",816,0,1239,403,0,3002,0,864
NE,"4/6/2020 5 a.m. EDT",790,0,1252,411,0,3351,0,870
NE,"4/6/2020 6 a.m. EDT",706,0,1244,403,0,3558,0,869
NE,"4/6/2020 7 a.m. EDT",701,1,1363,400,0,4248,0,873
NE,"4/6/2020 8 a.m. EDT",689,23,1888,402,0,4639,0,870
NE,"4/6/2020 9 a.m. EDT",609,80,1596,385,0,4614,0,848
NE,"4/6/2020 10 a.m. EDT",631,137,1283,384,0,4199,0,853
NE,"4/6/2020 11 a.m. EDT",661,160,1150,384,0,3909,0,861
NE,"4/6/2020 12 p.m. EDT",670,165,1131,385,0,4089,0,864
NE,"4/6/2020 1 p.m. EDT",744,165,1133,387,0,3996,0,862
NE,"4/6/2020 2 p.m. EDT",825,165,1136,394,0,3836,0,862
NE,"4/6/2020 3 p.m. EDT",882,163,1167,393,0,3779,0,860
NE,"4/6/2020 4 p.m. EDT",946,153,1177,395,0,3541,0,860
NE,"4/6/2020 5 p.m. EDT",995,122,1252,403,0,3892,0,872
NE,"4/6/2020 6 p.m. EDT",997,64,1362,410,0,4553,0,867
NE,"4/6/2020 7 p.m. EDT",987,19,1589,414,0,5183,0,867
NE,"4/6/2020 8 p.m. EDT",865,0,2217,421,0,5308,0,865
